start_token	end_token	supersense_category	text
807	807	verb.possession	rid
809	809	noun.location	town
811	811	noun.animal	rats
814	814	verb.possession	give
827	827	noun.communication	exclamation
831	831	noun.person	Mayor
833	833	noun.group	Corporation
835	835	noun.person	VII
839	839	noun.artifact	street
841	841	noun.person	Piper
844	844	verb.body	Smiling
848	848	noun.communication	smile
853	853	verb.cognition	knew
855	855	noun.cognition	magic
856	856	verb.body	slept
860	860	noun.artifact	pipe
862	862	noun.time	while
869	869	noun.person	adept
872	872	verb.body	blow
874	874	noun.artifact	pipe
876	876	noun.body	lips
878	878	verb.contact	wrinkled
886	886	noun.body	eyes
887	887	verb.perception	twinkled
891	891	noun.artifact	candle
893	893	noun.process	flame
895	895	noun.substance	salt
897	897	verb.contact	sprinkled
903	903	noun.communication	notes
905	905	noun.artifact	pipe
906	906	verb.communication	uttered
909	909	verb.perception	heard
913	913	noun.group	army
914	914	verb.communication	muttered
918	918	noun.communication	muttering
919	919	verb.change	grew
922	922	noun.event	grumbling
926	926	noun.event	grumbling
927	927	verb.change	grew
931	931	noun.event	rumbling
937	937	noun.artifact	houses
939	939	noun.animal	rats
940	940	verb.motion	came
941	941	verb.motion	tumbling
943	944	noun.person	Great rats
946	947	noun.animal	small rats
949	950	noun.animal	lean rats
952	953	noun.animal	brawny rats
955	956	noun.animal	Brown rats
958	959	noun.animal	black rats
961	962	noun.animal	grey rats
964	965	noun.animal	tawny rats
967	969	noun.person	Grave old plodders
973	973	noun.person	friskers
975	975	noun.person	Fathers
977	977	noun.person	mothers
979	979	noun.person	uncles
981	981	noun.person	cousins
983	984	noun.animal	Cocking tails
987	987	noun.animal	whiskers
989	989	noun.group	Families
991	991	noun.quantity	tens
993	993	noun.quantity	dozens
995	995	noun.person	Brothers
997	997	noun.person	sisters
999	999	noun.person	husbands
1001	1001	noun.person	wives--
1002	1002	verb.social	Followed
1004	1004	noun.person	Piper
1007	1007	noun.time	lives
1010	1010	noun.artifact	street
1012	1012	noun.artifact	street
1014	1014	verb.communication	piped
1018	1018	noun.quantity	step
1020	1020	noun.act	step
1022	1022	verb.motion	followed
1023	1023	noun.act	dancing
1027	1027	verb.motion	came
1030	1031	noun.object	river Weser
1034	1034	verb.motion	plunged
1036	1036	verb.change	perished
1044	1045	noun.person	Julius Cæsar
1047	1047	verb.motion	Swam
1050	1050	verb.stative	lived
1052	1052	verb.contact	carry
1058	1058	noun.communication	manuscript
1060	1060	verb.emotion	cherished
1063	1065	noun.location	Rat - land
1068	1068	noun.communication	commentary
1071	1071	verb.stative	was
1078	1078	noun.communication	notes
1081	1081	noun.artifact	pipe
1084	1084	verb.perception	heard
1086	1086	noun.cognition	sound
1089	1089	verb.contact	scraping
1090	1090	noun.act	tripe
1093	1093	verb.contact	putting
1094	1094	noun.food	apples
1101	1101	noun.food	cider
1103	1103	noun.artifact	press
1105	1105	noun.communication	gripe
1109	1109	verb.motion	moving
1112	1112	noun.food	pickle
1114	1114	noun.artifact	tub
1116	1116	noun.substance	boards
1120	1120	verb.possession	leaving
1121	1121	noun.act	ajar
1123	1123	noun.food	conserve
1125	1125	noun.artifact	cupboards
1129	1129	noun.act	drawing
1131	1131	noun.substance	corks
1133	1133	noun.artifact	train
1135	1135	noun.substance	oil
1137	1137	noun.artifact	flasks
1141	1141	verb.contact	breaking
1143	1143	noun.artifact	hoops
1145	1145	noun.food	butter
1147	1147	noun.artifact	casks
1151	1151	verb.perception	seemed
1155	1155	noun.attribute	voice
1161	1161	noun.artifact	harp
1164	1164	noun.communication	psaltery
1166	1166	verb.communication	breathed
1168	1169	verb.communication	called out
1173	1173	noun.animal	rats
1175	1175	verb.cognition	rejoice
1178	1178	noun.object	world
1180	1180	verb.change	grown
1184	1184	noun.act	drysaltery
1187	1187	verb.body	munch
1190	1190	verb.contact	crunch
1193	1193	verb.possession	take
1195	1195	noun.artifact	nuncheon
1197	1197	noun.food	Breakfast
1199	1199	noun.food	supper
1201	1201	noun.food	dinner
1203	1203	noun.food	luncheon
1211	1211	noun.food	sugar
1213	1213	noun.food	puncheon
1222	1222	noun.object	sun
1223	1223	verb.perception	shone
1227	1227	noun.quantity	inch
1235	1235	verb.communication	said
1240	1240	verb.social	bore
1245	1245	verb.perception	found
1247	1247	noun.person	Weser
1248	1248	verb.motion	rolling
1253	1253	noun.person	VIII
1258	1258	verb.perception	heard
1260	1260	noun.person	Hamelin
1261	1261	noun.group	people
1262	1262	verb.social	Ringing
1264	1264	noun.artifact	bells
1267	1267	verb.motion	rocked
1269	1269	noun.artifact	steeple
1274	1274	verb.communication	cried
1276	1276	noun.person	Mayor
1280	1280	verb.possession	get
1282	1282	noun.artifact	poles
1284	1284	verb.contact	Poke
1287	1287	noun.artifact	nests
1289	1290	verb.change	block up
1292	1292	noun.object	holes
1294	1294	noun.group	Consult
1296	1296	noun.person	carpenters
1298	1298	noun.person	builders
1301	1301	verb.motion	leave
1304	1304	noun.location	town
1308	1308	noun.communication	trace
1311	1311	noun.animal	rats!"--when
1315	1315	noun.body	face
1318	1318	noun.person	Piper
1322	1322	noun.artifact	market
1324	1324	noun.location	place
1338	1338	noun.possession	guilders
1341	1341	noun.person	IX
1345	1345	noun.possession	guilders
1347	1348	noun.person	The Mayor
1349	1349	verb.perception	looked
1355	1355	noun.group	Corporation
1359	1359	noun.group	council
1360	1360	noun.artifact	dinners
1361	1361	verb.change	made
1363	1363	noun.act	havoc
1365	1365	noun.person	Claret
1367	1367	noun.person	Moselle
1369	1373	noun.person	Vin - de - Grave
1380	1380	noun.possession	money
1382	1382	verb.consumption	replenish
1384	1384	noun.artifact	cellar
1387	1387	noun.artifact	butt
1389	1389	noun.substance	Rhenish
1392	1392	verb.possession	pay
1394	1394	noun.possession	sum
1398	1398	noun.person	fellow
1402	1402	noun.artifact	coat
1414	1414	noun.person	Mayor
1418	1418	noun.communication	wink
1422	1422	noun.act	business
1424	1424	verb.social	done
1427	1427	noun.object	river
1429	1429	noun.location	brink
1432	1432	verb.perception	saw
1435	1435	noun.body	eyes
1437	1437	noun.person	vermin
1438	1438	verb.change	sink
1446	1447	verb.change	come to
1448	1448	noun.act	life
1451	1451	verb.cognition	think
1455	1455	noun.person	friend
1461	1461	noun.group	folks
1463	1463	verb.change	shrink
1466	1466	noun.act	duty
1468	1468	verb.possession	giving
1472	1472	verb.consumption	drink
1476	1476	noun.cognition	matter
1478	1478	noun.possession	money
1480	1481	verb.contact	put in
1483	1483	noun.artifact	poke
1489	1489	noun.person	guilders
1493	1493	verb.communication	spoke
1501	1501	verb.cognition	know
1503	1503	verb.stative	was
1505	1505	noun.communication	joke
1510	1510	noun.possession	losses
1512	1512	verb.change	made
1522	1522	verb.possession	take
1526	1528	noun.person	X. The Piper
1530	1530	noun.body	face
1531	1531	verb.motion	fell
1535	1535	verb.communication	cried
1539	1539	noun.act	trifling
1544	1544	verb.stative	wait
1550	1550	verb.communication	promised
1552	1552	verb.social	visit
1554	1554	noun.food	dinner
1557	1557	noun.person	Bagdad
1560	1560	verb.possession	accept
1567	1567	noun.person	Cook
1569	1569	noun.food	pottage
1579	1579	verb.motion	left
1583	1583	noun.person	Caliph
1585	1585	noun.artifact	kitchen
1589	1589	noun.object	nest
1591	1591	noun.animal	scorpions
1593	1593	noun.person	survivor
1598	1598	verb.cognition	proved
1600	1600	noun.person	bargain
1602	1602	noun.person	driver
1609	1609	verb.cognition	think
1617	1617	noun.group	folks
1619	1619	verb.contact	put
1623	1623	noun.feeling	passion
1625	1625	verb.possession	find
1627	1627	noun.artifact	pipe
1630	1630	noun.attribute	fashion
1639	1639	verb.communication	cried
1641	1641	noun.person	Mayor
1647	1647	verb.cognition	think
1649	1649	verb.possession	brook
1652	1652	verb.body	treated
1655	1655	noun.person	Cook
1657	1657	verb.cognition	Insulted
1661	1661	noun.person	ribald
1664	1664	noun.artifact	pipe
1666	1667	noun.artifact	vesture piebald
1670	1670	verb.communication	threaten
1673	1673	noun.person	fellow
1675	1675	verb.social	Do
1679	1679	verb.contact	Blow
1681	1681	noun.artifact	pipe
1685	1685	verb.change	burst
1688	1688	noun.person	XII
1693	1693	verb.motion	stept
1696	1696	noun.artifact	street
1701	1701	noun.body	lips
1703	1703	verb.contact	Laid
1706	1706	noun.artifact	pipe
1710	1710	noun.artifact	cane
1715	1715	verb.contact	blew
1717	1717	noun.communication	notes
1722	1722	noun.communication	notes
1725	1725	noun.person	musician
1729	1729	verb.communication	gave
1732	1732	noun.substance	air
1735	1735	verb.stative	was
1737	1737	noun.act	rustling
1740	1740	verb.perception	seemed
1746	1746	noun.group	crowds
1747	1747	verb.social	justling
1749	1749	noun.act	pitching
1751	1751	verb.motion	hustling
1754	1754	noun.body	feet
1756	1756	verb.perception	pattering
1759	1759	noun.body	shoes
1760	1760	verb.perception	clattering
1763	1763	noun.body	hands
1764	1764	verb.contact	clapping
1767	1767	noun.body	tongues
1768	1768	verb.communication	chattering
1773	1773	noun.food	fowls
1776	1776	noun.artifact	farm
1778	1778	noun.artifact	yard
1780	1780	noun.substance	barley
1782	1782	verb.contact	scattering
1785	1785	verb.motion	came
1787	1787	noun.person	children
1788	1788	verb.motion	running
1793	1793	noun.person	boys
1795	1795	noun.person	girls
1799	1799	noun.body	cheeks
1802	1802	noun.body	curls
1806	1806	noun.body	eyes
1808	1808	noun.body	teeth
1810	1810	noun.body	pearls
1812	1812	verb.motion	Tripping
1814	1814	verb.motion	skipping
1816	1816	verb.motion	ran
1821	1821	noun.communication	music
1823	1823	noun.communication	shouting
1825	1825	noun.communication	laughter
1827	1827	noun.location	XIII
1830	1830	noun.person	Mayor
1831	1831	verb.stative	was
1836	1836	noun.group	Council
1837	1837	verb.contact	stood
1842	1842	verb.change	changed
1844	1844	noun.object	blocks
1846	1846	noun.substance	wood
1850	1850	verb.motion	move
1852	1852	noun.act	step
1855	1855	verb.communication	cry
1858	1858	noun.person	children
1860	1861	verb.motion	skipping by
1865	1865	verb.motion	follow
1868	1868	noun.body	eye
1871	1871	noun.group	crowd
1874	1874	noun.person	Piper
1876	1876	noun.body	back
1881	1881	noun.person	Mayor
1882	1882	verb.stative	was
1885	1885	noun.artifact	rack
1890	1890	noun.person	Council
1892	1892	noun.body	bosoms
1893	1893	verb.contact	beat
1897	1897	noun.person	Piper
1898	1898	verb.motion	turned
1901	1902	noun.location	High Street
1906	1906	noun.person	Weser
1907	1907	verb.motion	rolled
1909	1909	noun.body	waters
1913	1913	noun.attribute	way
1916	1916	noun.person	sons
1918	1918	noun.person	daughters
1922	1922	verb.motion	turned
1924	1924	noun.location	South
1926	1926	noun.location	West
1930	1931	noun.location	Koppelberg Hill
1933	1933	noun.act	steps
1940	1940	noun.person	children
1941	1941	verb.contact	pressed
1944	1944	verb.stative	was
1946	1946	noun.feeling	joy
1949	1949	noun.body	breast
1955	1955	verb.motion	cross
1958	1958	noun.location	top
1962	1962	verb.social	forced
1964	1964	verb.social	let
1966	1966	noun.act	piping
1967	1967	verb.motion	drop
1972	1972	verb.perception	see
1974	1974	noun.person	children
1975	1975	verb.stative	stop
1984	1984	verb.motion	reached
1986	1986	noun.object	mountain
1988	1988	noun.location	side
1992	1992	noun.artifact	portal
1993	1993	verb.change	opened
1999	1999	noun.object	cavern
2006	2006	noun.person	Piper
2007	2007	verb.motion	advanced
2010	2010	noun.person	children
2011	2011	verb.motion	followed
2016	2016	verb.stative	were
2024	2024	noun.artifact	door
2027	2027	noun.object	mountain
2028	2028	noun.location	side
2029	2029	verb.contact	shut
2034	2034	verb.communication	say
2041	2041	verb.stative	was
2047	2047	verb.motion	dance
2052	2052	noun.location	way
2057	2057	noun.time	years
2062	2062	verb.communication	blame
2064	2064	noun.feeling	sadness
2067	2067	verb.stative	was
2077	2077	noun.location	town
2080	2080	noun.person	playmates
2081	2081	verb.motion	left
2086	2086	verb.cognition	forget
2095	2095	noun.artifact	sights
2097	2097	verb.perception	see
2101	2101	noun.person	Piper
2103	2103	verb.communication	promised
2108	2108	verb.motion	led
2112	2112	verb.communication	said
2117	2117	noun.location	land
2119	2119	verb.stative	Joining
2121	2121	noun.location	town
2128	2128	noun.substance	waters
2129	2129	verb.contact	gushed
2131	2131	noun.plant	fruit
2133	2133	noun.plant	trees
2134	2134	verb.change	grew
2137	2137	noun.plant	flowers
2138	2139	verb.contact	put forth
2142	2142	noun.attribute	hue
2146	2146	verb.stative	was
2152	2152	noun.animal	sparrows
2153	2153	verb.stative	were
2156	2156	noun.animal	peacocks
2161	2161	noun.animal	dogs
2162	2162	verb.consumption	outran
2165	2165	noun.animal	deer
2168	2168	noun.food	honey
2170	2170	noun.animal	bees
2172	2172	verb.possession	lost
2174	2174	noun.animal	stings
2177	2177	noun.animal	horses
2179	2179	verb.creation	born
2181	2181	noun.animal	eagles
2183	2183	noun.animal	wings
2189	2189	verb.change	became
2193	2193	noun.body	foot
2197	2197	verb.body	cured
2200	2200	noun.communication	music
2201	2201	verb.motion	stopped
2204	2205	verb.motion	stood still
2208	2208	verb.perception	found
2212	2212	noun.object	hill
2218	2218	noun.cognition	will
2221	2221	verb.motion	go
2223	2223	verb.motion	limping
2229	2229	verb.cognition	hear
2232	2232	noun.location	country
2236	2236	noun.location	XIV
2242	2242	noun.location	Hamelin
2245	2245	verb.motion	came
2249	2249	noun.person	burgher
2253	2253	noun.communication	text
2255	2255	verb.communication	says
2257	2257	noun.location	Heaven
2259	2259	noun.artifact	gate
2260	2260	verb.possession	Opes
2267	2267	noun.time	rate
2270	2270	noun.object	needle
2272	2272	noun.body	eye
2273	2273	verb.change	takes
2279	2279	noun.person	Mayor
2280	2280	verb.motion	sent
2283	2283	noun.location	West
2285	2285	noun.location	North
2288	2288	noun.location	South
2291	2291	verb.possession	offer
2293	2293	noun.person	Piper
2296	2296	noun.communication	word
2302	2302	verb.stative	was
2303	2303	noun.person	men
2305	2305	noun.group	lot
2307	2307	verb.possession	find
2310	2310	noun.substance	Silver
2312	2312	noun.possession	gold
2315	2315	noun.cognition	heart
2323	2323	verb.motion	return
2325	2325	noun.location	way
2327	2327	verb.motion	went
2330	2330	verb.motion	bring
2332	2332	noun.person	children
2339	2339	verb.perception	saw
2344	2344	noun.act	endeavour
2347	2347	noun.person	Piper
2349	2349	noun.person	dancers
2350	2350	verb.stative	were
2356	2356	verb.social	made
2358	2358	noun.communication	decree
2360	2360	noun.person	lawyers
2363	2363	verb.cognition	think
2365	2365	noun.communication	records
2366	2366	verb.communication	dated
2372	2372	noun.time	day
2375	2375	noun.time	month
2377	2377	noun.time	year
2380	2380	noun.communication	words
2385	2385	verb.change	appear
2393	2393	verb.change	happened
2397	2397	noun.time	Twenty
2399	2399	noun.time	second
2401	2401	noun.time	July
2415	2415	noun.cognition	memory
2417	2417	verb.change	fix
2419	2419	noun.location	place
2422	2422	noun.person	children
2425	2425	noun.act	retreat
2428	2428	verb.communication	called
2435	2436	noun.location	Street-- Where
2439	2439	verb.consumption	playing
2441	2441	noun.artifact	pipe
2443	2443	noun.artifact	tabor
2445	2445	verb.stative	Was
2449	2449	noun.time	future
2451	2451	verb.possession	lose
2453	2453	noun.act	labour
2458	2458	noun.artifact	hostelry
2460	2460	noun.artifact	tavern
2462	2462	verb.emotion	shock
2464	2464	noun.feeling	mirth
2466	2466	noun.artifact	street
2473	2473	noun.location	place
2476	2476	noun.object	cavern
2478	2478	verb.communication	wrote
2480	2480	noun.communication	story
2483	2483	noun.artifact	column
2489	2489	noun.artifact	church
2491	2491	noun.artifact	window
2492	2492	verb.communication	painted
2497	2497	verb.change	make
2499	2499	noun.object	world
2503	2503	noun.person	children
2505	2505	verb.possession	stolen
2511	2511	verb.stative	stands
2515	2515	noun.time	day
2521	2521	verb.cognition	omit
2523	2523	verb.communication	say
2526	2526	noun.location	Transylvania
2530	2530	noun.group	tribe
2533	2533	noun.group	people
2535	2535	verb.cognition	ascribe
2538	2538	noun.act	ways
2544	2544	noun.person	neighbours
2545	2545	verb.cognition	lay
2547	2547	noun.communication	stress
2551	2551	noun.person	fathers
2553	2553	noun.person	mothers
2555	2555	verb.motion	risen
2560	2560	noun.artifact	prison
2565	2565	verb.communication	trepanned
2567	2567	noun.time	time
2572	2572	noun.group	band
2575	2576	noun.location	Hamelin town
2578	2579	noun.location	Brunswick land
2589	2589	verb.cognition	understand
2591	2591	noun.person	XV
2595	2595	noun.person	Willy
2597	2597	verb.social	let
2601	2601	verb.stative	be
2602	2602	noun.person	wipers
2608	2608	noun.person	men
2611	2611	noun.person	pipers
2617	2617	verb.communication	pipe
2621	2621	noun.animal	rats
2624	2624	noun.animal	mice
2629	2629	verb.communication	promised
2631	2631	noun.communication	aught
2633	2633	verb.social	let
2635	2635	verb.stative	keep
2637	2637	noun.communication	promise
2640	2640	verb.creation	published
2643	2643	noun.substance	wood
2644	2644	noun.artifact	block
2645	2645	noun.artifact	designs
2646	2646	verb.creation	engraved
2648	2650	noun.person	Edward Evans Limited
