start_token	end_token	supersense_category	text
926	926	verb.stative	was
929	929	verb.possession	finding
931	931	noun.person	magician
934	934	verb.communication	persuade
937	937	verb.cognition	recall
939	939	noun.possession	gift
945	945	verb.cognition	recall
948	948	noun.act	gifts
951	951	verb.communication	said
953	954	noun.person	wise woman
959	959	verb.stative	is
963	963	noun.person	prince
966	966	verb.communication	taught
968	968	verb.consumption	use
970	970	noun.attribute	power
974	974	verb.social	control
976	976	noun.feeling	temper
982	982	noun.person	persons
985	985	verb.social	guiding
988	988	verb.change	disappeared
992	992	verb.motion	return
996	997	verb.social	take charge
1006	1006	verb.possession	have
1008	1008	noun.attribute	power
1014	1014	noun.person	king
1015	1015	verb.social	consented
1019	1019	verb.motion	returned
1023	1023	noun.artifact	palace
1027	1028	noun.person	wise woman
1029	1029	verb.change	became
1030	1030	noun.person	guardian
1033	1033	noun.person	prince
1037	1037	verb.creation	fulfilled
1039	1039	noun.act	duties
1044	1044	verb.change	became
1058	1058	noun.feeling	temper
1059	1059	verb.change	got
1066	1066	verb.communication	led
1069	1069	verb.communication	wish
1072	1072	verb.cognition	afterwards
1074	1074	verb.cognition	regretted
1078	1079	verb.stative	went well
1082	1082	noun.person	prince
1083	1083	verb.stative	became
1085	1085	noun.person	man
1091	1091	verb.possession	had
1093	1093	noun.feeling	affection
1098	1098	verb.emotion	felt
1101	1101	verb.social	having
1103	1104	noun.person	old woman
1107	1107	noun.person	counsellor
1111	1111	verb.communication	said
1116	1116	verb.emotion	wish
1119	1119	verb.possession	had
1124	1124	noun.person	adviser
1128	1128	noun.time	age
1130	1130	noun.act	sex
1136	1136	noun.time	day
1139	1139	noun.person	nobleman
1140	1140	verb.social	offered
1143	1143	noun.person	companion
1146	1146	noun.person	prince
1151	1151	verb.stative	was
1154	1154	noun.person	man
1157	1157	noun.attribute	ability
1161	1161	verb.possession	accepted
1165	1166	noun.person	old woman
1167	1167	verb.motion	took
1169	1169	noun.act	departure
1174	1174	verb.perception	seen
1179	1179	noun.person	nobleman
1180	1180	verb.consumption	performed
1182	1182	noun.cognition	part
1187	1187	noun.person	prince
1188	1188	verb.change	became
1195	1195	verb.communication	submitted
1198	1198	noun.attribute	way
1201	1201	noun.person	counsels
1207	1207	noun.time	day
1208	1208	verb.change	came
1211	1211	verb.stative	being
1214	1214	noun.feeling	rage
1217	1217	noun.communication	advice
1220	1220	noun.person	friend
1221	1221	verb.emotion	irritated
1226	1226	verb.communication	cried
1232	1232	verb.emotion	drive
1238	1238	noun.act	sermons
1241	1241	verb.emotion	wish
1244	1244	verb.contact	hold
1246	1246	noun.body	tongue
1255	1255	noun.person	nobleman
1256	1256	verb.change	became
1261	1261	verb.stative	remained
1265	1265	verb.stative	was
1270	1271	noun.person	wise woman
1273	1273	verb.stative	been
1278	1278	noun.person	prince
1280	1280	noun.attribute	power
1283	1283	noun.person	prince
1285	1285	noun.feeling	grief
1287	1287	noun.feeling	remorse
1288	1288	verb.cognition	knew
1290	1290	noun.attribute	bounds
1298	1298	noun.communication	curse
1301	1301	verb.communication	said
1310	1311	verb.contact	cast out
1314	1314	noun.group	society
1317	1317	verb.motion	sent
1319	1319	verb.stative	live
1321	1321	noun.animal	wild
1322	1322	noun.animal	beasts
1325	1325	noun.object	wilderness
1329	1329	verb.contact	bring
1330	1330	noun.act	evil
1334	1334	verb.emotion	love
1340	1340	verb.stative	is
1342	1342	noun.cognition	hope
1348	1348	verb.possession	find
1350	1350	noun.person	godfather
1353	1353	verb.change	make
1355	1355	verb.perception	recall
1358	1358	noun.act	gift
1363	1363	noun.person	prince
1364	1364	verb.motion	mounted
1366	1366	noun.animal	horse
1374	1374	noun.person	friend
1378	1378	verb.change	remained
1384	1385	verb.motion	set forth
1387	1387	verb.possession	find
1389	1389	noun.person	magician
1392	1392	verb.possession	took
1394	1394	noun.person	followers
1398	1398	noun.person	prince
1400	1400	noun.animal	dog
1404	1404	noun.animal	hound
1407	1407	verb.stative	was
1411	1411	verb.perception	hearing
1414	1414	verb.cognition	understood
1418	1418	verb.communication	said
1423	1423	verb.stative	was
1429	1429	noun.person	nobleman
1433	1433	noun.person	person
1435	1435	noun.group	court
1442	1442	noun.animal	dog
1445	1445	verb.communication	said
1447	1447	noun.person	prince
1453	1453	verb.stative	stay
1457	1457	verb.possession	find
1459	1459	noun.person	godfather
1464	1464	verb.possession	find
1467	1467	verb.motion	go
1472	1473	verb.cognition	rely on
1475	1475	noun.cognition	sagacity
1477	1477	verb.social	help
1482	1482	noun.animal	dog
1483	1483	verb.contact	licked
1485	1485	noun.person	prince
1487	1487	noun.body	hand
1491	1491	verb.motion	trotted
1497	1497	noun.artifact	road
1501	1501	noun.person	friends
1502	1502	verb.consumption	allowed
1505	1505	verb.motion	lead
1508	1508	verb.motion	followed
1513	1513	verb.motion	travelled
1516	1516	noun.location	way
1519	1519	noun.location	edge
1522	1522	noun.person	king
1524	1524	noun.location	dominions
1527	1527	verb.motion	halting
1530	1530	noun.relation	rest
1532	1532	noun.food	refreshment
1537	1537	noun.animal	dog
1538	1538	verb.motion	led
1542	1542	noun.substance	wood
1546	1546	noun.time	evening
1548	1548	verb.perception	found
1552	1552	noun.location	depths
1555	1555	noun.group	forest
1559	1559	noun.communication	sign
1562	1562	noun.artifact	shelter
1565	1565	noun.time	night
1569	1569	verb.perception	heard
1572	1572	noun.artifact	bell
1577	1577	verb.motion	rung
1579	1579	noun.act	prayer
1583	1583	noun.animal	dog
1584	1584	verb.motion	ran
1587	1588	noun.location	side path
1590	1590	verb.motion	led
1597	1597	noun.object	grotto
1601	1601	noun.artifact	door
1604	1604	verb.contact	stood
1607	1607	noun.person	hermit
1612	1612	noun.person	magician
1613	1613	verb.stative	live
1617	1617	verb.communication	asked
1619	1619	noun.person	prince
1624	1624	verb.stative	lives
1630	1630	verb.communication	said
1632	1632	noun.person	hermit
1637	1637	verb.stative	am
1642	1642	verb.social	meditated
1646	1646	noun.communication	advice
1647	1647	verb.stative	is
1650	1650	noun.act	service
1653	1653	verb.consumption	need
1658	1658	noun.person	prince
1660	1660	verb.communication	related
1662	1662	noun.communication	history
1669	1669	verb.contact	seeking
1671	1671	noun.person	magician
1672	1672	noun.person	godfather
1675	1675	verb.possession	rid
1679	1679	noun.possession	gift
1687	1687	verb.body	cure
1689	1689	noun.feeling	temper
1692	1692	verb.communication	said
1694	1694	noun.person	hermit
1698	1698	verb.stative	were
1702	1702	verb.consumption	employed
1705	1705	verb.cognition	learning
1707	1707	verb.social	control
1712	1712	verb.consumption	use
1714	1714	noun.attribute	power
1719	1719	noun.communication	No
1721	1721	noun.communication	no
1724	1724	verb.communication	replied
1726	1726	noun.person	prince
1731	1731	verb.possession	find
1733	1733	noun.person	magician
1739	1739	noun.person	hermit
1740	1740	verb.communication	pressed
1742	1742	noun.communication	advice
1745	1745	verb.communication	cried
1748	1748	verb.social	Provoke
1753	1753	noun.person	father
1758	1758	verb.stative	be
1762	1762	verb.emotion	wish
1774	1774	verb.creation	undo
1779	1779	verb.motion	departed
1781	1781	verb.motion	followed
1784	1784	noun.person	friend
1787	1787	verb.communication	calling
1789	1789	noun.animal	dog
1793	1793	noun.animal	dog
1794	1794	verb.contact	seated
1798	1798	noun.person	hermit
1800	1800	noun.body	feet
1805	1805	verb.motion	move
1811	1811	noun.person	prince
1812	1812	verb.communication	called
1818	1818	verb.perception	whined
1820	1820	verb.contact	wagged
1822	1822	noun.animal	tail
1825	1825	verb.communication	refused
1827	1827	verb.motion	move
1829	1829	verb.communication	Coaxing
1831	1831	noun.communication	scolding
1832	1832	verb.stative	were
1842	1842	noun.person	prince
1843	1843	verb.social	tried
1845	1845	verb.contact	drag
1849	1849	noun.attribute	force
1852	1852	noun.animal	dog
1853	1853	verb.communication	growled
1857	1857	noun.person	brute
1860	1860	verb.communication	cried
1862	1862	noun.person	prince
1864	1864	verb.contact	flinging
1870	1870	noun.act	transport
1872	1872	noun.feeling	rage
1880	1880	verb.emotion	deceived
1885	1885	verb.emotion	wish
1888	1888	verb.contact	hanged
1895	1895	verb.communication	spoke
1897	1897	noun.animal	dog
1898	1898	verb.change	vanished
1903	1903	noun.person	prince
1904	1904	verb.motion	turned
1906	1906	noun.body	head
1908	1908	verb.perception	saw
1911	1911	noun.person	beast
1913	1913	noun.body	body
1914	1914	verb.contact	dangling
1917	1917	noun.plant	tree
1922	1922	noun.cognition	sight
1923	1923	verb.emotion	overwhelmed
1928	1928	verb.change	began
1931	1931	verb.communication	lament
1933	1933	noun.act	cruelty
1939	1939	verb.contact	hang
1945	1945	verb.communication	cried
1949	1949	verb.possession	rid
1951	1951	noun.group	world
1955	1955	noun.person	monster
1960	1960	verb.stative	is
1963	1963	verb.change	die
1967	1967	verb.stative	live
1968	1968	verb.consumption	amending
1971	1971	verb.communication	said
1973	1973	noun.person	hermit
1977	1977	verb.stative	is
1986	1986	verb.social	abide
1991	1991	noun.person	son
1994	1994	verb.cognition	learn
1998	1998	noun.communication	lessons
2000	2002	noun.cognition	self - government
2006	2006	noun.person	man
2007	2007	verb.stative	is
2010	2010	verb.social	rule
2016	2016	verb.stative	is
2020	2020	verb.communication	said
2022	2022	noun.person	prince
2026	2026	noun.communication	fits
2028	2028	noun.feeling	passion
2029	2029	verb.stative	are
2032	2032	noun.state	madness
2034	2034	verb.motion	comes
2040	2040	verb.stative	are
2042	2042	noun.artifact	cure
2046	2046	verb.stative	remains
2048	2048	verb.possession	find
2050	2050	noun.person	godfather
2055	2055	verb.change	make
2062	2063	verb.possession	taking away
2065	2065	noun.attribute	power
2067	2067	verb.body	abuse
2071	2071	verb.motion	raising
2073	2073	noun.body	body
2076	2076	noun.animal	dog
2080	2080	noun.body	arms
2083	2083	verb.contact	laid
2089	2089	noun.animal	horse
2092	2093	verb.motion	rode away
2097	2097	noun.person	nobleman
2098	2098	verb.motion	following
2103	2103	verb.motion	entered
2105	2105	noun.location	dominions
2108	2108	noun.person	king
2114	2115	verb.motion	arrived at
2117	2117	noun.location	capital
2120	2120	noun.person	prince
2121	2121	verb.perception	presented
2125	2125	noun.person	king
2128	2128	verb.communication	asked
2131	2131	verb.possession	had
2133	2133	noun.person	magician
2136	2136	noun.location	kingdom
2142	2142	noun.Tops	knowledge
2145	2145	verb.communication	replied
2147	2147	noun.person	king
2152	2152	verb.possession	have
2156	2156	noun.person	daughter
2161	2161	verb.emotion	want
2162	2162	noun.person	counsel
2165	2165	verb.stative	be
2168	2168	verb.social	help
2173	2173	noun.person	princess
2176	2176	verb.motion	sent
2181	2181	verb.stative	was
2192	2192	noun.person	prince
2193	2195	verb.change	fell in love
2200	2200	verb.communication	begged
2202	2202	noun.person	king
2204	2204	verb.possession	give
2209	2209	noun.person	wife
2212	2212	noun.person	king
2217	2217	verb.stative	was
2220	2220	verb.possession	refuse
2223	2223	noun.person	prince
2224	2224	verb.emotion	wished
2228	2228	noun.event	wedding
2230	2230	verb.social	celebrated
2232	2232	noun.time	delay
2237	2237	noun.communication	advice
2240	2240	noun.person	wife
2242	2242	noun.person	prince
2243	2243	verb.contact	placed
2245	2245	noun.body	body
2249	2249	noun.animal	dog
2252	2253	noun.artifact	glass coffin
2256	2256	verb.stative	kept
2266	2266	verb.cognition	reminded
2270	2270	noun.event	results
2272	2273	verb.motion	giving way
2276	2276	noun.feeling	anger
2280	2280	noun.time	time
2282	2282	verb.change	went
2288	2288	noun.person	prince
2290	2290	verb.communication	said
2293	2293	noun.communication	word
2296	2296	noun.person	wife
2302	2302	noun.cognition	familiarity
2303	2303	verb.change	made
2312	2312	verb.communication	said
2315	2315	verb.emotion	offended
2320	2321	verb.contact	fell into
2324	2324	noun.feeling	rage
2328	2328	verb.motion	went
2329	2329	verb.motion	storming
2335	2335	noun.person	princess
2336	2336	verb.contact	wrung
2338	2338	noun.body	hands
2341	2341	verb.communication	cried
2348	2348	noun.person	husband
2351	2351	verb.communication	beg
2359	2359	verb.communication	say
2364	2364	verb.communication	say
2366	2366	verb.emotion	loved
2368	2368	noun.animal	dog
2373	2373	verb.cognition	know
2376	2376	verb.stative	lies
2381	2381	verb.cognition	know
2384	2384	verb.emotion	wish
2386	2386	verb.stative	were
2392	2392	noun.substance	prating
2395	2395	verb.communication	cried
2397	2397	noun.person	prince
2401	2401	noun.feeling	fury
2405	2405	noun.communication	words
2411	2411	noun.body	mouth
2414	2414	noun.person	princess
2415	2415	verb.change	vanished
2418	2418	noun.body	side
2423	2423	verb.motion	ran
2426	2427	noun.artifact	glass coffin
2431	2431	verb.contact	lay
2439	2439	noun.body	head
2442	2442	noun.body	body
2445	2445	noun.animal	hound
2448	2448	noun.person	prince
2454	2454	noun.feeling	remorse
2456	2456	noun.state	misery
2462	2462	noun.person	nobleman
2463	2463	verb.change	made
2464	2464	noun.communication	signs
2468	2468	verb.social	pursue
2470	2470	noun.act	search
2473	2473	noun.person	magician
2477	2477	verb.communication	cried
2490	2490	noun.time	while
2492	2492	verb.communication	said
2497	2497	verb.motion	return
2500	2500	noun.person	hermit
2503	2503	verb.social	pass
2505	2505	noun.relation	rest
2509	2509	noun.time	life
2511	2511	noun.state	solitude
2513	2513	noun.feeling	penance
2519	2519	noun.person	friend
2521	2522	verb.motion	go back
2525	2525	noun.person	father
2531	2531	noun.person	nobleman
2532	2532	verb.motion	shook
2534	2534	noun.body	head
2540	2540	verb.communication	persuaded
2542	2542	verb.motion	leave
2544	2544	noun.person	prince
2548	2548	verb.contact	took
2550	2551	noun.artifact	glass coffin
2554	2554	noun.body	shoulders
2558	2558	noun.body	foot
2561	2561	verb.communication	weeping
2564	2564	verb.motion	went
2567	2567	verb.motion	retraced
2569	2569	noun.artifact	steps
2572	2572	noun.group	forest
2576	2576	noun.time	time
2578	2578	noun.person	prince
2579	2579	verb.stative	remained
2582	2582	noun.person	hermit
2585	2585	verb.communication	submitted
2589	2589	noun.act	direction
2593	2593	noun.person	hermit
2594	2594	verb.communication	bade
2596	2596	verb.motion	return
2599	2599	noun.person	father
2603	2603	verb.social	obeyed
2606	2606	noun.time	day
2608	2608	noun.person	prince
2609	2609	verb.contact	stood
2612	2613	noun.artifact	glass coffin
2616	2616	verb.contact	beat
2618	2618	noun.body	breast
2620	2620	verb.communication	cried
2625	2625	noun.person	murderer
2628	2628	noun.communication	fruits
2630	2630	noun.feeling	anger
2635	2635	verb.social	tried
2638	2638	verb.competition	overcome
2640	2640	noun.act	violence
2643	2643	noun.feeling	temper
2647	2647	verb.weather	lost
2648	2648	noun.feeling	heart
2650	2650	verb.cognition	remembered
2652	2652	noun.communication	saying
2655	2655	noun.person	hermit
2658	2658	noun.attribute	Patience
2659	2659	verb.perception	had
2662	2662	verb.motion	go
2667	2667	verb.social	crowned
2675	2675	noun.time	while
2677	2677	noun.person	prince
2678	2678	verb.change	became
2685	2685	verb.stative	been
2690	2690	noun.person	king
2694	2694	noun.group	court
2695	2695	verb.emotion	rejoiced
2698	2698	noun.event	change
2702	2702	noun.person	prince
2703	2703	verb.change	remained
2708	2709	verb.cognition	thinking of
2711	2711	noun.person	princess
2714	2714	noun.time	day
2717	2717	verb.contact	sitting
2722	2722	noun.person	man
2723	2723	verb.motion	approached
2726	2726	verb.body	dressed
2731	2731	noun.artifact	robe
2736	2736	noun.time	day
2738	2738	noun.person	godson
2741	2741	verb.communication	said
2746	2746	verb.communication	calls
2748	2748	noun.person	godson
2751	2751	verb.communication	said
2753	2753	noun.person	prince
2757	2757	noun.person	magician
2762	2762	verb.contact	sought
2765	2765	verb.communication	said
2767	2767	noun.person	godfather
2772	2772	verb.motion	come
2774	2774	verb.possession	reclaim
2776	2776	noun.possession	gift
2781	2781	noun.act	cruelty
2782	2782	verb.creation	led
2785	2785	verb.possession	bestow
2791	2791	verb.communication	asked
2793	2793	noun.person	prince
2797	2797	noun.person	king
2800	2800	noun.person	father
2809	2809	noun.possession	present
2814	2814	verb.communication	said
2816	2816	noun.person	magician
2819	2819	verb.cognition	forgetting
2822	2822	noun.act	responsibilities
2825	2825	noun.act	gifts
2830	2830	noun.attribute	power
2832	2832	verb.stative	are
2838	2838	noun.person	men
2840	2840	verb.communication	deal
2847	2847	verb.social	neglected
2851	2851	verb.stative	was
2854	2854	noun.person	woman
2856	2856	verb.social	brought
2863	2863	verb.stative	was
2865	2865	noun.person	hermit
2869	2869	noun.animal	dog
2870	2870	verb.stative	was
2874	2874	verb.cognition	discover
2878	2878	verb.motion	come
2881	2881	verb.possession	reclaim
2884	2884	verb.creation	caused
2887	2887	noun.feeling	suffering
2894	2894	verb.communication	cried
2896	2896	noun.person	prince
2900	2900	verb.stative	is
2902	2902	noun.attribute	kindness
2910	2910	verb.cognition	forgotten
2916	2916	verb.possession	withheld
2918	2918	noun.possession	benefit
2921	2921	verb.stative	is
2926	2926	noun.feeling	happiness
2929	2929	noun.person	friend
2930	2930	verb.stative	is
2934	2934	noun.person	wife
2935	2935	verb.stative	is
2939	2939	noun.animal	dog
2941	2941	verb.contact	hanged
2944	2944	noun.feeling	wishes
2947	2947	verb.motion	reach
2952	2952	verb.cognition	think
2954	2954	verb.stative	matters
2960	2960	verb.communication	command
2966	2966	noun.person	prince
2969	2969	verb.communication	said
2971	2971	noun.person	magician
2975	2975	verb.perception	had
2977	2977	noun.motive	reason
2980	2980	noun.act	delay
2986	2986	noun.communication	lessons
2990	2990	verb.stative	be
2992	2992	noun.person	slave
2996	2996	noun.feeling	temper
3000	3000	verb.competition	conquered
3007	3007	verb.stative	was
3009	3009	noun.communication	gift
3016	3016	verb.creation	remove
3022	3022	noun.state	spell
3024	3024	verb.creation	made
3026	3026	noun.cognition	things
3027	3027	verb.change	bend
3030	3030	noun.feeling	wish
3032	3033	verb.possession	taken away
3036	3036	noun.phenomenon	effects
3039	3039	verb.change	undone
3041	3041	noun.person	Godson
3044	3044	verb.cognition	recall
3046	3046	noun.possession	gift
3051	3051	noun.person	magician
3052	3052	verb.communication	spoke
3054	3054	noun.substance	glass
3055	3055	noun.artifact	sides
3058	3058	noun.artifact	coffin
3059	3059	verb.motion	melted
3062	3062	noun.location	air
3066	3066	noun.person	princess
3067	3068	verb.motion	sprang up
3071	3071	verb.contact	threw
3075	3075	noun.person	husband
3077	3077	noun.body	arms
3080	3080	noun.animal	dog
3082	3082	verb.motion	rose
3084	3084	verb.body	stretched
3088	3088	verb.contact	wagged
3090	3090	noun.animal	tail
3094	3094	noun.person	nobleman
3095	3095	verb.motion	ran
3097	3097	verb.communication	tell
3099	3100	noun.communication	good news
3103	3103	noun.person	king
3108	3108	noun.person	counsellors
3109	3110	verb.motion	came back
3114	3114	noun.artifact	train
3117	3117	noun.location	bottom
3120	3120	noun.object	sea
3123	3124	verb.creation	set about
3126	3126	noun.state	affairs
3128	3128	noun.state	state
3131	3131	noun.quantity	nothing
3133	3133	verb.change	happened
3136	3137	noun.person	old king
3138	3138	verb.emotion	welcomed
3140	3140	noun.person	children
3143	3143	noun.body	arms
3148	3148	verb.stative	lived
3152	3152	noun.time	end
3155	3155	noun.time	days
