start_token	end_token	supersense_category	text
801	802	verb.communication	talk about
803	803	noun.state	things
804	804	verb.stative	disagreeing
807	807	noun.quantity	more
816	816	verb.communication	said
818	819	noun.person	Fairy Grandmarina
829	830	noun.person	Princess Alicia
831	831	verb.cognition	consents
833	833	verb.possession	partake
836	836	noun.animal	salmon
840	840	verb.cognition	think
846	846	verb.cognition	find
849	849	verb.stative	leave
851	851	noun.animal	fish
852	852	noun.food	-
853	853	noun.body	bone
856	856	noun.artifact	plate
858	858	verb.communication	Tell
861	861	verb.change	dry
866	866	verb.contact	rub
871	871	verb.contact	polish
875	875	verb.perception	shines
877	877	noun.person	mother
885	886	verb.social	take care
891	891	noun.possession	present
902	902	verb.communication	asked
904	904	noun.person	King
909	909	verb.stative	be
912	912	noun.person	sir
915	915	verb.communication	returned
917	918	noun.person	Fairy Grandmarina
920	920	verb.communication	scolding
927	927	verb.social	catch
928	928	noun.group	people
934	934	verb.social	done
935	935	verb.communication	speaking
939	939	noun.attribute	way
945	945	noun.person	persons
950	950	verb.social	doing
954	955	noun.person	The King
957	957	verb.contact	hung
959	959	noun.body	head
962	962	verb.communication	said
977	977	verb.communication	said
979	980	noun.person	Fairy Grandmarina
987	987	verb.communication	Tell
989	990	noun.person	Princess Alicia
994	994	noun.person	love
998	998	noun.animal	fish
1000	1000	noun.body	bone
1001	1001	verb.stative	is
1004	1004	noun.possession	present
1009	1009	verb.consumption	used
1016	1016	verb.communication	bring
1024	1024	verb.emotion	wishes
1029	1029	verb.emotion	WISHES
1038	1038	verb.stative	is
1040	1040	noun.communication	message
1042	1043	verb.social	Take care
1049	1049	noun.communication	Illustration
1056	1057	noun.person	The King
1059	1059	verb.change	beginning
1064	1064	verb.communication	ask
1066	1066	noun.communication	reason--
1071	1071	noun.person	Fairy
1072	1072	verb.change	became
1081	1081	verb.stative	be
1084	1084	noun.person	sir
1088	1088	verb.communication	exclaimed
1090	1090	verb.contact	stamping
1092	1092	noun.body	foot
1095	1095	noun.object	ground
1099	1099	noun.communication	reason
1105	1105	noun.communication	reason
1114	1114	verb.emotion	wanting
1116	1116	noun.motive	reason
1119	1119	noun.motive	reason
1123	1124	noun.person	Hoity toity
1128	1128	verb.stative	am
1135	1135	noun.motive	reasons
1139	1139	noun.person	King
1140	1140	verb.stative	was
1145	1146	noun.person	old lady
1148	1148	verb.motion	flying
1152	1152	noun.feeling	passion
1155	1155	verb.communication	said
1157	1157	verb.stative	was
1162	1162	verb.emotion	offended
1169	1169	verb.communication	ask
1171	1171	noun.motive	reasons
1173	1173	noun.quantity	more
1181	1181	verb.communication	said
1183	1184	noun.person	old lady
1194	1194	noun.communication	words
1196	1196	noun.person	Grandmarina
1197	1197	verb.motion	vanished
1201	1201	noun.person	King
1202	1203	verb.motion	went on
1211	1211	verb.motion	came
1214	1214	noun.artifact	office
1218	1218	verb.communication	wrote
1220	1220	verb.communication	wrote
1222	1222	verb.communication	wrote
1226	1226	verb.stative	was
1227	1227	noun.time	time
1229	1230	verb.motion	go home
1236	1236	verb.emotion	invited
1238	1239	noun.person	Princess Alicia
1243	1243	noun.person	Fairy
1245	1245	verb.communication	directed
1249	1249	verb.possession	partake
1252	1252	noun.food	salmon
1258	1258	verb.emotion	enjoyed
1264	1264	verb.perception	saw
1266	1266	noun.animal	fish
1268	1268	noun.animal	bone
1271	1271	noun.artifact	plate
1275	1275	noun.person	Fairy
1277	1277	verb.communication	told
1284	1284	verb.communication	delivered
1286	1286	noun.person	Fairy
1288	1288	noun.communication	message
1292	1293	noun.person	Princess Alicia
1294	1295	verb.social	took care
1297	1297	verb.change	dry
1299	1299	noun.substance	bone
1303	1303	verb.contact	rub
1308	1308	verb.contact	polish
1312	1312	verb.perception	shone
1314	1314	noun.person	mother
1318	1318	noun.body	pearl
1321	1321	noun.communication	Illustration
1324	1324	verb.perception	saw
1326	1326	noun.animal	Fish
1327	1327	noun.food	-
1328	1328	noun.body	bone
1331	1331	noun.artifact	Plate
1337	1337	noun.person	Queen
1341	1342	verb.body	get up
1345	1345	noun.time	morning
1348	1348	verb.communication	said
1360	1360	noun.body	head
1363	1363	noun.body	head
1369	1369	verb.body	fainted
1373	1374	noun.person	Princess Alicia
1380	1380	verb.perception	looking
1384	1384	noun.artifact	chamber
1386	1386	noun.artifact	door
1388	1388	verb.communication	asking
1390	1390	noun.food	breakfast
1395	1395	verb.emotion	alarmed
1398	1398	verb.perception	saw
1400	1401	noun.person	Royal Mamma
1404	1404	noun.state	state
1408	1408	verb.communication	rang
1410	1410	noun.artifact	bell
1412	1412	noun.person	Peggy
1415	1415	verb.stative	was
1417	1417	noun.communication	name
1420	1421	noun.person	Lord Chamberlain
1424	1424	verb.cognition	remembering
1429	1429	noun.artifact	bottle
1430	1430	verb.stative	was
1433	1433	verb.motion	climbed
1436	1436	noun.artifact	chair
1438	1438	verb.possession	got
1445	1445	verb.motion	climbed
1448	1448	noun.artifact	chair
1451	1451	noun.artifact	bedside
1453	1453	verb.contact	held
1457	1457	noun.artifact	bottle
1460	1460	noun.person	Queen
1462	1462	noun.body	nose
1468	1469	verb.motion	jumped down
1471	1471	verb.possession	got
1473	1473	noun.substance	water
1479	1480	verb.motion	jumped up
1483	1483	verb.body	wetted
1485	1485	noun.person	Queen
1487	1487	noun.body	forehead
1496	1497	noun.person	Lord Chamberlain
1498	1499	verb.motion	came in
1503	1504	noun.person	old woman
1505	1505	verb.communication	said
1509	1509	noun.person	Princess
1514	1514	noun.act	Trot
1516	1516	verb.stative	are
1522	1522	verb.social	done
1529	1529	noun.communication	Illustration
1533	1533	verb.stative	was
1540	1540	noun.person	Queen
1542	1542	noun.state	illness
1546	1546	noun.communication	no
1549	1549	verb.stative	was
1557	1557	noun.time	time
1560	1561	noun.person	Princess Alicia
1562	1562	verb.consumption	kept
1566	1566	noun.person	Princes
1568	1568	noun.person	Princesses
1572	1572	verb.body	dressed
1574	1574	verb.body	undressed
1576	1576	verb.motion	danced
1578	1578	noun.person	baby
1581	1581	verb.change	made
1583	1583	noun.artifact	kettle
1584	1584	verb.change	boil
1587	1587	verb.change	heated
1589	1589	noun.food	soup
1592	1592	verb.contact	swept
1594	1594	noun.artifact	hearth
1597	1598	verb.body	poured out
1600	1600	noun.artifact	medicine
1603	1603	verb.body	nursed
1605	1605	noun.person	Queen
1608	1608	verb.social	did
1616	1616	verb.stative	was
1629	1629	verb.stative	were
1632	1632	noun.person	servants
1635	1635	noun.group	Palace
1639	1639	noun.motive	reasons
1643	1643	noun.person	King
1644	1644	verb.stative	was
1647	1647	noun.possession	money
1651	1651	noun.event	rise
1654	1654	noun.artifact	office
1656	1656	verb.perception	seemed
1658	1658	verb.change	come
1663	1663	noun.time	day
1664	1664	verb.stative	was
1670	1670	verb.perception	looked
1682	1682	noun.object	stars
1687	1687	noun.time	morning
1690	1690	noun.person	Queen
1691	1691	verb.body	fainted
1695	1695	verb.stative	was
1698	1698	noun.animal	fish
1700	1700	noun.body	bone
1706	1706	verb.stative	was
1709	1710	noun.person	Princess Alicia
1712	1712	noun.possession	pocket
1717	1717	verb.cognition	taken
1721	1721	verb.motion	bring
1723	1723	noun.person	Queen
1725	1725	noun.state	life
1730	1730	verb.contact	put
1735	1736	verb.contact	looked for
1738	1740	noun.artifact	smelling - bottle
1744	1744	noun.person	Queen
1746	1747	verb.change	come out
1750	1750	noun.act	swoon
1752	1752	noun.time	morning
1756	1756	verb.body	dozing
1759	1760	noun.person	Princess Alicia
1761	1761	verb.motion	hurried
1764	1764	noun.artifact	stairs
1766	1766	verb.communication	tell
1770	1770	noun.communication	secret
1776	1776	noun.person	friend
1781	1781	verb.stative	was
1783	1783	noun.person	Duchess
1785	1785	noun.group	People
1787	1787	verb.cognition	suppose
1790	1790	verb.stative	be
1792	1792	noun.person	Doll
1796	1796	verb.stative	was
1799	1799	noun.person	Duchess
1803	1803	verb.cognition	knew
1807	1807	noun.person	Princess
1810	1810	noun.communication	Illustration
1815	1815	noun.communication	secret
1816	1816	verb.stative	was
1818	1818	noun.communication	secret
1822	1822	noun.animal	fish
1824	1824	noun.body	bone
1827	1827	noun.communication	history
1835	1835	noun.person	Duchess
1839	1839	noun.person	Princess
1840	1840	verb.communication	told
1845	1845	noun.person	Princess
1846	1847	verb.motion	kneeled down
1850	1850	noun.artifact	bed
1854	1854	noun.person	Duchess
1856	1856	verb.contact	lying
1860	1860	verb.body	dressed
1866	1866	verb.communication	whispered
1868	1868	noun.communication	secret
1873	1873	noun.person	Duchess
1874	1874	verb.body	smiled
1876	1876	verb.communication	nodded
1878	1878	noun.group	People
1881	1881	verb.cognition	supposed
1885	1885	verb.body	smiled
1887	1887	verb.communication	nodded
1896	1896	verb.cognition	knew
1900	1900	noun.person	Princess
1904	1905	noun.person	Princess Alicia
1906	1906	verb.motion	hurried
1911	1912	verb.social	keep watch
1915	1915	noun.person	Queen
1917	1917	noun.artifact	room
1921	1922	verb.social	kept watch
1927	1927	noun.person	Queen
1929	1929	noun.artifact	room
1933	1933	noun.time	evening
1937	1937	noun.state	illness
1938	1938	verb.stative	lasted
1941	1941	verb.stative	sat
1943	1943	verb.social	watching
1946	1946	noun.person	King
1950	1950	noun.time	evening
1952	1952	noun.person	King
1953	1953	verb.contact	sat
1954	1954	verb.perception	looking
1960	1960	noun.attribute	look
1962	1962	verb.communication	wondering
1966	1967	verb.contact	brought out
1969	1969	noun.substance	magic
1970	1971	noun.food	fish -
1972	1972	noun.body	bone
1978	1978	verb.perception	noticed
1982	1982	verb.motion	ran
1985	1985	noun.artifact	stairs
1987	1987	verb.communication	whispered
1989	1989	noun.communication	secret
1992	1992	noun.person	Duchess
1997	1997	verb.communication	said
2000	2000	noun.person	Duchess
2005	2005	verb.cognition	think
2009	2009	verb.possession	have
2011	2011	noun.motive	reason
2014	2014	noun.communication	meaning
2019	2019	noun.person	Duchess
2025	2025	noun.person	Duchess
2029	2029	verb.cognition	heard
2032	2032	verb.body	winked
2034	2034	noun.body	eye
2037	2037	noun.person	Alicia
2040	2040	verb.communication	said
2042	2042	noun.person	King
2045	2045	noun.time	evening
2048	2048	verb.emotion	wished
2050	2051	noun.communication	Good Night
2056	2056	noun.person	Papa
2062	2062	verb.change	become
2066	2066	noun.animal	fish
2068	2068	noun.animal	bone
2074	2074	noun.artifact	pocket
2076	2076	noun.person	Papa
2081	2081	verb.cognition	thought
2084	2084	verb.possession	lost
2093	2093	noun.person	Papa
2098	2098	verb.cognition	forgotten
2103	2103	noun.communication	No
2107	2107	noun.person	Papa
2113	2113	noun.event	time
2117	2117	verb.contact	snapping
2118	2118	noun.animal	pug
2120	2120	noun.animal	dog
2122	2122	noun.artifact	door
2123	2123	verb.social	made
2125	2125	noun.act	rush
2131	2131	noun.person	Princes
2134	2134	verb.contact	stood
2137	2137	noun.artifact	steps
2138	2139	verb.motion	coming home
2141	2141	noun.group	school
2144	2144	verb.emotion	terrified
2149	2149	noun.cognition	wits
2152	2152	verb.contact	put
2154	2154	noun.body	hand
2157	2157	noun.artifact	pane
2159	2159	noun.substance	glass
2162	2162	verb.change	bled
2163	2163	verb.body	bled
2164	2164	verb.change	bled
2171	2171	noun.person	Princes
2173	2173	noun.person	Princesses
2174	2174	verb.perception	saw
2176	2176	verb.body	bleed
2177	2177	verb.body	bleed
2181	2181	verb.stative	were
2186	2186	noun.cognition	wits
2190	2190	verb.communication	screamed
2196	2196	noun.body	faces
2203	2204	noun.person	Princess Alicia
2205	2205	verb.contact	put
2207	2207	noun.body	hands
2212	2212	noun.body	mouths
2219	2219	verb.communication	persuaded
2222	2222	verb.stative	be
2228	2228	noun.person	Queen
2233	2233	verb.contact	put
2236	2236	noun.person	Prince
2238	2238	noun.body	hand
2241	2241	noun.artifact	basin
2245	2245	noun.substance	water
2249	2249	verb.perception	stared
2254	2254	verb.stative	are
2258	2259	verb.contact	put down
2262	2262	verb.contact	carry
2264	2264	noun.body	eyes
2269	2269	verb.perception	looked
2272	2272	noun.body	hand
2274	2276	noun.artifact	bits of glass
2283	2283	noun.object	bits
2285	2285	noun.substance	glass
2291	2291	verb.communication	said
2297	2297	noun.person	Princes
2299	2299	verb.stative	were
2305	2305	verb.motion	Bring
2310	2312	noun.artifact	rag - bag
2316	2316	verb.contact	snip
2318	2318	verb.contact	stitch
2320	2320	verb.contact	cut
2322	2322	verb.contact	contrive
2329	2329	noun.person	Princes
2330	2330	verb.contact	tugged
2334	2336	noun.artifact	rag - bag
2338	2338	verb.contact	lugged
2344	2345	noun.person	Princess Alicia
2346	2347	verb.motion	sat down
2350	2350	noun.artifact	floor
2354	2354	noun.group	pair
2356	2356	noun.artifact	scissors
2359	2359	noun.artifact	needle
2361	2361	noun.artifact	thread
2366	2366	verb.contact	stitched
2368	2368	verb.contact	cut
2373	2373	verb.creation	made
2375	2375	noun.artifact	bandage
2377	2377	verb.contact	put
2383	2383	verb.stative	fitted
2394	2394	verb.perception	saw
2396	2396	noun.person	King
2398	2398	noun.person	Papa
2399	2399	verb.perception	looking
2403	2403	noun.artifact	door
2406	2406	noun.communication	Illustration
2409	2409	noun.person	Alicia
2413	2413	noun.communication	Yes
2415	2415	noun.person	Papa
2423	2423	verb.social	doing
2427	2427	verb.contact	Snipping
2428	2428	noun.artifact	stitching
2429	2429	noun.act	cutting
2433	2433	noun.person	Papa
2438	2438	verb.stative	is
2441	2441	noun.animal	fish
2442	2442	noun.food	-
2443	2443	noun.body	bone
2449	2449	noun.artifact	pocket
2451	2451	noun.person	Papa
2456	2456	verb.cognition	thought
2459	2459	verb.possession	lost
2468	2468	noun.person	Papa
2473	2473	verb.cognition	forgotten
2478	2478	noun.communication	No
2482	2482	noun.person	Papa
2489	2489	verb.motion	ran
2495	2495	noun.person	Duchess
2497	2497	verb.communication	told
2501	2501	verb.motion	passed
2504	2504	verb.communication	told
2507	2507	noun.communication	secret
2513	2513	noun.person	Duchess
2514	2514	verb.motion	shook
2517	2517	noun.body	curls
2519	2519	verb.body	laughed
2523	2523	noun.body	lips
2526	2526	noun.communication	Illustration
2533	2533	noun.event	time
2535	2535	noun.person	baby
2536	2537	verb.motion	fell under
2539	2539	noun.artifact	grate
2544	2544	noun.person	Princes
2546	2546	noun.person	Princesses
2557	2557	verb.motion	falling
2560	2560	noun.artifact	grate
2568	2568	noun.person	baby
2569	2569	verb.stative	was
2578	2578	verb.possession	gave
2582	2582	noun.body	face
2586	2586	noun.body	eye
2589	2589	noun.attribute	way
2593	2593	noun.person	darling
2594	2594	verb.change	came
2596	2596	verb.motion	tumble
2601	2601	verb.motion	slid
2605	2606	noun.person	Princess Alicia
2608	2608	noun.body	lap
2613	2613	verb.contact	sitting
2618	2618	noun.artifact	apron
2621	2621	verb.contact	smothered
2628	2628	noun.artifact	kitchen
2630	2630	noun.artifact	fire
2632	2632	verb.change	beginning
2634	2634	verb.contact	peel
2636	2636	noun.food	turnips
2639	2639	noun.food	broth
2641	2641	noun.food	dinner
2645	2645	noun.attribute	way
2652	2652	verb.stative	was
2656	2656	noun.person	King
2658	2658	noun.person	cook
2660	2661	verb.motion	run away
2663	2663	noun.time	morning
2668	2668	noun.feeling	love
2670	2670	verb.stative	was
2677	2677	noun.person	soldier
2684	2684	noun.person	Princes
2686	2686	noun.person	Princesses
2689	2689	verb.communication	cried
2693	2693	verb.change	happened
2695	2695	verb.communication	cried
2697	2697	verb.communication	roared
2701	2702	noun.person	Princess Alicia
2707	2707	verb.social	help
2708	2708	verb.body	crying
2714	2715	verb.communication	called to
2725	2726	verb.motion	throwing back
2728	2728	noun.person	Queen
2731	2731	noun.artifact	stairs
2734	2734	verb.stative	was
2736	2736	verb.change	getting
2740	2740	verb.communication	said
2743	2743	verb.contact	Hold
2745	2745	noun.body	tongues
2750	2750	noun.animal	monkeys
2759	2759	verb.perception	examine
2760	2760	noun.person	baby
2765	2765	verb.perception	examined
2766	2766	noun.person	baby
2769	2769	verb.cognition	found
2774	2774	verb.contact	broken
2779	2779	verb.contact	held
2781	2781	noun.substance	iron
2786	2786	noun.body	eye
2789	2789	verb.contact	smoothed
2793	2793	noun.body	face
2798	2799	verb.body	fell asleep
2802	2802	noun.body	arms
2807	2807	verb.communication	said
2811	2811	noun.person	Princes
2813	2813	noun.person	Princesses
2817	2817	verb.stative	am
2820	2820	verb.contact	lay
2828	2828	verb.body	wake
2830	2831	verb.emotion	feel pain
2833	2833	verb.stative	be
2840	2840	verb.stative	be
2841	2841	noun.person	cooks
2845	2845	verb.emotion	jumped
2847	2847	noun.feeling	joy
2850	2850	verb.perception	heard
2854	2854	verb.change	began
2855	2855	verb.creation	making
2857	2857	noun.person	cooks
2859	2859	noun.artifact	caps
2863	2863	noun.artifact	newspapers
2869	2869	verb.possession	gave
2871	2871	noun.substance	salt
2873	2873	noun.artifact	box
2879	2879	verb.possession	gave
2881	2881	noun.substance	barley
2887	2887	verb.possession	gave
2889	2889	noun.plant	herbs
2895	2895	verb.possession	gave
2897	2897	noun.substance	turnips
2903	2903	verb.possession	gave
2905	2905	noun.substance	carrots
2911	2911	verb.possession	gave
2913	2913	noun.artifact	onions
2919	2919	verb.possession	gave
2921	2921	noun.substance	spice
2923	2923	noun.artifact	box
2927	2927	verb.stative	were
2929	2929	noun.person	cooks
2933	2934	verb.stative	running about
2939	2939	verb.contact	sitting
2942	2942	noun.location	middle
2943	2943	verb.body	smothered
2948	2948	noun.artifact	apron
2950	2950	verb.body	nursing
2951	2951	noun.person	baby
2957	2957	noun.food	broth
2963	2963	noun.person	baby
2964	2965	verb.body	woke up
2966	2966	verb.body	smiling
2969	2969	noun.person	angel
2973	2973	verb.communication	trusted
2977	2977	noun.person	Princess
2979	2979	verb.contact	hold
2984	2984	noun.person	Princes
2986	2986	noun.person	Princesses
2988	2988	verb.motion	squeezed
2994	2994	noun.artifact	corner
2996	2996	verb.perception	look
2999	3000	noun.person	Princess Alicia
3001	3002	verb.change	turning out
3004	3004	noun.artifact	saucepan
3008	3008	noun.food	broth
3011	3011	noun.feeling	fear
3017	3017	verb.change	getting
3018	3018	verb.stative	into
3019	3019	noun.event	trouble
3024	3024	verb.contact	splashed
3026	3026	verb.contact	scalded
3030	3030	noun.food	broth
3031	3031	verb.motion	came
3039	3039	verb.perception	smelling
3043	3043	noun.attribute	good
3045	3045	verb.consumption	eat
3048	3048	verb.contact	clapped
3050	3050	noun.body	hands
3053	3053	verb.communication	made
3055	3055	noun.person	baby
3056	3056	verb.contact	clap
3058	3058	noun.body	hands
3065	3065	noun.act	looking
3069	3069	verb.stative	had
3072	3072	noun.state	toothache
3074	3074	verb.change	made
3077	3077	noun.person	Princes
3079	3079	noun.person	Princesses
3080	3080	verb.body	laugh
3084	3085	noun.person	Princess Alicia
3086	3086	verb.communication	said
3089	3089	verb.body	Laugh
3091	3091	verb.stative	be
3096	3096	noun.food	dinner
3099	3099	verb.change	make
3102	3102	noun.object	nest
3105	3105	noun.artifact	floor
3108	3108	noun.location	corner
3113	3113	verb.contact	sit
3116	3116	noun.object	nest
3118	3118	verb.perception	see
3120	3120	noun.act	dance
3123	3123	noun.person	cooks
3127	3127	verb.emotion	delighted
3130	3130	noun.person	Princes
3132	3132	noun.person	Princesses
3136	3137	verb.consumption	ate up
3140	3140	noun.food	broth
3143	3144	verb.contact	washed up
3147	3147	noun.artifact	plates
3149	3149	noun.artifact	dishes
3152	3152	verb.change	cleared
3156	3156	verb.contact	pushed
3158	3158	noun.artifact	table
3161	3161	noun.artifact	corner
3168	3168	noun.person	cooks
3170	3170	noun.artifact	caps
3174	3175	noun.person	Princess Alicia
3180	3180	noun.artifact	apron
3182	3183	verb.stative	belonged to
3185	3185	noun.person	cook
3188	3189	verb.motion	run away
3194	3194	noun.feeling	love
3196	3196	verb.stative	was
3203	3203	noun.person	soldier
3205	3205	verb.creation	danced
3207	3207	noun.act	dance
3210	3210	noun.person	cooks
3214	3214	noun.person	baby
3217	3217	verb.cognition	forgot
3220	3220	noun.body	face
3224	3224	noun.body	eye
3227	3227	verb.communication	crowed
3229	3229	noun.feeling	joy
3232	3232	noun.communication	Illustration
3239	3240	noun.person	Cooks ]
3248	3249	noun.person	Princess Alicia
3250	3250	verb.perception	saw
3251	3252	noun.person	King Watkins
3257	3257	noun.person	father
3259	3259	verb.contact	standing
3262	3262	noun.artifact	doorway
3263	3263	verb.perception	looking
3268	3268	verb.communication	said
3275	3275	verb.social	doing
3277	3277	noun.person	Alicia
3281	3281	noun.act	Cooking
3285	3285	noun.person	Papa
3294	3294	verb.social	doing
3296	3296	noun.person	Alicia
3300	3300	verb.possession	Keeping
3302	3302	noun.person	children
3307	3307	noun.person	Papa
3312	3312	verb.stative	is
3315	3317	noun.artifact	fish - bone
3319	3319	noun.person	Alicia
3325	3325	noun.artifact	pocket
3327	3327	noun.person	Papa
3332	3332	verb.cognition	thought
3335	3335	verb.possession	lost
3340	3340	noun.communication	O
3344	3344	noun.person	Papa
3349	3349	verb.cognition	forgotten
3358	3358	noun.person	Papa
3361	3362	noun.person	The King
3364	3364	verb.body	sighed
3369	3369	verb.perception	seemed
3376	3377	verb.motion	sat down
3381	3381	verb.contact	leaning
3383	3383	noun.body	head
3386	3386	noun.body	hand
3390	3390	noun.body	elbow
3393	3394	noun.artifact	kitchen table
3395	3396	verb.contact	pushed away
3399	3399	noun.location	corner
3404	3404	noun.person	Princes
3406	3406	noun.person	Princesses
3407	3407	verb.motion	crept
3412	3412	noun.artifact	kitchen
3415	3415	verb.stative	left
3420	3421	noun.person	Princess Alicia
3425	3425	noun.person	baby
3429	3429	verb.stative	is
3433	3433	noun.person	Papa
3438	3438	verb.stative	am
3443	3443	noun.person	child
3447	3447	verb.possession	Have
3450	3450	noun.possession	money
3454	3454	noun.person	Papa
3458	3458	noun.person	Illustration
3466	3466	noun.person	Papa
3473	3473	noun.person	child
3480	3480	noun.act	way
3483	3483	verb.possession	getting
3486	3486	noun.person	Papa
3494	3494	verb.communication	said
3496	3496	noun.person	King
3501	3501	verb.social	tried
3508	3508	verb.social	tried
3510	3510	noun.act	ways
