start_token	end_token	supersense_category	text
1128	1128	verb.body	crying
1135	1135	verb.stative	had
1137	1137	noun.artifact	ribbons
1139	1140	verb.contact	tie up
1142	1142	noun.artifact	sleeves
1146	1146	noun.person	Queen
1147	1147	verb.cognition	saw
1151	1151	verb.stative	was
1153	1153	noun.person	girl
1157	1157	noun.person	King
1158	1158	verb.cognition	knew
1161	1161	verb.contact	tore
1164	1164	noun.body	hair
1166	1166	noun.feeling	fury
1175	1175	noun.person	Queen
1179	1179	verb.communication	said
1186	1186	verb.social	marry
1189	1189	noun.person	lady
1193	1193	verb.cognition	think
1195	1195	verb.social	went
1199	1199	noun.act	trouble
1201	1201	noun.possession	expense
1203	1203	verb.motion	sending
1207	1207	noun.person	witch
1209	1209	verb.possession	get
1211	1211	noun.person	girl
1214	1214	verb.cognition	knew
1218	1218	verb.stative	was
1220	1220	noun.person	boy
1222	1222	verb.emotion	wanted
1225	1225	noun.person	boy
1228	1228	noun.person	heir
1231	1231	noun.person	Prince
1234	1234	verb.cognition	learn
1237	1237	noun.cognition	magic
1240	1240	noun.artifact	enchantments
1244	1244	verb.social	rule
1246	1246	noun.location	kingdom
1252	1252	verb.communication	bet
1254	1254	noun.artifact	crown
1257	1257	noun.communication	crown
1261	1261	verb.communication	said
1267	1267	verb.cognition	thought
1269	1269	verb.communication	tell
1271	1271	noun.person	witch
1273	1273	noun.cognition	kind
1275	1275	verb.emotion	wanted
1284	1284	noun.person	Queen
1285	1285	verb.motion	hung
1287	1287	noun.body	head
1291	1291	verb.communication	confess
1296	1296	verb.communication	asked
1299	1299	noun.person	child
1308	1308	verb.communication	said
1310	1310	noun.person	King
1316	1316	verb.possession	have
1319	1319	noun.act	way
1322	1322	verb.change	make
1324	1324	noun.quantity	most
1327	1327	noun.person	daughter
1331	1331	verb.stative	is
1333	1333	noun.person	child
1337	1337	noun.person	Queen
1342	1342	noun.time	years
1345	1345	noun.time	life
1348	1348	verb.emotion	held
1349	1349	noun.quantity	half
1352	1352	noun.state	happiness
1355	1355	verb.stative	lived
1360	1360	noun.time	moments
1363	1363	verb.contact	held
1366	1366	noun.person	baby
1369	1369	noun.body	arms
1373	1373	noun.time	years
1374	1375	verb.motion	went on
1379	1379	noun.person	King
1380	1380	verb.change	grew
1386	1386	noun.cognition	magic
1398	1398	noun.person	Princess
1399	1399	verb.change	grew
1406	1406	noun.time	day
1408	1408	verb.stative	lived
1411	1411	noun.person	Queen
1414	1414	noun.person	Princess
1416	1416	verb.consumption	feeding
1418	1418	noun.animal	goldfish
1421	1421	noun.artifact	courtyard
1422	1422	noun.artifact	fountains
1424	1424	noun.food	crumbs
1427	1427	noun.person	Princess
1430	1430	noun.time	birthday
1431	1431	noun.food	cake
1435	1435	noun.person	King
1436	1436	verb.motion	came
1439	1439	noun.artifact	courtyard
1441	1441	verb.perception	looking
1445	1445	noun.object	thunder
1450	1450	noun.animal	raven
1451	1451	verb.motion	hopping
1456	1456	verb.body	shook
1458	1458	noun.body	fist
1461	1461	noun.group	family
1470	1470	verb.social	met
1475	1475	verb.stative	was
1478	1478	noun.person	King
1482	1482	noun.attribute	manners
1485	1485	noun.animal	raven
1486	1487	verb.motion	sat down
1490	1490	noun.location	edge
1493	1493	noun.substance	marble
1494	1494	noun.artifact	basin
1496	1496	verb.social	tried
1498	1498	verb.contact	peck
1500	1500	noun.animal	goldfish
1509	1509	verb.cognition	show
1512	1512	verb.stative	was
1516	1516	noun.feeling	temper
1519	1519	noun.person	master
1523	1523	noun.person	girl
1527	1527	verb.communication	said
1529	1529	noun.person	King
1534	1534	verb.cognition	wonder
1537	1537	verb.social	dare
1539	1539	verb.perception	look
1543	1543	noun.body	face
1547	1547	verb.cognition	remember
1550	1550	noun.attribute	silliness
1552	1552	verb.change	spoiled
1561	1561	verb.communication	speak
1564	1564	noun.person	mother
1569	1569	verb.communication	said
1571	1571	noun.person	Princess
1574	1574	verb.stative	was
1579	1580	verb.perception	came to
1587	1587	noun.time	moment
1590	1590	verb.stative	was
1598	1599	verb.communication	spoke out
1601	1602	noun.person	The King
1605	1605	verb.communication	utter
1607	1607	noun.communication	word
1610	1610	noun.time	minutes
1613	1613	verb.stative	was
1619	1619	noun.person	Queen
1620	1620	verb.communication	said
1625	1625	noun.person	child
1629	1629	verb.social	interfere
1637	1637	verb.stative	was
1643	1643	noun.person	husband
1645	1645	verb.communication	said
1649	1649	noun.person	dear
1654	1655	verb.stative	go on
1656	1657	verb.communication	worrying about
1661	1661	noun.person	daughter
1662	1662	verb.stative	is
1665	1665	noun.person	boy
1668	1668	verb.stative	is
1674	1674	verb.social	marry
1677	1677	noun.person	man
1680	1680	verb.social	rule
1682	1682	noun.location	kingdom
1687	1687	verb.cognition	learn
1690	1690	noun.cognition	magic
1694	1694	verb.emotion	cared
1696	1696	verb.communication	teach
1703	1703	verb.possession	found
1711	1711	verb.social	marry
1715	1715	verb.communication	said
1721	1721	noun.person	husband
1725	1725	verb.stative	be
1729	1729	noun.person	man
1744	1744	verb.cognition	know
1747	1748	noun.quantity	great deal
1750	1750	noun.cognition	magic
1755	1755	verb.emotion	care
1757	1757	verb.communication	teach
1762	1762	noun.person	Queen
1763	1763	verb.cognition	knew
1768	1768	noun.person	King
1770	1770	noun.communication	tone
1776	1776	verb.stative	be
1784	1784	verb.communication	said
1789	1789	verb.communication	punish
1791	1791	noun.person	child
1794	1794	verb.emotion	loves
1796	1796	noun.person	mother
1805	1805	verb.social	punish
1811	1811	verb.communication	said
1820	1820	verb.communication	teach
1823	1823	verb.cognition	respect
1825	1825	noun.person	father
1831	1831	noun.communication	word
1833	1834	verb.motion	went off
1837	1837	noun.artifact	laboratory
1839	1839	verb.social	worked
1841	1841	noun.time	night
1843	1843	verb.contact	boiling
1847	1847	noun.artifact	things
1849	1849	noun.artifact	crucibles
1852	1852	verb.cognition	copying
1853	1853	noun.artifact	charms
1857	1857	noun.communication	letters
1861	1861	noun.communication	books
1863	1863	noun.substance	mold
1864	1864	noun.attribute	stains
1868	1868	noun.communication	pages
1872	1872	noun.time	day
1874	1874	noun.cognition	plan
1877	1877	verb.creation	arranged
1880	1880	verb.motion	took
1883	1883	noun.person	Princess
1886	1887	noun.location	Lone Tower
1890	1890	verb.stative	stands
1893	1893	noun.object	island
1896	1896	noun.object	sea
1900	1900	noun.quantity	miles
1905	1905	verb.possession	gave
1908	1908	noun.possession	dowry
1911	1911	verb.possession	settled
1914	1914	noun.possession	income
1919	1919	verb.social	engaged
1922	1922	noun.animal	dragon
1924	1925	verb.social	look after
1932	1932	noun.animal	griffin
1934	1934	noun.time	birth
1936	1936	noun.motive	upbringing
1938	1938	verb.cognition	knew
1944	1944	verb.communication	said
1950	1950	verb.motion	stay
1956	1956	noun.person	daughter
1961	1961	noun.person	man
1962	1962	verb.motion	comes
1964	1964	verb.social	marry
1971	1971	verb.stative	be
1975	1975	verb.motion	sail
1977	1977	noun.artifact	ship
1980	1981	noun.location	Nine Whirlpools
1983	1983	verb.motion	spin
1986	1986	noun.object	island
1990	1990	verb.contact	kill
1992	1992	noun.animal	dragon
1995	1995	noun.person	griffin
1999	1999	verb.motion	comes
2003	2003	verb.change	get
2015	2015	verb.motion	come
2019	2019	verb.consumption	employ
2022	2022	verb.creation	embroidering
2024	2025	noun.artifact	wedding gown
2028	2028	verb.emotion	wish
2030	2030	noun.feeling	joy
2034	2034	noun.person	child
2039	2039	noun.artifact	carriage
2041	2041	verb.motion	drawn
2044	2044	noun.event	thunderbolts
2046	2046	noun.event	thunder
2047	2047	verb.motion	travels
2052	2052	verb.motion	rose
2055	2055	noun.location	air
2057	2057	verb.change	disappeared
2062	2062	noun.person	Princess
2064	2064	verb.motion	left
2068	2068	noun.animal	dragon
2071	2071	noun.animal	griffin
2075	2075	noun.object	Island
2078	2079	noun.location	Nine Whirlpools
2082	2082	noun.person	Queen
2084	2084	verb.possession	left
2086	2086	noun.location	home
2088	2088	verb.communication	cried
2091	2091	noun.time	day
2094	2094	noun.time	night
2099	2099	verb.cognition	remembered
2101	2101	noun.person	witch
2103	2103	verb.communication	called
2109	2109	noun.person	witch
2110	2110	verb.motion	came
2114	2114	noun.person	Queen
2115	2115	verb.communication	told
2122	2122	noun.attribute	sake
2129	2129	noun.act	kisses
2131	2131	verb.communication	gave
2135	2135	verb.communication	said
2137	2137	noun.person	witch
2142	2142	verb.social	help
2147	2147	verb.stative	is
2150	2150	noun.act	thing
2153	2153	verb.social	do
2157	2157	verb.stative	is
2162	2162	noun.person	daughter
2163	2163	verb.stative	is
2166	2166	noun.state	spell
2171	2171	verb.motion	take
2187	2188	verb.social	turned to
2189	2189	noun.substance	stone
2193	2193	verb.change	stay
2197	2197	noun.substance	spell
2199	2200	verb.contact	taken off
2202	2202	noun.person	child
2208	2208	verb.stative	be
2210	2210	noun.substance	stone
2214	2214	noun.time	years
2217	2217	verb.communication	said
2220	2220	noun.person	Queen
2226	2226	noun.event	end
2231	2231	verb.perception	see
2233	2233	noun.person	dear
2239	2239	noun.person	witch
2240	2240	verb.contact	took
2242	2242	noun.person	Queen
2245	2245	noun.artifact	carriage
2246	2246	verb.motion	drawn
2249	2249	noun.object	sunbeams
2252	2252	verb.motion	travel
2260	2260	noun.object	world
2266	2266	noun.event	thunder
2276	2277	noun.location	Lone Tower
2280	2280	noun.location	Island
2283	2284	noun.location	Nine Whirlpools
2288	2288	verb.stative	was
2290	2290	noun.person	Princess
2291	2291	verb.contact	sitting
2294	2294	noun.artifact	floor
2298	2298	noun.artifact	room
2301	2302	noun.location	Lone Tower
2304	2304	verb.communication	crying
2308	2308	noun.body	heart
2310	2310	verb.change	break
2314	2314	noun.animal	dragon
2317	2317	noun.animal	griffin
2319	2319	verb.contact	sitting
2323	2323	noun.location	side
2330	2330	noun.person	Mother
2332	2332	noun.person	Mother
2334	2334	noun.person	Mother
2338	2338	verb.communication	cried
2341	2341	verb.contact	hung
2344	2344	noun.person	Queen
2346	2346	noun.body	neck
2352	2353	verb.contact	let go
2359	2359	verb.communication	said
2361	2361	noun.person	witch
2367	2367	verb.body	cried
2371	2371	verb.stative	was
2379	2379	verb.social	do
2385	2385	noun.act	things
2389	2389	noun.time	Time
2392	2392	verb.change	make
2394	2394	noun.person	Princess
2398	2398	noun.time	days
2400	2400	verb.stative	be
2403	2403	noun.time	day
2406	2406	noun.person	deliverer
2407	2407	verb.motion	comes
2415	2415	noun.person	Queen
2418	2418	verb.stative	sit
2420	2420	noun.substance	stone
2423	2423	noun.artifact	gate
2426	2426	noun.artifact	tower
2434	2434	verb.possession	lose
2437	2437	noun.person	witch
2439	2439	noun.attribute	powers
2444	2444	verb.communication	say
2446	2446	noun.communication	spell
2448	2448	verb.change	changes
2451	2451	noun.substance	stone
2455	2455	verb.change	change
2463	2464	verb.change	come out
2467	2467	noun.substance	stone
2471	2471	verb.stative	be
2473	2473	noun.person	witch
2481	2482	noun.person	old woman
2487	2487	noun.quantity	three
2488	2488	verb.contact	kissed
2497	2497	noun.person	witch
2498	2498	verb.communication	said
2500	2500	noun.communication	spell
2505	2505	noun.location	side
2508	2508	noun.artifact	door
2510	2510	verb.stative	was
2513	2513	noun.substance	stone
2514	2514	noun.person	lady
2519	2519	verb.stative	had
2521	2521	noun.object	stone
2522	2522	noun.communication	crown
2525	2525	noun.body	head
2528	2528	noun.substance	stone
2529	2529	noun.artifact	scepter
2532	2532	noun.body	hand
2537	2537	verb.stative	held
2539	2539	noun.communication	stone
2540	2540	noun.artifact	tablet
2542	2542	noun.communication	words
2548	2548	noun.animal	griffin
2551	2551	noun.animal	dragon
2554	2554	verb.cognition	read
2560	2560	verb.possession	had
2564	2564	noun.act	education
2569	2569	noun.time	days
2570	2570	verb.perception	seemed
2573	2573	noun.time	day
2576	2576	noun.person	Princess
2581	2581	noun.time	day
2583	2583	verb.perception	seemed
2585	2585	noun.time	day
2588	2588	noun.person	mother
2590	2591	verb.change	come out
2594	2594	noun.substance	stone
2596	2596	verb.contact	kiss
2602	2602	noun.time	years
2603	2603	verb.motion	went
2610	2610	verb.change	died
2616	2616	verb.possession	took
2618	2618	noun.state	kingdom
2622	2622	noun.event	things
2624	2624	verb.change	changed
2627	2627	noun.object	world
2631	2631	noun.object	island
2634	2634	verb.change	change
2639	2639	noun.communication	Whirlpools
2643	2643	noun.person	griffin
2647	2647	noun.animal	dragon
2652	2652	noun.object	stone
2653	2653	noun.animal	ladies
2666	2666	noun.time	day
2669	2669	noun.person	Princess
2671	2671	noun.act	deliverance
2673	2673	verb.motion	coming
2675	2675	verb.motion	creeping
2687	2687	verb.perception	saw
2689	2689	verb.change	coming
2692	2692	noun.person	Princess
2698	2698	noun.cognition	dreams
2702	2702	noun.time	years
2703	2704	verb.motion	went by
2706	2706	noun.quantity	tens
2709	2709	noun.quantity	hundreds
2716	2716	verb.motion	spun
2719	2719	verb.communication	roaring
2723	2723	noun.communication	story
2728	2728	noun.artifact	ship
2731	2732	verb.motion	gone down
2735	2735	noun.location	swirl
2737	2737	verb.communication	bearing
2741	2741	noun.person	Prince
2744	2744	verb.social	tried
2746	2746	verb.competition	win
2748	2748	noun.person	Princess
2751	2751	noun.possession	dowry
2756	2756	noun.object	sea
2757	2757	verb.cognition	knew
2761	2761	noun.communication	stories
2764	2764	noun.person	Princes
2767	2767	verb.motion	come
2774	2774	verb.perception	seen
2776	2776	noun.object	whirlpools
2780	2780	verb.body	shaken
2784	2784	noun.body	heads
2786	2786	verb.communication	said
2791	2791	noun.artifact	ship
2795	2795	verb.motion	gone
2805	2805	noun.location	kingdoms
2810	2810	verb.communication	told
2812	2812	noun.communication	story
2815	2815	noun.person	deliverer
2819	2819	verb.motion	come
2823	2823	noun.time	years
2824	2825	verb.motion	went by
2831	2831	noun.quantity	scores
2833	2833	noun.time	years
2837	2837	verb.emotion	like
2839	2840	verb.change	add up
2847	2847	noun.person	sailor
2849	2849	noun.person	boy
2850	2850	verb.motion	sailed
2853	2854	noun.location	high seas
2857	2857	noun.person	uncle
2860	2860	verb.stative	was
2863	2863	noun.person	skipper
2867	2867	noun.person	boy
2869	2869	verb.contact	reef
2871	2871	noun.artifact	sail
2873	2873	verb.contact	coil
2875	2875	noun.artifact	rope
2877	2877	verb.stative	keep
2879	2879	noun.artifact	ship
2881	2881	noun.body	nose
2885	2885	noun.phenomenon	wind
2889	2889	verb.stative	was
2893	2893	noun.person	boy
2897	2897	verb.communication	find
2900	2900	noun.time	month
2902	2902	noun.time	Sundays
2907	2907	verb.stative	be
2909	2909	noun.person	Prince
2913	2913	verb.stative	is
2916	2916	verb.stative	is
2921	2921	noun.object	world
2925	2925	verb.cognition	knows
2927	2927	noun.group	people
2928	2928	verb.stative	are
2931	2931	verb.social	be
2932	2932	noun.person	Princes
2937	2937	verb.motion	came
2941	2941	noun.location	side
2945	2945	noun.object	world
2948	2948	verb.communication	whispered
2951	2951	noun.person	boy
2953	2953	noun.body	ear
2957	2957	noun.person	boy
2958	2958	verb.perception	heard
2964	2964	verb.cognition	know
2966	2966	verb.perception	heard
2970	2970	verb.perception	looked
2974	2975	noun.object	black sea
2979	2979	noun.animal	foam
2981	2981	noun.animal	horses
2982	2982	verb.motion	galloping
2990	2990	verb.perception	saw
2992	2992	noun.location	light
2996	2996	verb.communication	said
2999	2999	noun.person	skipper
3002	3002	noun.person	uncle
3006	3006	noun.phenomenon	light
3007	3007	verb.stative	is
3013	3013	noun.person	skipper
3014	3014	verb.communication	said
3018	3019	noun.attribute	good things
3020	3020	verb.communication	defend
3023	3023	noun.person	Nigel
3026	3026	verb.motion	sailing
3029	3029	noun.attribute	light
3034	3034	verb.communication	mentioned
3037	3037	noun.communication	charts
3042	3042	verb.stative	marked
3046	3046	noun.communication	chart
3048	3048	verb.motion	steer
3052	3052	verb.stative	was
3054	3054	noun.person	father
3056	3056	noun.person	father
3063	3063	noun.person	father
3065	3065	noun.person	father
3071	3071	verb.stative	is
3073	3073	noun.attribute	light
3075	3075	verb.weather	shines
3078	3079	noun.location	Lone Tower
3081	3081	verb.stative	stands
3084	3085	noun.location	Nine Whirlpools
3090	3090	noun.person	father
3092	3092	noun.person	father
3093	3093	verb.stative	was
3096	3096	verb.cognition	heard
3100	3101	noun.person	old man
3108	3108	noun.person	grandfather
3113	3113	noun.artifact	tower
3116	3116	noun.person	Princess
3121	3121	noun.time	day
3123	3123	verb.communication	waits
3126	3126	verb.contact	delivered
3130	3130	verb.stative	is
3132	3132	noun.act	deliverance
3136	3136	verb.motion	steer
3138	3138	noun.attribute	way
3141	3141	verb.cognition	think
3146	3146	noun.person	Princess
3150	3150	verb.stative	is
3154	3154	noun.communication	tale
3158	3158	noun.artifact	whirlpools
3159	3159	verb.stative	are
3171	3171	noun.time	day
3172	3172	noun.person	Nigel
3173	3174	verb.cognition	thought of
3181	3181	verb.motion	sailed
3187	3188	noun.object	high seas
3190	3190	verb.perception	saw
3196	3196	noun.attribute	light
3198	3198	verb.perception	shone
3205	3205	noun.shape	swirl
3213	3213	noun.time	night
3217	3217	noun.artifact	ship
3218	3218	verb.stative	was
3220	3220	noun.artifact	anchor
3223	3223	noun.person	skipper
3224	3224	verb.body	asleep
3227	3227	noun.artifact	bunk
3229	3229	noun.person	Nigel
3230	3230	verb.motion	launched
3232	3232	noun.artifact	ship
3234	3234	noun.artifact	boat
3236	3236	verb.motion	steered
3241	3241	noun.object	sea
3244	3244	noun.attribute	light
3249	3249	verb.motion	go
3253	3253	noun.time	daylight
3255	3255	verb.perception	show
3261	3261	verb.stative	were
3263	3263	noun.object	whirlpools
3267	3267	verb.emotion	dread
3272	3272	noun.time	dawn
3273	3273	verb.change	came
3275	3275	verb.perception	saw
3277	3278	noun.location	Lone Tower
3279	3279	verb.contact	standing
3283	3283	noun.attribute	pink
3285	3285	noun.plant	primrose
3288	3288	noun.location	East
3293	3293	noun.location	base
3296	3296	noun.shape	swirl
3299	3299	noun.substance	water
3303	3303	verb.perception	heard
3306	3306	noun.event	roar
3312	3313	verb.contact	hung off
3319	3319	noun.time	day
3323	3323	noun.time	days
3330	3330	verb.perception	watched
3332	3332	noun.time	days
3334	3334	verb.cognition	knew
3339	3339	verb.stative	are
3342	3342	verb.cognition	know
3346	3346	verb.possession	give
3349	3349	noun.time	days
3352	3352	noun.cognition	thought
3359	3359	verb.stative	be
3363	3363	noun.time	declension
3369	3369	noun.time	times
3370	3370	noun.group	table
3374	3374	noun.time	dates
3377	3378	noun.person	Norman Kings
3382	3382	verb.cognition	knew
3383	3383	verb.stative	was
3389	3389	noun.time	minutes
3394	3394	noun.time	minutes
3396	3397	verb.stative	make up
3399	3399	noun.time	day
3401	3401	noun.object	whirlpools
3402	3402	verb.change	slipped
3404	3404	noun.attribute	silence
3408	3408	noun.event	tide
3409	3410	verb.motion	went down
3412	3412	verb.change	left
3415	3415	noun.object	sand
3422	3422	verb.change	happened
3426	3426	noun.time	day
3428	3428	verb.stative	was
3430	3430	noun.time	minutes
3435	3435	verb.stative	been
3437	3437	noun.time	day
3441	3441	verb.change	made
3447	3447	noun.artifact	ship
3449	3449	noun.artifact	chronometer
3455	3455	verb.motion	brought
3460	3460	noun.communication	Illustration
3464	3465	noun.location	Lone Tower
3468	3468	noun.location	Island
3471	3472	noun.location	Nine Whirlpools
3477	3477	noun.communication	page
3486	3486	noun.time	day
3490	3490	noun.time	minutes
3492	3492	noun.time	noon
3494	3494	noun.person	Nigel
