start_token	end_token	supersense_category	text
806	806	noun.attribute	value
809	809	noun.state	life
814	814	verb.stative	art
817	817	noun.person	man
823	823	noun.person	soul
828	828	noun.attribute	immortality
831	831	verb.communication	cried
833	833	noun.person	Neck
838	838	verb.emotion	haggle
840	840	verb.emotion	grudge
842	842	verb.possession	benefit
846	846	noun.act	sacrifice
851	851	noun.time	days
855	855	verb.stative	is
858	858	verb.possession	exchange
862	862	noun.state	life
864	864	verb.cognition	knows
866	866	noun.event	end
871	871	noun.time	days
872	872	verb.stative	are
877	877	verb.communication	replied
879	879	noun.person	hermit
883	883	noun.state	existence
884	884	verb.stative	is
897	897	verb.cognition	see
903	903	noun.attribute	claim
908	908	verb.communication	Saying
911	911	verb.motion	returned
914	914	noun.artifact	cell
918	918	noun.person	Neck
920	920	verb.contact	flinging
923	923	noun.artifact	harp
925	925	verb.contact	sat
928	928	noun.substance	water
931	931	verb.body	wept
934	934	noun.time	Days
935	935	verb.change	passed
939	939	noun.person	hermit
942	942	verb.perception	show
949	949	noun.person	Neck
950	950	verb.cognition	resolved
952	952	verb.motion	go
954	954	verb.social	visit
959	959	verb.contact	took
961	961	noun.artifact	harp
964	964	verb.contact	taking
967	967	noun.attribute	form
970	970	noun.person	boy
974	974	noun.body	hair
978	978	noun.artifact	cap
981	981	verb.change	appeared
984	984	noun.person	hermit
986	986	noun.artifact	cell
990	990	verb.perception	found
992	993	noun.person	old man
994	994	verb.contact	stretched
997	997	noun.plant	pallet
1000	1000	noun.communication	lie
1002	1002	verb.change	dying
1006	1006	verb.perception	saw
1008	1008	noun.person	Neck
1010	1010	verb.stative	was
1014	1014	verb.communication	said
1019	1019	verb.emotion	desired
1021	1021	verb.perception	see
1026	1026	verb.emotion	repent
1035	1035	noun.feeling	wishes
1038	1038	verb.stative	is
1040	1040	noun.feeling	desire
1042	1042	noun.state	life
1047	1047	noun.body	breast
1051	1051	verb.cognition	understand
1055	1055	verb.stative	am
1060	1060	verb.stative	am
1067	1067	verb.stative	am
1070	1070	noun.time	death
1073	1073	noun.state	life
1077	1077	verb.change	avail
1083	1083	verb.stative	am
1084	1084	noun.time	dead
1088	1088	verb.possession	take
1096	1096	verb.body	dress
1100	1100	noun.artifact	robe
1103	1103	verb.motion	go
1107	1107	noun.object	world
1110	1110	verb.social	do
1111	1111	noun.act	works
1113	1113	noun.act	mercy
1122	1122	verb.cognition	benefited
1125	1125	verb.perception	found
1128	1128	verb.change	die
1135	1135	verb.possession	obtain
1137	1137	noun.person	soul
1144	1144	verb.communication	thank
1148	1148	verb.communication	cried
1150	1150	noun.person	Neck
1156	1156	noun.communication	word
1160	1160	verb.stative	are
1162	1162	noun.artifact	works
1172	1172	noun.artifact	works
1174	1174	noun.act	mercy
1175	1175	verb.stative	are
1179	1179	verb.communication	gasped
1181	1181	noun.person	hermit
1183	1183	verb.motion	raising
1187	1187	noun.body	arm
1191	1191	verb.consumption	feed
1195	1195	verb.possession	give
1198	1198	noun.food	drink
1201	1201	verb.social	visit
1206	1206	verb.social	redeem
1207	1207	noun.person	captives
1210	1210	verb.body	clothe
1215	1215	verb.consumption	shelter
1217	1217	noun.person	stranger
1220	1220	noun.person	houseless
1223	1223	verb.social	visit
1225	1225	noun.person	widow
1231	1231	verb.contact	bury
1240	1240	verb.communication	spoke
1243	1243	noun.communication	words
1245	1245	noun.person	hermit
1246	1246	verb.change	died
1250	1250	noun.person	Neck
1251	1251	verb.body	clothed
1255	1255	noun.artifact	robe
1261	1261	verb.change	delay
1263	1263	verb.cognition	following
1265	1265	noun.communication	directions
1266	1266	verb.communication	given
1271	1271	verb.contact	buried
1273	1273	noun.person	hermit
1276	1276	noun.act	care
1279	1279	verb.contact	planted
1280	1280	noun.plant	flowers
1283	1283	noun.artifact	grave
1288	1289	verb.motion	went forth
1292	1292	noun.object	world
1298	1298	noun.time	years
1301	1301	noun.person	Neck
1302	1303	verb.social	go about
1304	1304	verb.social	doing
1305	1305	noun.Tops	acts
1307	1307	noun.act	mercy
1309	1309	noun.act	charity
1311	1311	noun.person	men
1332	1332	noun.person	captives
1335	1335	verb.stative	were
1340	1340	verb.perception	seemed
1342	1342	verb.stative	be
1346	1346	noun.state	life
1349	1349	noun.state	sorrows
1355	1355	verb.consumption	fed
1360	1360	verb.body	clothed
1362	1362	noun.animal	naked
1365	1365	verb.body	relieved
1370	1370	verb.change	made
1376	1376	verb.change	set
1378	1378	noun.person	captive
1381	1381	noun.state	life
1382	1382	verb.stative	was
1391	1392	verb.communication	given up
1396	1396	verb.cognition	betook
1403	1403	noun.person	men
1406	1406	verb.possession	offering
1407	1407	noun.quantity	nothing
1411	1411	noun.event	death
1415	1415	noun.act	cause
1418	1418	verb.emotion	hoped
1420	1420	verb.possession	find
1424	1424	verb.emotion	want
1427	1427	noun.person	creature
1430	1430	verb.creation	do
1433	1433	noun.attribute	kindness
1435	1435	verb.emotion	desired
1442	1442	verb.perception	look
1447	1447	noun.time	days
1452	1452	noun.state	misery
1462	1462	noun.person	woodcutter
1464	1464	verb.cognition	chose
1466	1466	verb.motion	trudge
1470	1470	noun.location	end
1473	1473	noun.time	span
1479	1479	noun.time	years
1480	1480	verb.stative	were
1484	1484	noun.person	Neck
1486	1486	noun.cognition	heart
1487	1487	verb.emotion	failed
1492	1492	verb.communication	said
1497	1497	verb.possession	avails
1498	1498	noun.quantity	nothing
1503	1503	verb.motion	return
1506	1506	noun.object	lake
1510	1510	verb.social	abide
1513	1513	verb.stative	befall
1524	1524	noun.time	evening
1526	1526	verb.change	came
1528	1528	noun.event	tempest
1532	1532	noun.object	hills
1536	1536	verb.stative	was
1539	1539	noun.phenomenon	squall
1542	1542	noun.object	lake
1548	1548	noun.person	man
1551	1551	noun.artifact	boat
1554	1554	noun.object	lake
1556	1556	verb.competition	overtaken
1559	1559	noun.phenomenon	storm
1564	1564	verb.contact	struggled
1569	1569	verb.perception	seemed
1573	1573	noun.time	moment
1575	1575	verb.stative	be
1581	1581	noun.person	maid
1583	1583	verb.stative	was
1585	1585	noun.person	sweetheart
1586	1586	verb.motion	came
1590	1590	noun.object	shore
1593	1593	verb.communication	cried
1597	1597	noun.feeling	agony
1605	1605	noun.state	life
1608	1608	verb.contact	cut
1619	1619	verb.communication	said
1621	1621	noun.person	Neck
1625	1625	noun.cognition	life
1626	1626	verb.stative	is
1637	1637	verb.body	rescued
1640	1640	noun.time	day
1644	1644	verb.possession	taken
1649	1649	noun.time	morrow
1653	1653	noun.time	eternity
1654	1654	verb.stative	is
1655	1655	noun.feeling	love
1659	1659	verb.stative	be
1666	1666	verb.motion	follow
1676	1676	verb.emotion	mockest
1678	1678	noun.feeling	sorrow
1681	1681	verb.communication	cried
1683	1683	noun.person	maiden
1689	1689	verb.perception	watched
1692	1692	noun.act	misfortunes
1695	1695	noun.time	generations
1700	1700	verb.communication	replied
1702	1702	noun.person	Neck
1707	1707	noun.person	maiden
1708	1708	verb.perception	looked
1711	1711	verb.perception	saw
1716	1717	noun.person	old man
1718	1718	verb.contact	wringing
1721	1721	noun.body	beard
1724	1724	noun.object	lake
1727	1727	verb.cognition	knew
1729	1729	verb.stative	was
1731	1731	noun.person	Neck
1734	1734	verb.communication	cried
1740	1740	verb.communication	art
1742	1742	noun.person	Neck
1746	1746	verb.communication	say
1751	1751	verb.competition	play
1754	1754	noun.phenomenon	winds
1760	1760	verb.communication	beg
1764	1764	verb.creation	play
1767	1767	noun.artifact	harp
1772	1772	verb.stative	be
1775	1775	noun.phenomenon	storm
1777	1777	verb.motion	lull
1781	1781	noun.person	beloved
1784	1784	verb.possession	saved
1789	1789	noun.person	Neck
1790	1790	verb.communication	answered
1794	1794	verb.stative	is
1803	1803	noun.person	maiden
1806	1806	verb.communication	persuade
1810	1810	verb.body	fell
1813	1813	noun.body	face
1816	1816	noun.feeling	grief
1819	1819	verb.communication	cried
1831	1831	verb.change	die
1847	1847	verb.communication	said
1849	1849	noun.person	Neck
1854	1854	verb.stative	be
1857	1857	noun.attribute	power
1859	1859	verb.cognition	prove
1862	1862	verb.communication	prove
1866	1866	verb.communication	cried
1868	1868	noun.person	maiden
1874	1874	verb.stative	is
1877	1877	noun.act	stay
1880	1880	noun.person	parents
1884	1884	verb.stative	is
1889	1889	noun.time	death
1893	1893	noun.state	life
1894	1894	verb.stative	is
1905	1905	noun.person	Neck
1906	1906	verb.communication	related
1909	1909	noun.communication	story
1912	1912	verb.communication	said
1918	1918	verb.social	do
1927	1927	verb.social	done
1931	1931	verb.social	benefited
1935	1935	verb.body	play
1938	1938	noun.artifact	harp
1943	1943	noun.phenomenon	winds
1948	1948	verb.change	die
1951	1951	noun.event	death
1956	1956	verb.social	fail
1959	1959	noun.relation	part
1964	1964	verb.cognition	expect
1968	1968	verb.stative	fulfilled
1974	1974	verb.social	abide
1977	1977	verb.change	befall
1988	1988	noun.person	maiden
1989	1989	verb.social	consented
1995	1995	verb.communication	said
1998	1998	verb.social	Do
2004	2004	verb.communication	beg
2008	2008	verb.social	Let
2010	2010	verb.motion	come
2017	2017	verb.perception	see
2019	2019	noun.body	face
2022	2022	verb.change	die
2029	2029	verb.communication	agreed
2034	2034	noun.person	Neck
2035	2036	verb.motion	drew forth
2038	2038	noun.artifact	harp
2040	2040	verb.change	began
2042	2042	verb.creation	play
2047	2047	verb.creation	played
2049	2049	noun.phenomenon	wind
2050	2050	verb.motion	stayed
2055	2055	verb.cognition	pauses
2057	2057	verb.perception	hearken
2060	2060	noun.body	lips
2064	2064	noun.object	lake
2065	2065	verb.motion	rose
2067	2067	verb.motion	fell
2072	2072	noun.body	bosom
2075	2075	noun.person	girl
2076	2076	verb.motion	moved
2080	2080	noun.communication	song
2084	2084	noun.object	sun
2085	2085	verb.change	burst
2090	2090	verb.cognition	see
2092	2092	verb.creation	made
2095	2095	noun.communication	music
2102	2102	noun.event	change
2104	2105	noun.person	young man
2106	2106	verb.change	got
2109	2109	noun.location	land
2113	2113	noun.person	Neck
2114	2115	verb.communication	turned to
2117	2117	noun.person	maiden
2119	2119	verb.communication	said
2124	2124	verb.possession	hold
2127	2127	noun.communication	promise
2132	2132	verb.motion	bowed
2134	2134	noun.body	head
2141	2141	verb.stative	be
2143	2143	noun.act	recompense
2146	2146	verb.communication	cried
2148	2148	noun.person	Neck
2153	2153	verb.contact	taking
2155	2155	noun.artifact	harp
2159	2159	verb.motion	poured
2162	2162	noun.person	spirit
2165	2165	noun.phenomenon	strain
2170	2170	verb.creation	played
2173	2173	verb.perception	seemed
2177	2177	noun.time	night
2178	2178	noun.phenomenon	wind
2179	2179	verb.communication	moaned
2181	2181	noun.plant	pine
2183	2183	noun.plant	trees
2187	2187	verb.stative	was
2193	2193	verb.stative	was
2196	2196	noun.communication	wail
2199	2199	noun.person	mother
2203	2203	noun.person	son
2209	2209	noun.feeling	grief
2215	2215	noun.person	March
2219	2219	noun.body	heart
2223	2223	noun.person	musician
2225	2225	verb.contact	loading
2227	2227	noun.location	air
2229	2229	noun.feeling	sorrow
2235	2235	verb.stative	were
2237	2237	noun.quantity	nothing
2241	2241	noun.feeling	sadness
2246	2246	noun.person	maiden
2247	2247	verb.perception	heard
2251	2251	verb.stative	was
2256	2256	verb.stative	bear
2260	2260	noun.body	heart
2261	2261	verb.change	broke
2265	2265	noun.person	Neck
2267	2267	verb.communication	said
2271	2272	noun.person	young man
2273	2273	verb.motion	sprang
2275	2275	noun.object	shore
2281	2281	verb.perception	see
2283	2283	noun.body	face
2287	2287	noun.person	soul
2288	2288	verb.motion	passed
2292	2292	noun.body	body
2293	2293	verb.motion	fell
2297	2297	noun.plant	flower
2300	2300	noun.substance	earth
2305	2306	noun.person	young man
2307	2307	verb.cognition	knew
2313	2313	verb.motion	fell
2316	2316	noun.person	Neck
2318	2318	verb.contact	kill
2322	2322	verb.communication	said
2327	2327	verb.social	spare
2330	2330	noun.act	trouble
2336	2336	noun.time	moments
2339	2339	verb.stative	be
2345	2345	verb.contact	take
2347	2347	noun.artifact	robe
2350	2350	noun.artifact	harp
2355	2355	verb.stative	be
2358	2358	noun.person	musician
2365	2365	noun.person	Neck
2366	2366	verb.communication	spoke
2368	2368	noun.object	sun
2369	2369	verb.motion	sank
2373	2373	verb.motion	fell
2376	2376	noun.body	face
2381	2382	noun.person	young man
2383	2383	verb.motion	lifted
2385	2385	noun.artifact	robe
2389	2389	verb.stative	was
2390	2390	noun.quantity	nothing
2395	2395	noun.artifact	harp
2400	2400	verb.motion	swept
2406	2406	noun.shape	chord
2410	2410	noun.artifact	strings
2411	2411	verb.change	burst
2416	2416	noun.feeling	grief
2421	2421	noun.person	man
2422	2422	verb.contact	lifted
2424	2424	noun.body	body
2427	2427	noun.person	sweetheart
2430	2430	noun.body	arms
2433	2433	verb.contact	carried
2440	2440	verb.contact	buried
2443	2443	noun.body	tears
2448	2448	noun.time	time
2450	2450	verb.contact	put
2452	2452	noun.artifact	strings
2455	2455	noun.artifact	harp
2461	2461	verb.stative	was
2466	2466	verb.stative	was
2469	2469	noun.body	hands
2472	2472	noun.person	Neck
2476	2476	verb.creation	made
2479	2479	noun.communication	music
2484	2484	noun.person	man
2485	2485	verb.stative	became
2488	2488	noun.person	musician
2493	2493	noun.state	suffering
2494	2494	verb.change	comes
2495	2495	noun.communication	song
2500	2500	verb.stative	occupied
2504	2504	noun.artifact	works
2508	2508	noun.time	time
2510	2510	verb.change	came
2519	2519	noun.time	Eternity
2522	2522	verb.change	made
