start_token	end_token	supersense_category	text
928	928	verb.contact	pinch
934	934	noun.person	boy
938	938	verb.possession	give
941	941	noun.communication	farewell
942	942	noun.act	kiss
945	945	verb.motion	go
950	950	verb.contact	kiss
954	954	noun.person	miller
956	956	noun.person	lass
959	959	verb.communication	said
960	961	noun.person	Kind William
967	967	verb.stative	was
970	970	noun.person	sweetheart
975	975	verb.stative	was
979	979	noun.substance	water
980	980	noun.person	witch
982	982	verb.emotion	enchant
985	985	verb.contact	draw
991	991	noun.communication	answer
993	993	verb.body	laughed
996	996	noun.event	echoes
997	997	verb.perception	rang
1000	1001	noun.person	Kind William
1002	1002	verb.communication	shuddered
1004	1004	verb.cognition	hear
1007	1007	noun.event	echoes
1008	1008	verb.perception	seemed
1010	1010	verb.change	come
1013	1013	noun.object	river
1018	1018	noun.object	hills
1022	1022	verb.perception	rang
1025	1025	noun.body	ears
1029	1029	noun.phenomenon	torrent
1030	1030	verb.motion	leaping
1032	1032	noun.object	rocks
1036	1036	verb.perception	listen
1039	1039	noun.communication	song
1042	1042	verb.communication	said
1044	1044	noun.substance	water
1045	1045	noun.person	sprite
1050	1050	verb.contact	drew
1055	1055	noun.body	hairs
1058	1058	noun.body	arm
1061	1061	verb.perception	tuning
1067	1067	verb.stative	been
1069	1069	noun.artifact	strings
1072	1072	noun.artifact	harp
1075	1075	verb.change	began
1077	1077	verb.creation	sing
1084	1085	noun.artifact	woof of
1086	1086	noun.possession	gold
1095	1095	verb.communication	told
1100	1101	noun.person	Kind William
1102	1102	verb.cognition	heard
1105	1105	noun.object	river
1107	1107	verb.motion	running
1110	1110	noun.communication	cadence
1113	1113	noun.communication	tune
1117	1117	verb.emotion	bear
1123	1124	verb.social	took to
1126	1126	noun.body	heels
1131	1131	verb.motion	run
1134	1134	noun.quantity	yards
1136	1136	verb.perception	heard
1138	1138	noun.event	splash
1143	1143	noun.animal	salmon
1145	1145	verb.motion	jumped
1149	1149	verb.perception	looking
1152	1152	verb.cognition	found
1158	1158	noun.person	maiden
1159	1159	verb.stative	was
1162	1163	noun.person	Kind William
1164	1164	verb.stative	was
1173	1173	verb.stative	kept
1175	1175	noun.communication	word
1178	1178	verb.communication	said
1179	1179	noun.quantity	nothing
1182	1182	noun.act	adventure
1185	1185	verb.contact	put
1188	1188	noun.artifact	lock
1193	1193	noun.artifact	teapot
1196	1197	verb.contact	stood untouched
1200	1200	noun.artifact	mantelpiece
1202	1202	noun.time	years
1205	1205	verb.motion	fishing
1208	1208	noun.object	river
1212	1212	noun.object	river
1216	1216	verb.creation	cast
1217	1217	noun.artifact	net
1221	1221	noun.artifact	pool
1230	1230	noun.cognition	affair
1231	1231	verb.change	passed
1234	1234	noun.cognition	mind
1237	1237	noun.time	years
1238	1239	verb.motion	went by
1242	1243	noun.person	Kind William
1244	1244	verb.stative	was
1245	1246	noun.person	Kind William
1250	1250	verb.stative	was
1258	1258	verb.emotion	loved
1260	1260	noun.person	miller
1262	1262	noun.person	daughter
1268	1268	noun.cognition	part
1272	1272	verb.cognition	forgotten
1275	1275	noun.person	playmate
1279	1279	noun.person	miller
1281	1281	noun.cognition	memory
1282	1282	verb.stative	was
1290	1290	noun.time	years
1292	1292	verb.stative	been
1300	1300	verb.stative	was
1307	1307	verb.contact	brought
1309	1309	noun.act	trade
1311	1311	noun.state	poverty
1314	1314	noun.person	weaver
1317	1317	noun.person	son
1321	1321	noun.person	lovers
1324	1324	verb.social	allowed
1327	1327	verb.communication	speak
1333	1333	noun.time	evening
1334	1335	noun.person	Kind William
1336	1336	verb.motion	wandered
1339	1339	noun.object	river
1341	1341	noun.location	side
1342	1342	verb.communication	lamenting
1345	1345	noun.event	fate
1348	1348	verb.stative	was
1353	1353	noun.time	birthday
1360	1360	verb.perception	receive
1363	1363	noun.communication	wishes
1366	1366	noun.time	day
1370	1370	noun.person	playmate
1375	1375	verb.change	growing
1376	1376	noun.time	dusk
1379	1379	noun.event	time
1382	1382	noun.body	bodies
1383	1384	verb.motion	hurry home
1387	1387	noun.location	neighbourhood
1389	1389	noun.person	fairy
1390	1390	noun.artifact	rings
1395	1395	noun.object	streams
1402	1403	noun.person	Kind William
1405	1405	verb.change	beginning
1407	1407	verb.change	quicken
1409	1409	noun.time	pace
1413	1413	noun.communication	voice
1417	1417	verb.communication	sang
1422	1422	noun.artifact	woollen
1424	1424	noun.artifact	woof
1426	1426	noun.substance	gold
1431	1431	noun.quantity	seven
1433	1433	noun.quantity	seven
1435	1435	verb.communication	told
1438	1439	noun.person	Kind William
1440	1440	verb.perception	felt
1445	1445	verb.perception	heard
1453	1453	verb.cognition	recall
1459	1459	verb.cognition	suspecting
1465	1465	noun.attribute	voice
1467	1467	verb.communication	sang
1470	1470	verb.motion	hurried
1473	1473	verb.perception	looking
1479	1479	verb.motion	reached
1481	1481	noun.artifact	house
1483	1483	verb.cognition	remembered
1492	1492	noun.time	day
1494	1494	noun.communication	promise
1496	1496	noun.state	secrecy
1497	1497	verb.change	expired
1501	1502	noun.person	old weaver
1506	1506	verb.change	preparing
1508	1508	noun.artifact	loom
1510	1510	verb.contact	weave
1513	1513	noun.possession	stock
1515	1515	noun.artifact	yarn
1520	1520	verb.possession	received
1522	1522	noun.possession	payment
1525	1525	noun.act	work
1529	1530	verb.contact	set up
1532	1532	noun.artifact	warp
1538	1538	verb.change	fill
1540	1540	noun.artifact	shuttle
1544	1544	noun.person	son
1545	1546	verb.motion	came in
1548	1548	verb.communication	told
1550	1550	noun.communication	story
1553	1553	verb.communication	repeated
1555	1555	noun.substance	water
1558	1558	noun.communication	song
1562	1562	verb.stative	is
1564	1564	noun.artifact	lock
1566	1566	noun.body	hair
1569	1569	noun.person	son
1572	1572	verb.communication	asked
1574	1575	noun.person	old man
1580	1580	noun.artifact	teapot
1587	1587	verb.contact	touched
1591	1591	verb.communication	said
1592	1593	noun.person	Kind William
1598	1598	noun.substance	dust
1601	1601	noun.time	years
1604	1604	verb.contact	destroyed
1606	1606	noun.attribute	gloss
1608	1608	noun.substance	colour
1612	1612	verb.contact	searching
1614	1614	noun.artifact	teapot
1619	1619	noun.artifact	lock
1621	1621	noun.body	hair
1623	1623	verb.perception	found
1625	1625	verb.stative	be
1633	1633	verb.stative	lay
1636	1636	noun.person	weaver
1638	1638	noun.body	hand
1641	1641	noun.artifact	coil
1643	1643	noun.substance	gold
1647	1647	verb.stative	is
1649	1649	noun.communication	song
1651	1651	verb.emotion	puzzles
1655	1655	verb.communication	said
1656	1657	noun.person	Kind William
1663	1663	noun.quantity	seven
1667	1667	verb.change	make
1674	1674	verb.stative	is
1677	1677	noun.attribute	age
1682	1682	verb.stative	is
1684	1684	noun.artifact	warp
1686	1686	noun.artifact	woollen
1690	1690	verb.stative	is
1694	1694	verb.communication	added
1696	1696	noun.person	weaver
1698	1698	verb.perception	gazing
1701	1701	noun.artifact	loom
1705	1705	noun.attribute	air
1710	1710	verb.stative	is
1715	1715	verb.body	laughed
1716	1717	noun.person	Kind William
1719	1719	verb.communication	pointing
1722	1722	noun.artifact	curl
1727	1727	noun.person	father
1729	1729	verb.social	let
1731	1731	verb.cognition	see
1735	1735	noun.body	hair
1737	1737	verb.motion	go
1740	1740	noun.artifact	shuttle
1744	1744	verb.change	suiting
1746	1746	noun.act	action
1749	1749	noun.communication	word
1752	1752	verb.change	began
1754	1754	verb.motion	wind
1757	1757	verb.contact	wound
1759	1759	noun.artifact	shuttle
1764	1765	verb.motion	sat down
1768	1768	noun.artifact	loom
1770	1770	verb.change	began
1772	1772	verb.contact	throw
1775	1775	noun.phenomenon	result
1776	1776	verb.stative	was
1778	1778	noun.artifact	fabric
1781	1781	noun.attribute	beauty
1784	1784	noun.person	Weavers
1785	1785	verb.communication	shouted
1787	1787	noun.feeling	amazement
1792	1792	noun.body	hair
1793	1793	verb.stative	served
1796	1796	noun.artifact	woof
1800	1800	noun.artifact	piece
1805	1805	verb.stative	was
1808	1808	noun.location	town
1809	1809	noun.person	dame
1814	1814	noun.person	lady
1818	1818	verb.possession	have
1820	1820	noun.artifact	dress
1824	1824	noun.artifact	stuff
1832	1832	noun.artifact	hairs
1834	1835	verb.consumption	used up
1838	1838	noun.possession	fortunes
1841	1841	noun.person	weaver
1844	1844	noun.person	son
1846	1846	verb.social	made
1850	1850	noun.event	time
1852	1852	noun.person	miller
1854	1854	noun.cognition	memory
1855	1855	verb.change	became
1862	1862	verb.perception	heard
1864	1865	verb.communication	speak of
1868	1868	noun.person	boy
1872	1872	noun.person	girl
1873	1873	noun.feeling	love
1877	1877	noun.person	daughter
1881	1881	noun.person	manufacturer
1885	1885	noun.artifact	cloth
1889	1889	noun.time	year
1892	1892	noun.time	day
1893	1894	noun.person	Kind William
1895	1895	verb.social	married
1897	1897	noun.person	sweetheart
1901	1901	noun.possession	money
1902	1902	verb.change	sticks
1904	1904	noun.possession	money
1910	1910	verb.change	added
1913	1913	noun.person	miller
1915	1915	noun.possession	riches
1922	1922	verb.stative	is
1924	1924	noun.motive	reason
1926	1926	verb.cognition	believe
1931	1931	noun.person	wife
1932	1932	verb.stative	lived
1936	1936	noun.time	end
1939	1939	noun.time	days
1943	1943	verb.stative	became
1946	1947	noun.object	water sprite
1952	1952	verb.communication	ask
1960	1960	verb.cognition	know
