start_token	end_token	supersense_category	text
363	363	verb.change	appears
368	369	noun.person	young man
370	370	verb.perception	examined
372	372	noun.artifact	jars
377	377	verb.creation	ornamented
380	380	noun.shape	figures
382	382	noun.artifact	devices
386	386	verb.cognition	chose
389	389	verb.stative	was
395	395	verb.stative	had
397	397	noun.group	bunch
399	399	noun.plant	flowers
400	400	verb.contact	painted
403	403	noun.location	front
407	407	verb.stative	was
410	410	noun.artifact	device
412	412	noun.attribute	spots
414	414	noun.shape	circles
416	416	noun.attribute	gold
419	419	verb.communication	said
421	421	noun.person	Jew
425	425	noun.person	son
430	430	verb.cognition	chosen
432	432	noun.artifact	jar
436	436	verb.stative	are
444	445	noun.person	young man
446	446	verb.communication	said
451	451	noun.plant	flowers
452	452	verb.emotion	please
457	457	verb.possession	have
459	459	noun.feeling	love
461	461	noun.plant	flowers
465	465	verb.communication	said
467	467	noun.person	Jew
471	471	verb.stative	is
474	474	noun.feeling	tastes
475	475	verb.stative	are
481	481	verb.stative	is
484	484	noun.attribute	wisdom
489	489	verb.possession	gained
492	492	verb.stative	is
498	498	noun.possession	possessions
501	501	noun.artifact	jar
502	502	verb.possession	has
503	503	noun.attribute	properties
508	508	verb.communication	explain
514	514	verb.possession	given
519	520	noun.person	wise woman
525	525	noun.state	condition
530	530	verb.perception	expose
533	533	noun.act	sale
535	535	noun.time	sunrise
537	537	noun.time	sunset
541	541	noun.group	fair
545	545	verb.cognition	understood
548	549	verb.social	took counsel
555	555	verb.possession	preserve
560	560	verb.possession	bought
563	563	noun.artifact	jars
567	567	noun.attribute	value
571	571	verb.cognition	marked
577	577	noun.attribute	price
581	581	verb.communication	said
587	587	verb.stative	is
589	589	noun.person	man
593	593	verb.emotion	desire
595	595	verb.possession	get
603	603	noun.possession	money
609	609	noun.relation	contrast
615	615	noun.artifact	jar
616	616	verb.stative	is
622	622	verb.stative	was
631	631	verb.emotion	desired
633	633	verb.possession	buy
635	635	noun.artifact	jar
640	640	noun.attribute	beauty
643	643	noun.plant	flowers
649	649	verb.possession	sold
656	656	verb.perception	seemed
663	663	noun.event	times
674	674	verb.perception	shown
680	680	noun.attribute	price
683	683	noun.person	customers
685	685	verb.emotion	reviled
688	688	verb.communication	saying
691	691	noun.person	Dog
694	694	noun.person	Jew
698	698	verb.communication	ask
708	708	verb.stative	are
718	718	verb.motion	departed
720	720	verb.communication	cursing
724	724	verb.possession	taking
725	725	noun.quantity	nothing
730	730	verb.possession	bought
737	737	noun.artifact	jars
741	741	noun.attribute	price
747	747	noun.person	men
749	749	noun.attribute	spirit
751	751	noun.feeling	covetousness
752	752	verb.stative	is
756	756	noun.feeling	love
758	758	noun.attribute	beauty
763	763	verb.emotion	desire
765	765	verb.possession	get
769	769	noun.possession	money
773	773	verb.possession	obtain
776	776	verb.stative	is
788	789	noun.person	young man
793	793	verb.possession	beheld
796	796	noun.cognition	wisdom
799	799	verb.cognition	choose
802	802	verb.stative	is
806	806	noun.body	eyes
812	812	noun.object	needs
818	818	verb.cognition	satisfieth
820	820	noun.feeling	lust
824	824	verb.contact	reaching
834	834	verb.stative	kept
836	836	noun.quantity	thousands
839	839	verb.change	become
845	846	noun.person	young man
847	847	verb.cognition	wished
849	849	verb.change	restore
852	852	noun.person	Jew
854	854	noun.artifact	jar
856	856	verb.emotion	valued
862	862	verb.cognition	choose
867	867	noun.person	Jew
868	868	verb.communication	refused
870	870	verb.communication	saying
874	874	noun.possession	gift
878	878	verb.cognition	recalled
885	885	verb.communication	explain
889	889	noun.attribute	uses
893	893	noun.artifact	jar
894	894	verb.stative	lies
896	896	noun.animal	toad
899	899	verb.contact	spit
900	900	verb.stative	is
901	901	noun.substance	poison
907	907	verb.body	spit
910	910	noun.person	master
913	913	noun.time	evening
916	916	verb.consumption	feed
919	919	noun.food	bread
921	921	noun.food	milk
926	927	verb.body	fall asleep
931	931	noun.time	sunrise
934	934	noun.time	morning
937	937	verb.body	awake
939	939	verb.body	breathe
943	943	noun.location	side
946	946	noun.artifact	jar
951	951	verb.change	become
956	956	verb.body	warms
958	958	noun.plant	flowers
960	960	verb.change	blossom
964	964	verb.change	become
970	970	noun.attribute	perfume
975	975	verb.stative	be
978	978	verb.contact	pluck
981	981	verb.change	diminishing
983	983	noun.quantity	number
990	990	noun.state	spots
992	992	noun.possession	gold
994	995	verb.change	drop off
998	998	verb.stative	become
1000	1001	noun.possession	gold pieces
1005	1005	verb.stative	be
1012	1012	verb.stative	be
1014	1014	noun.time	day
1020	1020	verb.motion	rise
1023	1023	noun.object	sun
1026	1026	verb.contact	gather
1028	1028	noun.plant	flowers
1031	1031	noun.possession	gold
1035	1035	noun.body	hands
1041	1041	noun.artifact	jar
1042	1042	verb.change	cools
1045	1045	noun.plant	flowers
1047	1047	noun.artifact	gilding
1049	1049	verb.stative	be
1053	1053	verb.stative	Fare
1062	1062	verb.communication	spoke
1064	1064	noun.person	Jew
1065	1065	verb.motion	lifted
1068	1068	noun.artifact	crate
1070	1070	noun.body	china
1074	1074	noun.body	back
1077	1077	verb.change	disappeared
1080	1080	noun.group	crowd
1083	1084	verb.change	came about
1087	1087	noun.person	Jew
1089	1089	verb.communication	promised
1093	1093	verb.possession	had
1095	1096	noun.possession	gold pieces
1098	1098	noun.time	day
1102	1102	noun.person	man
1104	1104	verb.emotion	wanted
1106	1106	noun.quantity	nothing
1111	1111	verb.possession	had
1113	1113	noun.plant	flowers
1116	1116	noun.artifact	table
1119	1119	noun.time	year
1126	1126	verb.communication	said
1130	1130	noun.act	business
1131	1131	verb.stative	is
1133	1133	noun.act	business
1137	1137	noun.act	business
1145	1145	noun.person	man
1147	1147	noun.cognition	affairs
1148	1148	verb.stative	are
1150	1150	noun.person	neighbours
1152	1152	noun.possession	property
1156	1157	verb.change	came about
1162	1162	verb.stative	lived
1165	1166	noun.person	young man
1171	1171	verb.possession	had
1174	1174	noun.plant	flowers
1177	1177	noun.time	seasons
1180	1180	verb.cognition	esteemed
1184	1184	noun.state	injury
1190	1190	verb.possession	have
1193	1193	verb.possession	give
1195	1195	noun.communication	explanation
1200	1200	verb.motion	came
1205	1205	verb.change	came
1208	1208	noun.body	ears
1211	1211	noun.person	king
1217	1217	verb.emotion	disturbed
1221	1221	verb.stative	was
1227	1227	verb.social	prying
1230	1230	noun.cognition	matters
1233	1233	noun.cognition	taste
1236	1236	verb.change	becomes
1240	1240	noun.state	position
1244	1244	noun.person	king
1245	1245	verb.possession	had
1247	1247	noun.person	child
1249	1249	verb.social	succeed
1256	1256	verb.communication	suspecting
1261	1261	verb.social	plotting
1263	1263	verb.possession	obtain
1265	1265	noun.communication	crown
1270	1270	verb.change	came
1275	1275	verb.cognition	prying
1278	1278	noun.cognition	affairs
1281	1281	noun.person	subjects
1286	1286	verb.cognition	heard
1289	1290	noun.person	young man
1292	1292	verb.possession	had
1293	1293	noun.plant	flowers
1296	1296	noun.artifact	table
1299	1299	noun.time	year
1303	1303	verb.emotion	desired
1307	1307	noun.person	officers
1309	1309	verb.motion	go
1311	1311	verb.communication	question
1317	1317	verb.possession	obtained
1322	1323	noun.person	young man
1324	1324	verb.creation	contrived
1326	1326	verb.communication	evade
1328	1328	noun.communication	questions
1332	1332	noun.cognition	matter
1333	1333	verb.stative	was
1342	1342	noun.person	king
1343	1343	verb.contact	sent
1345	1345	noun.person	messenger
1348	1348	noun.communication	orders
1350	1350	verb.contact	press
1352	1353	noun.person	young man
1360	1361	noun.person	young man
1362	1362	verb.emotion	disdained
1364	1364	verb.communication	tell
1366	1366	noun.communication	lie
1369	1369	verb.communication	said
1373	1373	verb.possession	get
1375	1375	noun.plant	flowers
1378	1379	noun.artifact	china jar
1384	1384	noun.person	messenger
1385	1385	verb.motion	returned
1388	1388	verb.communication	said
1391	1391	noun.person	king
1395	1396	noun.person	young man
1397	1397	verb.communication	says
1400	1400	verb.possession	gets
1402	1402	noun.plant	flowers
1406	1407	noun.artifact	china jar
1409	1409	verb.contact	stands
1412	1412	noun.artifact	room
1416	1416	verb.communication	said
1418	1418	noun.person	king
1421	1421	verb.motion	Bring
1423	1423	noun.artifact	contents
1426	1426	noun.artifact	jar
1434	1434	noun.person	messenger
1435	1435	verb.motion	returned
1437	1437	verb.motion	brought
1439	1439	noun.animal	toad
1444	1444	noun.person	king
1445	1446	verb.contact	laid hold
1449	1449	noun.animal	toad
1452	1452	verb.contact	spat
1455	1455	noun.body	face
1460	1460	verb.contact	poisoned
1462	1462	verb.change	died
1466	1466	noun.animal	toad
1467	1467	verb.contact	sat
1470	1470	noun.person	king
1472	1472	noun.body	mouth
1478	1478	verb.emotion	enticed
1484	1484	verb.emotion	feared
1486	1486	verb.contact	touch
1490	1490	verb.stative	spat
1491	1491	noun.substance	poison
1495	1495	verb.communication	called
1497	1498	noun.person	wise men
1501	1501	noun.group	council
1505	1505	verb.creation	performed
1507	1507	noun.act	rites
1509	1509	verb.social	charm
1512	1512	noun.animal	toad
1519	1519	verb.motion	go
1524	1524	noun.time	days
1527	1527	noun.person	master
1530	1530	noun.animal	toad
1531	1531	verb.motion	came
1534	1534	noun.artifact	palace
1538	1538	verb.communication	saying
1541	1541	verb.stative	was
1544	1544	verb.emotion	desired
1547	1547	verb.social	permitted
1549	1549	verb.social	try
1551	1551	verb.change	get
1553	1553	noun.animal	toad
1556	1556	noun.body	corpse
1559	1559	noun.person	king
1565	1565	verb.contact	taken
1568	1568	noun.person	king
1570	1570	noun.artifact	chamber
1573	1573	verb.contact	stood
1575	1575	verb.communication	beckoned
1578	1578	noun.animal	toad
1580	1580	verb.communication	saying
1584	1584	noun.person	person
1587	1587	noun.person	king
1590	1590	noun.body	bodies
1594	1594	verb.stative	are
1598	1599	verb.motion	come away
1604	1604	noun.animal	toad
1605	1605	verb.motion	crawled
1608	1608	noun.person	king
1610	1610	noun.body	face
1612	1612	verb.motion	came
1619	1619	verb.body	spit
1625	1625	verb.contact	put
1630	1630	noun.artifact	jar
1633	1633	verb.communication	said
1635	1636	noun.person	wise men
1640	1640	verb.stative	is
1646	1647	verb.social	succeed to
1649	1649	noun.state	kingdom
1652	1652	noun.person	man
1653	1653	verb.stative	is
1657	1657	noun.cognition	wisdom
1659	1659	noun.communication	speech
1663	1663	noun.attribute	power
1665	1665	noun.communication	command
1671	1671	verb.communication	said
1672	1672	verb.emotion	pleased
1674	1674	noun.group	people
1678	1679	noun.person	young man
1681	1681	verb.social	made
1682	1682	noun.person	king
1687	1687	noun.time	time
1689	1689	verb.social	married
1694	1694	noun.person	princess
1697	1697	verb.social	had
1698	1698	noun.person	children
1702	1702	verb.social	ruled
1704	1704	noun.location	kingdom
1711	1711	verb.emotion	beloved
1714	1714	noun.event	death
1721	1721	noun.act	lapse
1724	1724	noun.time	years
1727	1727	verb.change	died
1730	1730	verb.stative	was
1732	1732	noun.feeling	grief
1735	1735	noun.group	people
1739	1739	noun.body	body
1741	1742	verb.contact	laid out
1746	1746	noun.artifact	room
1750	1750	noun.group	people
1752	1752	verb.communication	permitted
1754	1754	verb.motion	come
1756	1757	verb.cognition	look upon
1759	1759	noun.body	face
1768	1768	noun.group	crowd
1770	1770	verb.stative	appeared
1773	1773	noun.person	Jew
1779	1779	verb.body	weep
1787	1787	verb.motion	came
1789	1789	verb.contact	stood
1792	1792	noun.artifact	bier
1795	1795	verb.perception	gazed
1798	1798	noun.body	face
1802	1802	noun.person	king
1804	1804	noun.attribute	silence
1811	1811	verb.communication	exclaimed
1814	1814	verb.communication	said
1820	1820	noun.communication	spectacle
1823	1823	noun.person	man
1830	1830	noun.person	ruler
1838	1838	noun.state	poverty
1843	1843	noun.state	wealth
1845	1845	noun.person	Elect
1848	1848	noun.group	people
1861	1861	verb.communication	said
1866	1866	verb.change	became
1870	1870	verb.contact	stood
1878	1878	verb.cognition	knew
1881	1882	verb.motion	came in
1885	1885	verb.perception	perceived
1888	1888	verb.motion	departed
1893	1893	verb.motion	came
1895	1896	verb.contact	search for
1898	1898	noun.location	china
1899	1899	noun.artifact	jar
1902	1902	verb.stative	was
1910	1910	verb.possession	found
