start_token	end_token	supersense_category	text
912	912	noun.artifact	mantle
913	913	verb.contact	worked
915	915	noun.plant	flowers
918	918	verb.communication	said
920	920	noun.person	Princess
922	922	verb.body	smiling
926	926	noun.quantity	twos
929	929	noun.quantity	threes
932	932	noun.quantity	tens
935	935	noun.time	twenties
938	938	noun.person	children
939	939	verb.change	vanished
942	942	noun.substance	wood
946	946	noun.substance	mantle
949	949	noun.location	field
951	951	verb.change	left
953	953	noun.attribute	green
960	960	noun.artifact	embroidery
962	962	verb.contact	unpicked
965	965	verb.communication	said
967	967	noun.person	Princess
969	969	verb.body	sighing
972	972	noun.object	sun
973	973	verb.perception	shone
977	977	noun.object	sky
978	978	verb.stative	was
983	983	noun.location	fields
984	984	verb.stative	were
991	991	noun.plant	flowers
992	992	verb.stative	were
999	999	verb.stative	was
1000	1001	noun.time	May Day
1007	1007	noun.phenomenon	cloud
1008	1008	verb.motion	passed
1011	1011	noun.object	sun
1015	1015	noun.attribute	silence
1017	1017	verb.change	broken
1019	1019	noun.communication	shrieks
1031	1031	noun.event	torrent
1035	1035	noun.person	children
1036	1036	verb.change	burst
1039	1039	noun.substance	wood
1041	1041	verb.motion	rushed
1051	1051	noun.event	wave
1055	1055	noun.location	field
1057	1057	verb.communication	screaming
1060	1060	verb.motion	ran
1063	1063	noun.communication	voices
1064	1064	verb.motion	came
1068	1068	noun.person	Princess
1071	1071	noun.artifact	tower
1075	1075	verb.perception	heard
1077	1077	noun.communication	words
1078	1078	verb.stative	threaded
1081	1081	noun.communication	screams
1083	1083	noun.artifact	beads
1086	1086	noun.artifact	needles
1090	1090	noun.animal	dragon
1093	1093	noun.animal	dragon
1096	1096	noun.animal	dragon
1098	1098	verb.contact	Open
1100	1100	noun.artifact	gates
1103	1103	noun.animal	dragon
1105	1105	verb.motion	coming
1109	1109	noun.animal	dragon
1114	1114	verb.motion	swept
1117	1117	noun.location	field
1121	1121	noun.artifact	gate
1124	1124	noun.location	town
1128	1128	noun.person	Princess
1129	1129	verb.perception	heard
1131	1131	noun.artifact	gate
1132	1132	verb.contact	bang
1136	1136	noun.person	children
1137	1137	verb.stative	were
1146	1146	noun.location	side
1149	1149	noun.location	field
1151	1151	noun.plant	rose
1153	1153	noun.plant	thorns
1154	1154	verb.contact	crackled
1156	1156	verb.contact	smashed
1159	1159	noun.artifact	hedge
1169	1169	verb.motion	trampled
1171	1171	noun.plant	ferns
1174	1174	noun.artifact	ditch
1177	1177	noun.time	moment
1180	1180	verb.perception	hid
1185	1185	noun.location	covert
1188	1188	noun.substance	wood
1191	1191	noun.person	Princess
1192	1193	verb.motion	went down
1195	1195	verb.communication	told
1197	1197	noun.person	nurse
1201	1201	noun.person	nurse
1204	1204	verb.contact	locked
1207	1207	noun.artifact	door
1210	1210	noun.artifact	tower
1212	1212	verb.contact	put
1214	1214	noun.artifact	key
1217	1217	noun.artifact	pocket
1220	1220	verb.social	Let
1222	1223	verb.social	take care
1229	1229	verb.communication	said
1233	1233	noun.person	Princess
1234	1234	verb.communication	begged
1237	1237	verb.social	allowed
1239	1240	verb.motion	go out
1242	1242	verb.social	help
1244	1245	verb.social	take care
1248	1248	noun.person	children
1252	1252	noun.act	business
1253	1253	verb.stative	is
1255	1256	verb.social	take care
1261	1261	noun.person	precious
1274	1274	verb.stative	am
1278	1278	verb.motion	turn
1280	1280	noun.artifact	key
1285	1285	noun.person	Sabrinetta
1286	1287	verb.motion	went up
1291	1291	noun.location	top
1294	1294	noun.artifact	tower
1297	1297	verb.communication	cried
1300	1301	verb.cognition	thought of
1303	1303	noun.person	children
1307	1307	noun.animal	dragon
1311	1311	verb.cognition	knew
1318	1318	noun.artifact	gates
1321	1321	noun.location	town
1322	1322	verb.stative	were
1329	1329	noun.animal	dragon
1332	1332	verb.motion	walk
1336	1336	verb.emotion	liked
1339	1339	noun.person	children
1340	1340	verb.motion	ran
1344	1344	noun.artifact	palace
1348	1348	noun.person	Prince
1350	1350	verb.contact	cracking
1352	1352	noun.act	hunting
1353	1353	noun.artifact	whip
1357	1357	noun.artifact	kennels
1360	1360	verb.communication	told
1364	1364	verb.change	happened
1368	1368	noun.act	sport
1371	1371	verb.communication	said
1373	1373	noun.person	Prince
1377	1377	verb.communication	ordered
1380	1380	noun.group	pack
1382	1382	noun.animal	hippopotamuses
1387	1387	verb.stative	was
1389	1389	noun.act	custom
1391	1391	verb.competition	hunt
1393	1393	noun.animal	game
1395	1395	noun.animal	hippopotamuses
1398	1398	noun.group	people
1402	1402	verb.communication	minded
1410	1411	verb.motion	swagger about
1414	1414	noun.artifact	streets
1417	1417	noun.location	town
1420	1420	noun.group	pack
1421	1421	verb.perception	yelping
1423	1423	verb.contact	gamboling
1426	1426	noun.body	heels
1435	1435	noun.person	green
1437	1437	noun.person	grocer
1440	1440	verb.possession	had
1442	1442	noun.artifact	stall
1445	1445	noun.artifact	marketplace
1448	1448	verb.emotion	regretted
1453	1453	noun.artifact	crockery
1454	1454	noun.person	merchant
1457	1457	verb.contact	spread
1459	1459	noun.artifact	wares
1462	1462	noun.artifact	pavement
1465	1465	verb.social	ruined
1467	1467	noun.state	life
1469	1469	noun.event	time
1471	1471	noun.person	Prince
1472	1472	verb.cognition	chose
1474	1474	verb.perception	show
1477	1477	noun.animal	pack
1480	1480	noun.person	Prince
1481	1481	verb.motion	rode
1485	1485	noun.location	town
1488	1488	noun.animal	hippopotamuses
1489	1489	verb.motion	trotting
1491	1491	verb.motion	frisking
1496	1496	noun.group	people
1497	1497	verb.motion	got
1500	1500	noun.artifact	houses
1508	1508	verb.perception	heard
1510	1510	noun.communication	voices
1513	1513	noun.animal	pack
1516	1516	noun.event	blowing
1519	1519	noun.artifact	horn
1522	1522	noun.group	pack
1523	1524	verb.motion	squeezed through
1526	1526	noun.location	town
1527	1527	noun.artifact	gates
1531	1531	noun.location	country
1533	1533	verb.contact	hunt
1535	1535	noun.animal	dragon
1543	1543	verb.perception	seen
1545	1545	noun.quantity	pack
1547	1547	noun.person	hippopotamuses
1550	1550	noun.communication	cry
1552	1552	verb.stative	be
1555	1555	verb.creation	imagine
1560	1560	noun.act	hunt
1561	1561	verb.stative	was
1568	1568	noun.animal	hippopotamuses
1571	1571	verb.communication	bay
1573	1573	noun.animal	hounds
1576	1576	verb.communication	grunt
1578	1578	noun.animal	pigs
1582	1582	noun.event	grunt
1583	1583	verb.stative	is
1596	1596	verb.cognition	expects
1597	1597	noun.animal	hippopotamuses
1599	1599	verb.motion	jump
1603	1603	verb.motion	crash
1606	1606	noun.artifact	hedges
1608	1608	verb.contact	lumber
1612	1612	noun.plant	corn
1614	1614	verb.creation	doing
1616	1616	noun.event	injury
1619	1619	noun.plant	crops
1622	1622	verb.emotion	annoying
1624	1624	noun.person	farmers
1630	1630	noun.animal	hippopotamuses
1631	1631	verb.stative	had
1632	1632	noun.body	collars
1635	1635	noun.communication	name
1637	1637	noun.communication	address
1643	1643	noun.person	farmers
1644	1644	verb.communication	called
1647	1647	noun.artifact	palace
1649	1649	verb.communication	complain
1652	1652	noun.event	injury
1656	1656	noun.plant	crops
1659	1659	noun.person	Prince
1661	1661	verb.communication	said
1663	1663	verb.stative	served
1667	1667	verb.cognition	leaving
1669	1669	noun.plant	crops
1670	1670	verb.contact	standing
1673	1673	noun.group	people
1675	1675	noun.attribute	way
1680	1680	verb.possession	paid
1692	1692	noun.group	pack
1693	1694	verb.motion	went out
1697	1697	noun.group	people
1700	1700	noun.location	town
1701	1701	verb.communication	whispered
1705	1705	verb.emotion	wish
1707	1707	noun.animal	dragon
1709	1709	verb.consumption	eat
1711	1711	verb.stative	was
1723	1723	verb.stative	was
1728	1728	noun.person	Prince
1731	1731	verb.competition	hunted
1733	1733	noun.location	field
1737	1737	verb.contact	hunted
1739	1739	noun.person	wold
1742	1742	verb.contact	drew
1744	1744	noun.group	woods
1749	1749	noun.cognition	scent
1752	1752	verb.stative	lie
1755	1755	noun.object	downs
1760	1760	noun.animal	dragon
1761	1761	verb.stative	was
1767	1767	verb.perception	show
1774	1774	noun.person	Prince
1776	1776	verb.change	beginning
1778	1778	verb.cognition	think
1782	1782	noun.animal	dragon
1789	1789	noun.animal	cock
1791	1791	noun.animal	bull
1796	1796	noun.animal	hippopotamus
1797	1798	verb.communication	gave tongue
1801	1801	noun.person	Prince
1802	1802	verb.communication	blew
1804	1804	noun.artifact	horn
1806	1806	verb.communication	shouted
1821	1821	noun.group	pack
1822	1822	verb.motion	charged
1826	1826	noun.location	hollow
1829	1829	noun.substance	wood
1837	1837	verb.perception	seen
1839	1839	verb.stative	was
1841	1841	noun.animal	dragon
1847	1847	noun.artifact	barge
1849	1849	verb.perception	glowing
1852	1852	noun.artifact	furnace
1855	1855	verb.consumption	spitting
1856	1856	noun.artifact	fire
1858	1858	verb.perception	showing
1861	1861	noun.body	teeth
1865	1865	noun.act	hunt
1866	1866	verb.stative	is
1870	1870	verb.communication	cried
1872	1872	noun.person	Prince
1881	1881	noun.animal	dragon
1885	1885	verb.social	behaving
1888	1888	noun.person	quarry
1892	1893	verb.motion	running away
1895	1895	verb.motion	ran
1899	1899	noun.group	pack
1903	1903	noun.person	Prince
1907	1907	noun.animal	elephant
1911	1911	noun.feeling	mortification
1913	1913	verb.perception	seeing
1916	1916	noun.group	pack
1917	1918	verb.change	swallowed up
1927	1927	noun.body	eye
1931	1931	noun.animal	dragon
1934	1935	verb.motion	come out
1937	1937	verb.social	hunt
1940	1940	noun.animal	dragon
1941	1941	verb.contact	swallowed
1944	1944	noun.animal	hippopotamuses
1948	1948	noun.animal	dog
1949	1949	verb.contact	swallows
1950	1950	noun.food	bits
1952	1952	noun.food	meat
1955	1955	verb.stative	was
1958	1958	noun.communication	sight
1962	1962	noun.artifact	whole
1965	1965	noun.group	pack
1968	1969	verb.change	come out
1975	1975	noun.communication	music
1978	1978	noun.artifact	horn
1984	1984	noun.animal	puppy
1986	1986	noun.animal	hippopotamus
1988	1988	verb.motion	left
1992	1992	noun.animal	dragon
1994	1994	verb.perception	looking
1998	1998	verb.communication	see
2002	2002	verb.cognition	forgotten
2005	2006	noun.person	The Prince
2007	2007	verb.motion	slipped
2010	2010	noun.animal	elephant
2014	2014	noun.location	side
2016	2017	verb.motion	ran into
2020	2020	noun.artifact	part
2023	2023	noun.substance	wood
2026	2026	verb.emotion	hoped
2028	2028	noun.animal	dragon
2031	2032	verb.motion	break through
2034	2034	noun.plant	bushes
2039	2039	verb.stative	were
2046	2046	verb.motion	went
2047	2047	verb.motion	crawling
2049	2049	noun.body	hands
2051	2051	noun.body	knees
2057	2057	noun.person	Prince
2060	2060	noun.attribute	way
2066	2066	verb.possession	finding
2069	2069	noun.plant	tree
2072	2072	verb.motion	crept
2077	2077	noun.substance	wood
2078	2078	verb.stative	was
2083	2083	noun.event	crashing
2085	2085	noun.plant	branches
2088	2088	noun.cognition	smell
2090	2090	noun.act	burning
2091	2091	verb.change	came
2093	2093	verb.emotion	alarm
2095	2095	noun.person	Prince
2098	2098	verb.body	drained
2101	2102	noun.artifact	hunting bottle
2103	2103	verb.contact	slung
2106	2106	noun.body	shoulder
2109	2109	verb.contact	stretched
2111	2111	noun.body	legs
2115	2115	noun.plant	tree
2119	2119	verb.contact	shed
2122	2122	noun.object	tear
2127	2127	noun.person	hippopotamuses
2130	2130	verb.consumption	eaten
2133	2133	noun.body	hand
2135	2135	verb.motion	followed
2141	2141	noun.attribute	pleasures
2144	2144	noun.act	chase
2148	2148	noun.time	years
2152	2152	verb.stative	was
2155	2155	noun.person	Prince
2159	2159	noun.body	skin
2161	2161	noun.substance	leather
2163	2163	noun.body	hair
2165	2166	noun.artifact	hearth brushes
2169	2169	noun.body	heart
2172	2172	noun.substance	stone
2176	2176	verb.contact	shed
2178	2178	noun.quantity	tear
2183	2184	verb.motion	went to
2185	2185	verb.body	sleep
2189	2189	verb.body	awoke
2191	2191	verb.stative	was
2195	2195	verb.motion	crept
2199	2199	noun.plant	tree
2201	2201	verb.contact	rubbed
2203	2203	noun.body	eyes
2206	2206	noun.substance	wood
2207	2207	verb.stative	was
2217	2217	noun.attribute	glow
2220	2220	noun.object	dell
2225	2225	verb.stative	was
2227	2227	noun.group	fire
2229	2229	noun.artifact	sticks
2234	2234	verb.motion	sat
2237	2237	noun.person	youth
2242	2242	noun.body	hair
2246	2246	verb.contact	lay
2248	2248	noun.body	forms
2250	2250	verb.body	breathed
2255	2255	verb.stative	are
2259	2259	verb.communication	said
2261	2261	noun.person	Prince
2266	2266	noun.person	Elfin
2269	2269	noun.animal	pig
2270	2270	noun.person	keeper
2273	2273	verb.communication	said
2276	2276	noun.person	youth
2281	2281	verb.stative	are
2291	2291	noun.person	Prince
2294	2294	verb.communication	said
2303	2303	verb.social	doing
2307	2307	noun.artifact	palace
2310	2310	noun.time	time
2312	2312	noun.time	night
2315	2315	verb.communication	asked
2317	2317	noun.animal	pig
2318	2318	noun.person	keeper
2326	2326	noun.act	hunting
2329	2329	verb.communication	said
2331	2331	noun.person	Prince
2334	2335	noun.person	pig keeper
2336	2336	verb.body	laughed
2342	2342	verb.stative	was
2345	2345	verb.perception	saw
2351	2351	noun.act	hunt
2358	2358	noun.animal	pigs
2362	2362	verb.perception	looking
2368	2369	noun.animal	sleeping forms
2370	2370	verb.communication	grunted
2372	2372	verb.body	snored
2376	2376	noun.person	Prince
2377	2377	verb.cognition	saw
2380	2380	verb.stative	were
2381	2381	noun.animal	pigs
2384	2384	verb.cognition	knew
2388	2388	noun.attribute	manners
2394	2394	verb.cognition	known
2402	2402	noun.person	Elfin
2403	2404	verb.communication	went on
2410	2410	verb.possession	saved
2412	2412	noun.group	pack
2419	2419	verb.communication	mean
2422	2422	verb.communication	said
2423	2423	noun.person	Tiresome
2429	2429	noun.animal	dragon
2432	2432	verb.communication	said
2433	2433	noun.person	Elfin
2437	2438	verb.motion	went out
2442	2442	noun.time	time
2444	2444	noun.time	day
2447	2447	noun.animal	dragon
2450	2450	verb.social	hunted
2452	2452	noun.time	night
2456	2456	noun.communication	No
2458	2459	noun.communication	thank you
2462	2462	verb.communication	said
2464	2464	noun.person	Prince
2468	2468	noun.feeling	shudder
2473	2473	noun.act	hunt
2474	2474	verb.stative	is
2483	2483	noun.animal	pig
2484	2484	noun.person	keeper
2493	2493	verb.communication	said
2494	2494	noun.person	Elfin
2500	2500	verb.emotion	like
2505	2505	noun.animal	dragon
2507	2507	verb.motion	come
2509	2509	verb.communication	hunt
2521	2521	verb.emotion	care
2528	2528	noun.person	Prince
2533	2533	verb.stative	're
2538	2538	verb.communication	said
2539	2539	noun.person	Tiresome
2550	2550	verb.communication	said
2551	2551	noun.person	Elfin
2556	2556	verb.communication	tell
2559	2559	noun.communication	truth
2571	2571	verb.cognition	known
2583	2583	verb.possession	lost
2585	2585	noun.person	hippopotamuses
2592	2592	verb.communication	speak
2595	2595	noun.communication	English
2598	2598	verb.communication	said
2599	2599	noun.person	Elfin
2603	2603	verb.change	come
2608	2608	verb.possession	give
2612	2612	verb.communication	tell
2619	2619	verb.communication	tell
2624	2624	verb.communication	said
2627	2627	noun.person	Prince
2634	2634	verb.cognition	know
2641	2641	verb.emotion	want
2643	2643	verb.cognition	know
2647	2647	verb.communication	said
2648	2649	noun.person	Prince Tiresome
2662	2662	verb.cognition	thought
2665	2665	verb.communication	said
2666	2666	noun.person	Elfin
2672	2672	verb.emotion	want
2674	2674	verb.cognition	know
2677	2677	verb.communication	settle
2679	2679	noun.animal	dragon
2682	2682	verb.communication	settles
2689	2689	verb.stative	be
2695	2695	noun.person	Prince
2696	2696	verb.communication	admitted
2702	2702	verb.possession	have
2705	2705	noun.attribute	patience
2711	2711	verb.communication	said
2712	2712	noun.person	Elfin
2719	2719	verb.communication	assure
2723	2723	verb.stative	's
2725	2725	noun.quantity	little
2731	2731	verb.possession	give
2735	2735	verb.communication	tell
2742	2742	noun.state	kingdom
2745	2745	verb.communication	said
2747	2747	noun.person	Prince
2752	2752	noun.person	cousin
2754	2754	noun.body	hand
2756	2756	noun.state	marriage
2763	2763	verb.communication	said
2765	2765	noun.animal	pig
2766	2766	noun.person	keeper
2770	2770	verb.motion	goes
2773	2773	noun.animal	dragon
2774	2774	verb.change	grows
2777	2777	noun.time	night
2780	2780	verb.body	sleeps
2783	2783	noun.plant	root
2786	2786	noun.plant	tree
2789	2789	verb.consumption	use
2792	2792	verb.change	light
2794	2794	noun.substance	fire
2806	2806	noun.plant	tree
2807	2807	verb.stative	was
2809	2809	noun.animal	dragon
2812	2812	noun.object	nest
2815	2815	noun.plant	moss
2819	2819	verb.stative	was
2825	2825	noun.body	finger
2831	2831	verb.contact	kill
2835	2835	verb.communication	asked
2837	2837	noun.person	Prince
2843	2843	verb.cognition	know
2847	2847	verb.contact	kill
2851	2851	verb.communication	said
2852	2852	noun.person	Elfin
2858	2858	verb.possession	take
2864	2864	verb.motion	brought
2867	2867	verb.contact	put
2872	2872	noun.artifact	bottle
2883	2883	verb.social	managed
2886	2886	noun.object	bits
2888	2888	noun.artifact	stick
2891	2891	verb.contact	singeing
2893	2893	noun.body	fingers
2898	2898	verb.perception	poke
2900	2900	verb.contact	shove
2902	2902	noun.animal	dragon
2905	2905	verb.communication	made
2907	2907	verb.motion	creep
2911	2912	noun.artifact	hunting bottle
2917	2917	noun.person	Prince
2918	2919	verb.contact	screwed on
2928	2928	verb.possession	got
2932	2932	verb.communication	said
2933	2933	noun.person	Elfin
2936	2936	verb.social	Let
2938	2938	verb.motion	take
2942	2942	verb.contact	put
2943	2943	noun.person	Solomon
2945	2945	noun.attribute	seal
2948	2948	noun.body	mouth
2951	2951	noun.artifact	bottle
2957	2957	verb.stative	be
2961	2961	verb.motion	Come
2965	2966	verb.social	divide up
2968	2968	noun.location	kingdom
2969	2969	noun.time	tomorrow
2975	2975	verb.possession	have
2977	2977	noun.possession	money
2979	2979	verb.possession	buy
2981	2981	noun.artifact	clothes
2983	2983	verb.motion	go
2984	2985	verb.social	courting in
2992	2992	noun.person	Prince
2993	2993	verb.social	made
2994	2994	noun.communication	promises
2998	2998	verb.social	make
3001	3001	verb.stative	keep
3012	3012	verb.communication	mean
3016	3016	verb.communication	said
3020	3020	verb.possession	found
3022	3022	noun.animal	dragon
3026	3026	verb.social	imprisoned
3031	3031	verb.communication	said
3033	3033	noun.communication	word
3035	3035	noun.act	courtings
3037	3037	noun.act	kingdoms
3041	3041	verb.communication	say
3047	3047	verb.contact	cut
3049	3049	noun.body	head
3057	3057	verb.motion	drew
3059	3059	noun.artifact	sword
3066	3066	verb.communication	said
3067	3067	noun.person	Elfin
3069	3069	verb.body	shrugging
3071	3071	noun.body	shoulders
3075	3075	verb.stative	'm
3080	3080	verb.stative	are
3089	3089	verb.communication	mean
3092	3092	verb.communication	spluttered
3094	3094	noun.person	Prince
3102	3102	verb.possession	got
3104	3104	noun.state	kingdom
3108	3108	noun.animal	dragon
3114	3114	verb.possession	got
3116	3116	noun.body	hands
3124	3124	noun.animal	pigs
3129	3129	noun.person	Elfin
3130	3131	verb.motion	sat down
3135	3135	noun.substance	fire
3139	3139	noun.person	Prince
3140	3141	verb.motion	went home
3143	3143	verb.communication	told
3145	3145	noun.person	Parliament
3152	3152	verb.stative	been
3157	3157	verb.creation	woke
3163	3163	verb.communication	tell
3167	3167	verb.stative	were
3172	3172	verb.communication	said
3176	3176	verb.stative	are
3185	3185	verb.cognition	knew
3187	3187	verb.change	happened
3189	3189	noun.group	people
3193	3193	noun.person	Prince
3194	3194	verb.stative	was
3196	3196	verb.social	pleased
3200	3201	noun.person	Prime Minister
3203	3203	verb.contact	put
3204	3204	noun.person	Solomon
3206	3206	noun.artifact	seal
3209	3209	noun.body	mouth
3212	3212	noun.artifact	bottle
3216	3216	noun.artifact	bottle
3218	3218	verb.contact	put
3221	3221	noun.location	Treasury
3224	3224	verb.stative	was
3227	3227	noun.artifact	building
3230	3230	noun.location	town
3233	3233	verb.stative	was
3236	3237	noun.substance	solid copper
3240	3240	noun.artifact	walls
3244	3245	noun.location	Waterloo Bridge
3248	3248	noun.artifact	bottle
3250	3251	verb.contact	set down
3254	3254	noun.artifact	sacks
3256	3256	noun.substance	gold
3261	3261	noun.person	secretary
3265	3265	noun.person	clerk
3269	3272	noun.person	Lord of the Treasury
3274	3274	verb.social	appointed
3276	3277	verb.motion	sit up
3279	3279	noun.time	night
3283	3283	verb.communication	see
3286	3286	verb.change	happened
3289	3290	noun.person	junior secretary
3293	3293	verb.perception	seen
3295	3295	noun.animal	dragon
3300	3300	verb.stative	was
3306	3306	verb.cognition	believe
3308	3308	noun.person	Prince
3311	3311	verb.perception	seen
3313	3313	noun.animal	dragon
3317	3317	noun.person	Prince
3320	3320	verb.stative	been
3324	3324	noun.person	boy
3330	3330	verb.stative	been
3335	3336	verb.possession	bring home
3338	3338	noun.artifact	bottle
3340	3340	noun.quantity	nothing
3346	3346	verb.communication	pretend
3349	3349	verb.stative	was
