start_token	end_token	supersense_category	text
660	660	verb.perception	saw
662	662	noun.person	fairies
665	665	verb.stative	was
667	667	noun.person	boy
671	671	verb.motion	travelling
674	674	noun.location	land
681	681	noun.motive	reasons
684	684	noun.person	Editor
685	685	verb.cognition	thinks
688	688	verb.stative	are
690	690	noun.animal	fairies
695	695	verb.social	do
698	698	noun.state	harm
703	703	noun.location	England
708	709	verb.emotion	frightened away
711	711	noun.phenomenon	smoke
713	713	noun.person	schoolmasters
717	717	noun.person	Giants
721	722	verb.change	died out
726	726	noun.person	Dwarfs
727	727	verb.stative	are
731	731	noun.object	forests
733	733	noun.location	Africa
739	739	noun.communication	stories
745	745	verb.communication	told
747	747	noun.person	fairies
751	751	noun.communication	stories
755	755	verb.communication	told
757	757	noun.person	Napoleon
759	759	noun.person	Claverhouse
761	762	noun.person	Julius Caesar
765	767	noun.person	Joan of Arc
773	773	verb.stative	existed
777	777	noun.person	child
782	782	verb.cognition	remember
787	788	verb.social	grows up
790	790	verb.stative	becomes
792	792	noun.person	member
801	801	noun.communication	tales
804	804	noun.communication	book
807	807	verb.communication	offered
816	816	verb.creation	printed
820	820	noun.act	entertainment
824	824	noun.communication	facts
827	827	verb.cognition	learn
833	833	verb.cognition	leave
839	839	noun.communication	Russian
841	841	noun.communication	German
843	843	noun.communication	French
852	852	noun.communication	stories
857	857	verb.communication	translated
859	860	noun.person	Miss Cheape
862	863	noun.person	Miss Alma
866	868	noun.person	Miss Thyra Alleyne
870	871	noun.person	Miss Sellar
873	874	noun.person	Mr. Craigie
877	877	verb.creation	did
880	880	noun.communication	tales
883	884	noun.person	Miss Blackley
886	887	noun.person	Mrs. Dent
890	891	noun.person	Mrs. Lang
895	896	noun.person	Red Indian
897	897	noun.communication	stories
899	899	verb.contact	copied
901	902	noun.communication	English versions
903	903	verb.creation	published
906	909	noun.group	Smithsonian Bureau of Ethnology
912	912	noun.location	America
914	915	noun.person	Mr. Ford
916	916	verb.creation	did
918	918	noun.artifact	pictures
925	925	noun.person	children
927	927	verb.cognition	find
929	929	noun.communication	book
939	939	verb.communication	submitted
942	942	noun.cognition	consideration
945	945	noun.person	Editor
948	948	verb.communication	say
950	952	noun.communication	good - bye
955	955	verb.communication	advising
960	960	verb.social	pursue
962	962	noun.cognition	studies
965	965	verb.cognition	read
975	976	noun.person	Mr. Thackeray
979	979	noun.artifact	pictures
982	982	noun.person	author
985	985	noun.communication	book
987	987	verb.cognition	thinks
992	992	noun.person	child
994	994	noun.artifact	library
997	997	noun.person	parents
1000	1000	verb.communication	urged
1002	1002	verb.possession	purchase
1007	1007	noun.state	opportunity
1013	1013	noun.act	education
1014	1014	verb.stative	is
1017	1018	noun.person	A. LANG
