start_token	end_token	supersense_category	text
944	944	noun.plant	bulrush
947	947	verb.stative	waited
950	950	verb.motion	came
953	953	noun.artifact	well
958	958	verb.contact	split
964	964	verb.motion	sprang
966	966	noun.person	maiden
979	979	verb.communication	said
983	983	noun.cognition	heart
985	985	noun.feeling	love
988	988	verb.stative	am
992	992	verb.stative	are
996	996	verb.possession	give
999	999	noun.quantity	glass
1001	1001	noun.substance	water
1005	1005	noun.event	time
1007	1007	noun.substance	water
1008	1008	verb.stative	was
1012	1012	noun.person	girl
1015	1016	verb.motion	fly away
1022	1022	noun.person	prince
1023	1023	verb.communication	promised
1025	1025	verb.emotion	love
1032	1033	verb.motion	set out
1035	1035	noun.location	home
1039	1039	verb.motion	reached
1041	1041	noun.person	prince
1043	1043	noun.location	country
1048	1048	verb.emotion	wished
1050	1050	verb.motion	bring
1053	1053	noun.person	bride
1058	1058	noun.artifact	coach
1060	1061	verb.motion	went on
1064	1064	noun.location	town
1066	1066	verb.contact	fetch
1071	1071	noun.location	field
1074	1074	noun.artifact	well
1075	1075	verb.stative	was
1078	1078	noun.person	king
1080	1080	noun.person	swineherds
1082	1082	noun.person	cowherds
1084	1084	verb.consumption	feeding
1086	1086	noun.artifact	droves
1090	1090	noun.person	prince
1091	1091	verb.possession	left
1092	1092	noun.person	Ilonka
1096	1096	verb.stative	was
1098	1098	noun.communication	name
1102	1102	noun.act	care
1107	1107	noun.person	swineherd
1108	1108	verb.possession	had
1112	1112	noun.person	daughter
1117	1117	noun.person	prince
1118	1118	verb.stative	was
1121	1121	verb.body	dressed
1126	1126	noun.artifact	clothes
1129	1129	verb.contact	threw
1130	1130	noun.person	Ilonka
1133	1133	noun.artifact	well
1136	1136	noun.person	prince
1137	1137	verb.motion	returned
1141	1141	verb.contact	bringing
1145	1145	noun.person	father
1147	1147	noun.person	mother
1151	1151	noun.group	train
1153	1153	noun.person	courtiers
1155	1155	verb.motion	escort
1156	1156	noun.person	Ilonka
1163	1163	verb.perception	stared
1166	1166	verb.perception	saw
1168	1168	noun.person	swineherd
1171	1171	noun.person	daughter
1176	1176	verb.stative	was
1177	1177	noun.quantity	nothing
1182	1182	verb.motion	take
1189	1189	noun.time	days
1193	1193	noun.person	prince
1194	1194	verb.social	married
1199	1199	noun.person	father
1200	1201	verb.possession	gave up
1203	1203	noun.possession	crown
1209	1209	verb.perception	had
1211	1211	noun.state	peace
1214	1214	verb.cognition	knew
1220	1220	verb.social	cheated
1226	1226	verb.cognition	think
1231	1231	verb.emotion	desired
1233	1233	verb.possession	have
1235	1235	noun.substance	water
1236	1236	verb.motion	brought
1240	1240	noun.artifact	well
1243	1243	noun.person	Ilonka
1246	1246	verb.contact	thrown
1249	1249	noun.person	coachman
1250	1250	verb.motion	went
1257	1257	noun.artifact	bucket
1259	1260	verb.motion	pulled up
1265	1265	noun.animal	duck
1267	1267	verb.motion	swimming
1270	1270	verb.perception	looked
1281	1281	verb.change	disappeared
1284	1284	verb.perception	found
1288	1288	noun.person	girl
1289	1289	verb.contact	standing
1294	1294	noun.person	girl
1295	1295	verb.motion	returned
1299	1299	verb.social	managed
1301	1301	verb.possession	get
1303	1303	noun.location	place
1305	1305	noun.person	housemaid
1308	1308	noun.artifact	palace
1313	1313	verb.stative	was
1317	1317	noun.time	day
1323	1323	verb.possession	had
1327	1327	noun.time	time
1329	1330	verb.motion	sat down
1332	1332	verb.motion	spin
1335	1335	noun.artifact	distaff
1336	1336	verb.motion	turned
1341	1341	noun.artifact	spindle
1342	1342	verb.stative	span
1347	1347	noun.substance	flax
1348	1348	verb.contact	wound
1357	1357	verb.consumption	use
1359	1359	verb.stative	was
1361	1361	noun.quantity	plenty
1366	1366	noun.person	queen
1375	1375	noun.person	daughter
1377	1377	verb.cognition	heard
1384	1384	verb.emotion	wished
1386	1386	verb.possession	have
1392	1392	noun.person	girl
1394	1394	verb.communication	refused
1396	1396	verb.possession	give
1406	1406	verb.communication	consented
1412	1412	verb.body	sleep
1414	1414	noun.time	night
1417	1417	noun.person	king
1419	1419	noun.artifact	room
1422	1422	noun.animal	queen
1423	1423	verb.stative	was
1428	1428	verb.communication	scolded
1435	1435	verb.emotion	longed
1439	1439	noun.attribute	distaff
1441	1441	verb.communication	consented
1445	1445	verb.possession	gave
1447	1447	noun.person	king
1450	1450	noun.food	draught
1452	1452	noun.food	supper
1456	1456	noun.person	girl
1457	1458	verb.motion	went to
1460	1460	noun.person	king
1462	1462	noun.artifact	room
1463	1463	verb.perception	looking
1471	1472	verb.motion	bent over
1474	1474	noun.person	sleeper
1476	1476	verb.communication	said
1480	1480	noun.cognition	heart
1482	1482	noun.feeling	love
1485	1485	verb.stative	am
1489	1489	verb.stative	are
1492	1492	verb.communication	Speak
1499	1499	verb.stative	am
1501	1501	noun.person	Ilonka
1506	1506	noun.person	king
1507	1507	verb.stative	was
1513	1513	verb.perception	heard
1515	1515	verb.communication	spoke
1518	1518	noun.person	Ilonka
1519	1519	verb.motion	left
1521	1521	noun.artifact	room
1524	1524	verb.cognition	thinking
1526	1526	verb.stative	was
1529	1529	verb.possession	own
1535	1535	noun.person	queen
1537	1537	verb.communication	sent
1539	1539	verb.communication	say
1542	1542	verb.emotion	wanted
1544	1544	verb.possession	buy
1546	1546	noun.artifact	spindle
1549	1549	noun.person	girl
1550	1550	verb.communication	agreed
1552	1552	verb.social	let
1554	1554	verb.possession	have
1559	1559	noun.state	conditions
1565	1565	noun.event	time
1570	1570	noun.animal	queen
1571	1572	verb.social	took care
1574	1574	verb.possession	give
1576	1576	noun.person	king
1578	1579	noun.act	sleeping draught
1584	1584	noun.person	Ilonka
1585	1585	verb.motion	went
1588	1588	noun.person	king
1590	1590	noun.artifact	room
1592	1592	verb.communication	spoke
1596	1596	verb.communication	whisper
1604	1604	verb.possession	get
1606	1606	noun.communication	answer
1612	1612	noun.person	king
1614	1614	noun.person	servants
1616	1617	verb.cognition	taken note
1620	1620	noun.cognition	matter
1623	1623	verb.communication	warned
1625	1625	noun.person	master
1628	1628	verb.consumption	eat
1630	1630	verb.consumption	drink
1634	1634	noun.person	queen
1635	1635	verb.possession	offered
1641	1641	noun.time	nights
1645	1645	verb.possession	given
1648	1649	noun.act	sleeping draught
1652	1652	noun.animal	queen
1655	1655	noun.cognition	idea
1658	1658	noun.act	doings
1661	1661	verb.cognition	discovered
1668	1668	noun.time	days
1672	1672	verb.emotion	wanted
1674	1674	noun.substance	flax
1679	1679	verb.possession	pay
1682	1682	noun.attribute	price
1687	1687	verb.emotion	felt
1689	1689	noun.feeling	fears
1696	1696	noun.time	night
1698	1698	noun.animal	queen
1699	1699	verb.consumption	offered
1701	1701	noun.person	king
1703	1703	noun.cognition	sorts
1706	1706	noun.artifact	things
1708	1708	verb.consumption	eat
1710	1710	verb.consumption	drink
1714	1714	verb.communication	declared
1716	1716	verb.stative	was
1721	1721	verb.motion	went
1724	1724	noun.artifact	bed
1727	1727	noun.person	queen
1728	1728	verb.communication	repented
1731	1731	noun.communication	promise
1734	1734	noun.person	girl
1738	1738	verb.stative	was
1742	1742	verb.cognition	recall
1746	1746	noun.person	Ilonka
1749	1749	verb.motion	entered
1751	1751	noun.person	king
1753	1753	noun.artifact	room
1757	1757	verb.stative	lay
1759	1759	verb.stative	waiting
1764	1764	verb.cognition	knew
1773	1773	verb.perception	saw
1776	1776	noun.person	maiden
1778	1778	verb.motion	bent
1782	1782	verb.communication	said
1787	1787	noun.person	love
1790	1790	verb.stative	am
1794	1794	verb.stative	are
1797	1797	verb.communication	Speak
1803	1803	verb.stative	am
1805	1805	noun.person	Ilonka
1810	1810	noun.communication	words
1812	1812	noun.person	king
1814	1814	noun.body	heart
1815	1815	verb.motion	bounded
1820	1821	verb.motion	sprang up
1823	1823	verb.contact	embraced
1825	1825	verb.contact	kissed
1830	1830	verb.communication	told
1834	1834	noun.state	adventures
1837	1837	noun.time	moment
1840	1840	verb.motion	left
1846	1846	verb.cognition	heard
1849	1849	noun.person	Ilonka
1851	1851	verb.body	suffered
1858	1858	verb.social	deceived
1861	1861	verb.communication	vowed
1865	1865	verb.social	revenged
1869	1869	verb.possession	gave
1870	1870	noun.communication	orders
1873	1873	noun.person	swineherd
1876	1876	noun.person	wife
1878	1878	noun.person	daughter
1882	1882	verb.contact	hanged
1887	1887	verb.stative	were
1891	1891	noun.time	day
1893	1893	noun.person	king
1895	1895	verb.social	married
1899	1899	noun.feeling	rejoicings
1903	1904	noun.person	fair Ilonka
1909	1909	verb.stative	are
1919	1919	verb.stative	living
1923	1924	noun.person	Ungarische Mahrehen
1927	1928	noun.person	Lucky Luck
1932	1932	noun.time	time
1934	1934	verb.stative	was
1936	1936	noun.person	king
1938	1938	verb.possession	had
1941	1941	noun.person	son
1945	1945	noun.person	lad
1946	1946	verb.stative	was
1949	1949	noun.time	years
1952	1952	noun.person	father
1955	1956	verb.motion	go to
1957	1957	verb.competition	fight
1960	1960	noun.act	war
1964	1964	noun.group	country
1968	1968	noun.person	king
1969	1969	verb.motion	led
1971	1971	noun.group	troops
1976	1976	verb.communication	bade
1978	1978	noun.person	son
1979	1979	verb.social	act
1981	1981	noun.person	Regent
1984	1984	noun.act	absence
1987	1987	verb.communication	ordered
1991	1991	noun.communication	account
1993	1993	verb.social	marry
1996	1996	noun.act	return
1998	1998	noun.time	Time
1999	2000	verb.motion	went by
2003	2003	noun.person	prince
2004	2004	verb.social	ruled
2006	2006	noun.location	country
2010	2010	verb.cognition	thought
2012	2012	verb.social	marrying
2017	2017	verb.motion	reached
2022	2022	noun.time	birthday
2024	2024	verb.change	began
2026	2026	verb.cognition	think
2030	2030	verb.stative	be
2034	2034	verb.possession	have
2036	2036	noun.person	wife
2040	2040	verb.cognition	thought
2047	2047	verb.change	got
2054	2054	verb.cognition	remembered
2060	2060	noun.person	father
2062	2062	verb.communication	said
2065	2065	verb.stative	waited
2067	2067	noun.time	time
2074	2074	verb.stative	was
2076	2076	noun.time	years
2079	2079	noun.person	king
2080	2081	verb.motion	went out
2083	2083	noun.act	war
2087	2087	noun.person	prince
2088	2088	verb.communication	called
2090	2090	noun.person	courtiers
2094	2095	verb.motion	set off
2099	2099	noun.group	retinue
2101	2101	verb.contact	seek
2103	2103	noun.person	bride
2107	2107	verb.cognition	knew
2109	2109	noun.act	way
2111	2111	verb.motion	go
2115	2116	verb.motion	wandered about
2119	2119	noun.time	days
2126	2126	verb.perception	found
2130	2130	noun.person	father
2132	2132	noun.artifact	camp
2135	2135	noun.person	king
2136	2136	verb.stative	was
2137	2137	verb.emotion	delighted
2139	2139	verb.social	see
2141	2141	noun.person	son
2144	2144	verb.possession	had
2148	2148	noun.communication	questions
2150	2150	verb.communication	ask
2152	2152	verb.communication	answer
2157	2157	verb.cognition	heard
2162	2162	verb.stative	waiting
2166	2166	noun.location	home
2168	2168	noun.person	prince
2170	2171	verb.motion	starting off
2173	2173	verb.possession	seek
2175	2175	noun.person	wife
2177	2177	verb.stative	was
2182	2182	verb.communication	said
2187	2187	verb.motion	go
2190	2190	verb.emotion	please
2195	2195	verb.motion	leave
2199	2199	noun.group	people
2207	2207	noun.person	servant
2208	2208	verb.stative	stayed
2211	2211	noun.person	prince
2213	2213	verb.communication	refused
2215	2215	verb.social	part
2220	2220	verb.motion	journeyed
2222	2222	noun.object	hill
2224	2224	noun.object	dale
2227	2227	verb.motion	came
2230	2230	noun.location	place
2232	2232	noun.location	Goldtown
2235	2235	noun.person	King
2238	2238	verb.possession	had
2241	2241	noun.person	daughter
2245	2245	noun.person	prince
2249	2249	verb.cognition	heard
2252	2252	noun.attribute	beauty
2256	2256	verb.body	rest
2259	2259	verb.perception	saw
2263	2263	verb.stative	was
2266	2266	verb.contact	received
2270	2270	verb.stative	was
2276	2276	verb.consumption	had
2278	2278	noun.attribute	manners
2282	2282	verb.social	lost
2284	2284	noun.time	time
2286	2286	verb.communication	asking
2289	2289	noun.body	hand
2292	2292	noun.person	parents
2293	2293	verb.possession	gave
2298	2298	noun.feeling	joy
2301	2301	noun.group	wedding
2302	2303	verb.change	took place
2309	2309	noun.act	feasting
2311	2311	noun.communication	rejoicings
2312	2313	verb.change	went on
2317	2317	noun.time	month
2321	2321	noun.event	end
2324	2324	noun.time	month
2326	2327	verb.motion	set off
2329	2329	noun.location	home
2334	2334	noun.act	journey
2335	2335	verb.stative	was
2340	2340	verb.stative	spent
2343	2343	noun.time	evening
2346	2346	noun.artifact	inn
2351	2351	noun.artifact	house
2352	2352	verb.body	slept
2358	2358	noun.person	servant
2359	2360	verb.social	kept watch
2363	2363	noun.time	midnight
2365	2365	verb.perception	heard
2367	2367	noun.animal	crows
2371	2371	verb.motion	flown
2374	2374	noun.artifact	roof
2376	2376	verb.communication	talking
2384	2384	noun.group	couple
2386	2386	verb.motion	arrived
2391	2391	verb.perception	seems
2394	2394	noun.feeling	pity
2397	2397	verb.possession	lose
2399	2399	noun.state	lives
2408	2408	verb.communication	said
2411	2411	noun.animal	crow
2420	2420	noun.time	midday
2421	2421	verb.change	strikes
2424	2424	noun.artifact	bridge
2427	2428	noun.location	Gold Stream
2430	2430	verb.change	break
2435	2435	verb.motion	driving
2441	2441	verb.perception	listen
2444	2444	verb.communication	overhears
2446	2447	verb.communication	tells what
2450	2450	verb.communication	said
2453	2453	verb.change	turned
2455	2455	noun.animal	stone
2459	2459	noun.body	knees
2463	2463	noun.animal	crows
2466	2466	verb.social	done
2467	2467	verb.communication	speaking
2471	2471	verb.motion	flew
2477	2477	verb.motion	followed
2479	2479	noun.animal	pigeons
2485	2485	noun.person	prince
2487	2487	noun.person	princess
2488	2488	verb.possession	get
2492	2492	noun.artifact	bridge
2495	2495	verb.change	perish
2498	2498	verb.communication	said
2504	2504	noun.person	king
2508	2508	verb.motion	send
2510	2510	noun.artifact	carriage
2512	2512	verb.motion	meet
2515	2515	verb.perception	looks
2519	2519	noun.artifact	paint
2525	2525	verb.contact	seated
2530	2530	noun.phenomenon	wind
2532	2532	verb.motion	rise
2534	2534	verb.motion	whirl
2536	2536	noun.artifact	carriage
2540	2540	noun.object	clouds
2545	2545	verb.motion	fall
2548	2548	noun.object	earth
2554	2554	verb.contact	killed
2559	2559	verb.cognition	hears
2561	2561	verb.cognition	betrays
2565	2565	verb.communication	said
2568	2568	verb.change	turned
2570	2570	noun.animal	stone
2574	2574	noun.body	waist
2580	2580	noun.animal	pigeons
2581	2582	verb.motion	flew off
2585	2585	noun.animal	eagles
2586	2586	verb.social	took
2588	2588	noun.act	places
2592	2592	verb.stative	is
2595	2595	verb.communication	said
2601	2601	noun.group	couple
2603	2603	verb.social	manage
2605	2605	verb.motion	escape
2607	2607	noun.state	dangers
2610	2610	noun.artifact	bridge
2613	2613	noun.artifact	carriage
2616	2616	noun.person	king
2617	2617	verb.cognition	means
2619	2619	verb.motion	send
2626	2626	noun.artifact	robe
2630	2630	verb.contact	put
2636	2637	verb.change	burnt up
2643	2643	verb.perception	hears
2645	2645	verb.communication	repeats
2648	2648	verb.change	turn
2650	2650	noun.substance	stone
2652	2652	noun.body	head
2654	2654	noun.body	foot
2659	2659	noun.time	morning
2661	2661	noun.person	travellers
2662	2663	verb.body	got up
2665	2665	verb.consumption	breakfasted
2668	2668	verb.change	began
2670	2670	verb.communication	tell
2674	2674	noun.cognition	dreams
2679	2679	noun.person	servant
2680	2680	verb.communication	said
2684	2684	noun.person	prince
2687	2687	verb.creation	dreamt
2691	2692	noun.person	Royal Highness
2694	2694	verb.communication	grant
2697	2697	verb.communication	asked
2700	2700	verb.change	get
2718	2718	noun.cognition	dreams
2720	2720	verb.emotion	deceive
2725	2725	verb.communication	entreat
2728	2728	verb.social	follow
2730	2730	noun.communication	advice
2733	2733	noun.relation	rest
2736	2736	noun.act	journey
2742	2742	verb.creation	make
2745	2745	noun.state	fuss
2748	2748	noun.cognition	dream
2751	2751	verb.communication	said
2753	2753	noun.person	prince
2756	2756	noun.cognition	dreams
2757	2757	verb.stative	are
2759	2759	noun.object	clouds
2764	2764	verb.social	prevent
2766	2766	verb.stative	being
2770	2770	verb.communication	promise
2781	2782	verb.motion	set out
2785	2785	noun.act	journey
2788	2788	noun.time	midday
2790	2790	verb.motion	reached
2792	2793	noun.location	Gold Stream
2797	2797	verb.motion	got
2800	2800	noun.artifact	bridge
2802	2802	noun.person	servant
2803	2803	verb.communication	said
2806	2806	verb.social	Let
2808	2808	verb.motion	leave
2810	2810	noun.artifact	carriage
2814	2814	noun.person	prince
2817	2817	verb.motion	walk
2820	2820	noun.location	way
2823	2823	noun.location	town
2824	2824	verb.stative	is
2832	2832	verb.possession	get
2834	2834	noun.artifact	carriage
2839	2839	noun.artifact	wheels
2843	2843	verb.stative	are
2848	2849	verb.stative	hold out
2855	2855	noun.person	prince
2856	2856	verb.perception	looked
2860	2860	noun.artifact	carriage
2865	2865	verb.cognition	think
2867	2867	verb.perception	looked
2872	2872	noun.person	servant
2873	2873	verb.communication	said
2878	2878	verb.possession	given
2880	2880	noun.communication	word
2883	2883	verb.stative	held
2888	2889	verb.motion	got down
2891	2891	verb.contact	loaded
2893	2893	noun.animal	horses
2896	2896	noun.artifact	luggage
2899	2899	noun.person	prince
2902	2902	noun.person	bride
2903	2903	verb.motion	walked
2906	2906	noun.artifact	bridge
2910	2910	noun.person	servant
2911	2911	verb.communication	said
2914	2914	verb.motion	ride
2916	2916	noun.animal	horses
2919	2919	noun.object	stream
2923	2923	noun.substance	water
2925	2925	verb.body	bathe
2929	2929	verb.motion	reached
2932	2932	noun.location	side
2934	2934	noun.feeling	harm
2937	2937	verb.possession	bought
2940	2940	noun.artifact	carriage
2943	2943	noun.location	town
2946	2946	verb.stative	was
2951	2952	verb.motion	set off
2957	2957	noun.act	travels
2963	2964	verb.motion	gone far
2967	2967	verb.motion	met
2969	2969	noun.person	messenger
2972	2972	noun.person	king
2974	2974	verb.communication	said
2977	2977	noun.person	prince
2981	2981	noun.person	Majesty
2983	2983	verb.motion	sent
2985	2986	noun.person	Royal Highness
2989	2989	noun.artifact	carriage
2994	2994	verb.social	make
2997	2997	noun.act	entry
3001	3001	noun.group	country
3006	3006	noun.group	people
3010	3010	noun.person	prince
3011	3011	verb.stative	was
3018	3018	verb.communication	speak
3022	3022	noun.person	servant
3023	3023	verb.communication	said
3027	3027	noun.person	lord
3029	3029	verb.social	let
3031	3031	verb.perception	examine
3033	3033	noun.artifact	carriage
3039	3040	verb.motion	get in
3043	3043	verb.cognition	find
3045	3045	verb.stative	is
3053	3053	verb.stative	stay
3060	3060	noun.person	prince
3061	3061	verb.social	made
3063	3063	noun.communication	objections
3067	3067	verb.perception	looking
3069	3069	noun.artifact	carriage
3073	3073	noun.person	servant
3074	3074	verb.communication	said
3078	3078	verb.stative	is
3083	3083	verb.stative	is
3091	3091	verb.contact	knocked
3095	3095	noun.location	pieces
3099	3100	verb.motion	went on
3107	3107	verb.possession	bought
3112	3112	verb.motion	reached
3114	3114	noun.location	frontier
3118	3118	noun.person	messenger
3120	3120	verb.stative	waiting
3125	3125	verb.communication	said
3128	3128	noun.person	king
3130	3130	verb.contact	sent
3133	3133	noun.artifact	robes
3136	3136	noun.person	prince
3139	3139	noun.person	bride
3142	3142	verb.communication	begged
3146	3146	verb.body	wear
3151	3151	noun.act	entry
3155	3155	noun.person	servant
3156	3156	verb.communication	implored
3158	3158	noun.person	prince
3161	3161	noun.quantity	nothing
3169	3169	verb.possession	gave
3172	3172	noun.state	peace
3176	3176	verb.possession	obtained
3177	3177	noun.time	leave
3179	3179	verb.contact	destroy
3181	3181	noun.artifact	robes
3184	3185	noun.person	old king
3186	3186	verb.stative	was
3190	3190	verb.cognition	found
3194	3194	noun.cognition	arts
3196	3196	verb.social	failed
3200	3200	noun.person	son
3202	3202	verb.stative	lived
3209	3210	verb.possession	give up
3212	3212	noun.possession	crown
3217	3217	verb.stative	was
3222	3222	verb.stative	was
3224	3224	noun.cognition	law
3227	3227	noun.location	land
3230	3230	verb.emotion	longed
3232	3232	verb.cognition	know
3235	3235	noun.person	prince
3237	3237	verb.motion	escaped
3240	3240	verb.communication	said
3245	3245	noun.person	son
3250	3250	verb.emotion	rejoice
3252	3252	verb.possession	have
3261	3261	verb.creation	imagine
3265	3265	noun.artifact	carriage
3269	3269	noun.artifact	robes
3271	3271	verb.contact	sent
3274	3274	verb.emotion	please
3279	3279	verb.possession	had
3281	3281	verb.change	destroyed
3287	3287	noun.person	sire
3290	3290	verb.communication	said
3292	3292	noun.person	prince
3296	3296	verb.stative	was
3302	3302	noun.act	destruction
3306	3306	noun.person	servant
3308	3308	verb.communication	begged
3310	3310	verb.communication	direct
3314	3314	noun.act	journey
3318	3318	verb.communication	promised
3327	3327	verb.communication	declared
3333	3334	verb.motion	get home
3341	3341	verb.communication	told
3346	3347	noun.person	old king
3348	3348	verb.body	fell
3352	3352	noun.feeling	rage
3355	3355	verb.communication	called
3357	3357	noun.group	Council
3360	3360	verb.communication	condemned
3362	3362	noun.person	servant
3364	3364	noun.state	death
3367	3367	noun.artifact	gallows
3369	3370	verb.contact	put up
3373	3373	noun.location	square
3378	3378	noun.artifact	palace
3381	3381	noun.person	servant
3383	3384	verb.motion	led out
3387	3387	noun.communication	sentence
3388	3388	verb.cognition	read
3393	3393	noun.artifact	rope
3396	3396	verb.contact	placed
3399	3399	noun.body	neck
3403	3403	verb.communication	begged
3406	3406	verb.communication	allowed
3410	3410	noun.communication	words
3415	3415	noun.act	journey
3416	3416	noun.location	home
3420	3420	verb.communication	said
3424	3424	verb.stative	spent
3427	3427	noun.time	night
3430	3430	noun.artifact	inn
