start_token	end_token	supersense_category	text
2174	2174	verb.communication	says
2183	2183	verb.communication	says
2188	2188	verb.stative	was
2192	2192	verb.motion	hunting
2195	2195	noun.time	day
2199	2200	verb.motion	got away
2203	2203	noun.location	place
2206	2206	noun.substance	wood
2210	2210	verb.perception	seen
2214	2214	verb.stative	was
2217	2217	noun.substance	chalk
2219	2219	noun.object	pit
2223	2223	verb.perception	heard
2225	2225	noun.cognition	kind
2231	2231	noun.communication	humming
2235	2236	verb.possession	got off
2238	2238	noun.act	hobby
2242	2242	verb.motion	went
2247	2247	noun.object	pit
2251	2251	verb.perception	looked
2259	2259	verb.stative	be
2265	2265	noun.artifact	thing
2268	2269	verb.contact	set eyes
2276	2276	noun.act	doing
2280	2280	verb.body	had
2283	2283	noun.act	spinning
2285	2285	noun.artifact	wheel
2290	2290	verb.motion	spinning
2295	2295	verb.motion	twirling
2298	2298	noun.animal	tail
2303	2303	noun.time	span
2305	2305	verb.communication	sang
2312	2312	noun.communication	name
2314	2315	noun.person	Tom Tit
2323	2323	noun.person	girl
2324	2324	verb.perception	heard
2328	2328	verb.emotion	felt
2334	2334	verb.motion	jumped
2338	2338	noun.body	skin
2340	2340	noun.feeling	joy
2346	2346	verb.communication	say
2348	2348	noun.communication	word
2351	2351	noun.time	day
2355	2355	noun.artifact	thing
2356	2356	verb.perception	looked
2361	2361	verb.motion	came
2364	2364	noun.substance	flax
2368	2368	noun.time	night
2369	2369	verb.change	came
2372	2372	verb.perception	heard
2374	2374	noun.event	knocking
2377	2378	noun.artifact	window panes
2381	2381	verb.contact	oped
2383	2383	noun.artifact	window
2387	2387	verb.motion	come
2392	2392	noun.object	ledge
2396	2396	verb.body	grinning
2398	2398	noun.body	ear
2400	2400	noun.body	ear
2407	2407	noun.animal	tail
2409	2409	verb.motion	twirling
2418	2418	noun.communication	name
2422	2422	verb.communication	says
2426	2426	verb.possession	gave
2429	2429	noun.artifact	skeins
2434	2434	noun.person	Solomon
2438	2438	verb.communication	says
2440	2440	verb.creation	pretending
2443	2443	verb.communication	afeard
2446	2446	noun.person	Noo
2452	2452	verb.communication	says
2456	2456	verb.motion	came
2460	2460	noun.artifact	room
2465	2465	verb.stative	is
2467	2467	noun.person	Zebedee
2470	2470	verb.communication	says
2480	2480	verb.communication	says
2482	2482	noun.person	impet
2487	2487	verb.body	laughed
2489	2489	verb.perception	twirled
2492	2492	noun.animal	tail
2498	2498	verb.perception	see
2502	2502	verb.social	Take
2505	2505	noun.person	woman
2509	2509	verb.communication	says
2513	2513	noun.communication	guess
2517	2517	verb.stative	're
2523	2523	verb.body	stretched
2528	2528	noun.body	hands
2535	2535	verb.motion	backed
2537	2537	noun.quantity	step
2543	2543	verb.perception	looked
2550	2550	verb.body	laughed
2554	2554	verb.communication	says
2557	2557	verb.communication	pointing
2559	2559	noun.body	finger
2571	2573	noun.person	TOM TIT TOT
2580	2580	verb.perception	heard
2584	2584	verb.communication	gave
2587	2587	noun.communication	shriek
2591	2591	verb.motion	flew
2594	2594	noun.state	dark
2599	2599	verb.perception	saw
2610	2610	noun.time	time
2612	2612	verb.stative	was
2614	2614	noun.person	farmer
2617	2617	noun.person	wife
2619	2619	verb.possession	had
2621	2621	noun.person	daughter
2626	2626	verb.social	courted
2629	2629	noun.person	gentleman
2632	2632	noun.time	evening
2636	2636	verb.motion	come
2638	2638	verb.social	see
2642	2642	verb.motion	stop
2644	2644	noun.food	supper
2647	2647	noun.artifact	farmhouse
2651	2651	noun.person	daughter
2655	2655	verb.motion	sent
2659	2659	noun.artifact	cellar
2661	2661	verb.contact	draw
2663	2663	noun.food	beer
2665	2665	noun.food	supper
2669	2669	noun.time	evening
2672	2673	verb.motion	gone down
2675	2675	verb.contact	draw
2677	2677	noun.food	beer
2683	2683	verb.perception	look
2687	2687	noun.artifact	ceiling
2691	2691	verb.contact	drawing
2695	2695	verb.perception	saw
2697	2697	noun.artifact	mallet
2698	2698	verb.contact	stuck
2703	2703	noun.artifact	beams
2713	2714	noun.time	long time
2723	2723	verb.perception	noticed
2729	2729	verb.change	began
2732	2732	verb.cognition	thinking
2736	2736	verb.cognition	thought
2738	2738	verb.stative	was
2742	2742	verb.stative	have
2744	2744	noun.artifact	mallet
2749	2749	verb.communication	said
2754	2754	verb.communication	Suppose
2767	2767	verb.possession	have
2769	2769	noun.person	son
2775	2776	verb.change	grow up
2778	2778	verb.stative	be
2780	2780	noun.person	man
2783	2783	verb.motion	come
2787	2787	noun.artifact	cellar
2789	2789	verb.contact	draw
2791	2791	noun.food	beer
2797	2797	verb.stative	doing
2802	2802	noun.artifact	mallet
2805	2806	verb.motion	fall on
2808	2808	noun.body	head
2810	2810	verb.contact	kill
2816	2816	noun.state	thing
2819	2819	verb.stative	be
2824	2825	verb.contact	put down
2827	2827	noun.artifact	candle
2830	2830	noun.artifact	jug
2833	2833	verb.body	sat
2837	2837	verb.change	began
2840	2840	verb.body	crying
2845	2845	verb.change	began
2847	2847	verb.communication	wonder
2857	2857	verb.contact	drawing
2859	2859	noun.food	beer
2863	2863	noun.person	mother
2864	2865	verb.motion	went down
2867	2867	verb.social	see
2873	2873	verb.perception	found
2875	2875	verb.contact	sitting
2878	2878	noun.artifact	settle
2879	2879	verb.body	crying
2883	2883	noun.food	beer
2884	2884	verb.stative	running
2887	2887	noun.artifact	floor
2893	2893	verb.stative	is
2898	2898	verb.communication	said
2900	2900	noun.person	mother
2905	2905	noun.person	mother
2908	2908	verb.communication	says
2912	2912	verb.perception	look
2916	2916	noun.artifact	mallet
2918	2918	verb.communication	Suppose
2923	2923	verb.social	married
2928	2928	verb.possession	have
2930	2930	noun.person	son
2936	2937	verb.change	grow up
2942	2942	verb.motion	come
2946	2946	noun.artifact	cellar
2948	2948	verb.contact	draw
2950	2950	noun.food	beer
2954	2954	noun.artifact	mallet
2957	2957	verb.motion	fall
2960	2960	noun.body	head
2962	2962	verb.contact	kill
2968	2968	noun.state	thing
2971	2971	verb.stative	be
2977	2977	noun.person	dear
2982	2982	noun.state	thing
2985	2985	verb.stative	be
2988	2988	verb.communication	said
2990	2990	noun.person	mother
2994	2994	verb.contact	sat
3000	3000	noun.person	daughter
3002	3002	verb.change	started
3005	3005	noun.communication	crying
3011	3011	noun.time	bit
3013	3013	noun.person	father
3014	3014	verb.change	began
3016	3016	verb.cognition	wonder
3021	3022	verb.motion	come back
3026	3027	verb.motion	went down
3030	3030	noun.artifact	cellar
3032	3033	verb.perception	look after
3041	3041	verb.contact	sat
3044	3044	noun.act	crying
3048	3048	noun.food	beer
3049	3049	verb.stative	running
3053	3053	noun.artifact	floor
3057	3057	verb.stative	is
3062	3062	verb.communication	says
3069	3069	verb.communication	says
3071	3071	noun.person	mother
3074	3075	verb.perception	look at
3078	3078	noun.artifact	mallet
3081	3081	verb.communication	suppose
3085	3085	noun.person	daughter
3088	3088	noun.person	sweetheart
3092	3092	verb.social	married
3097	3097	verb.body	have
3099	3099	noun.person	son
3105	3106	verb.change	grow up
3111	3111	verb.motion	come
3115	3115	noun.artifact	cellar
3117	3117	verb.contact	draw
3119	3119	noun.food	beer
3123	3123	noun.artifact	mallet
3126	3126	verb.motion	fall
3129	3129	noun.body	head
3131	3131	verb.contact	kill
3137	3137	noun.artifact	thing
3140	3140	verb.stative	be
3144	3144	noun.person	Dear
3148	3148	noun.person	dear
3155	3155	verb.communication	said
3157	3157	noun.person	father
3161	3161	verb.motion	sat
3171	3171	verb.change	started
3174	3174	verb.communication	crying
3178	3178	noun.person	gentleman
3179	3179	verb.change	got
3182	3183	verb.motion	stopping up
3186	3186	noun.artifact	kitchen
3194	3194	verb.motion	went
3198	3198	noun.artifact	cellar
3202	3202	verb.cognition	see
3212	3212	verb.contact	sat
3215	3215	verb.body	crying
3218	3218	noun.location	side
3222	3222	noun.food	beer
3223	3223	verb.stative	running
3227	3227	noun.artifact	floor
3231	3231	verb.motion	ran
3234	3234	verb.motion	turned
3236	3236	noun.artifact	tap
3240	3240	verb.communication	said
3247	3247	verb.creation	doing
3249	3249	verb.contact	sitting
3251	3251	verb.body	crying
3254	3254	verb.social	letting
3256	3256	noun.food	beer
3257	3257	verb.stative	run
3261	3261	noun.artifact	floor
3268	3268	verb.communication	says
3270	3270	noun.person	father
3273	3273	verb.perception	look
3277	3277	noun.artifact	mallet
3279	3279	verb.cognition	Suppose
3283	3283	noun.person	daughter
3287	3287	verb.social	married
3292	3292	verb.possession	have
3294	3294	noun.person	son
3300	3301	verb.change	grow up
3306	3306	verb.motion	come
3310	3310	noun.artifact	cellar
3312	3312	verb.contact	draw
3314	3314	noun.food	beer
3318	3318	noun.artifact	mallet
3321	3321	verb.motion	fall
3324	3324	noun.body	head
3326	3326	verb.contact	kill
3334	3334	verb.change	started
3337	3337	verb.communication	crying
3344	3344	noun.person	gentleman
3345	3346	verb.communication	burst out
3349	3349	verb.body	laughing
3352	3353	verb.contact	reached up
3355	3356	verb.contact	pulled out
3358	3358	noun.artifact	mallet
3363	3363	verb.communication	said
3368	3368	verb.motion	travelled
3370	3370	noun.quantity	miles
3375	3375	verb.motion	met
3379	3379	noun.substance	sillies
3382	3382	noun.quantity	three
3389	3390	verb.change	start out
3393	3393	noun.act	travels
3400	3400	verb.possession	find
3403	3403	noun.object	sillies
3411	3412	verb.motion	come back
3414	3414	verb.social	marry
3416	3416	noun.person	daughter
3421	3421	verb.emotion	wished
3423	3425	noun.communication	good - bye
3428	3429	verb.change	started off
3432	3432	noun.act	travels
3435	3435	verb.stative	left
3438	3438	verb.body	crying
3441	3441	noun.person	girl
3443	3443	verb.possession	lost
3445	3445	noun.person	sweetheart
3450	3451	verb.motion	set out
3455	3455	verb.motion	travelled
3464	3464	verb.motion	came
3467	3467	noun.person	woman
3469	3469	noun.artifact	cottage
3471	3471	verb.stative	had
3473	3473	noun.plant	grass
3474	3474	verb.change	growing
3477	3477	noun.artifact	roof
3481	3481	noun.person	woman
3483	3483	verb.social	trying
3485	3485	verb.change	get
3487	3487	noun.animal	cow
3489	3489	verb.motion	go
3492	3492	noun.artifact	ladder
3495	3495	noun.plant	grass
3500	3500	noun.artifact	thing
3503	3503	verb.motion	go
3507	3507	noun.person	gentleman
3508	3508	verb.communication	asked
3510	3510	noun.person	woman
3514	3514	verb.social	doing
3523	3523	verb.communication	said
3526	3526	verb.perception	look
3531	3531	noun.plant	grass
3537	3537	verb.contact	get
3539	3539	noun.animal	cow
3543	3543	noun.artifact	roof
3545	3545	verb.consumption	eat
3550	3550	verb.stative	be
3557	3557	verb.contact	tie
3559	3559	noun.artifact	string
3562	3562	noun.body	neck
3565	3565	verb.possession	pass
3569	3569	noun.artifact	chimney
3572	3572	verb.contact	tie
3576	3576	noun.body	wrist
3579	3580	verb.motion	go about
3582	3582	noun.artifact	house
3588	3589	verb.contact	fall off
3592	3592	verb.cognition	knowing
3604	3604	verb.communication	said
3606	3606	noun.person	gentleman
3611	3611	verb.contact	cut
3613	3613	noun.plant	grass
3615	3615	verb.contact	throw
3620	3620	noun.animal	cow
3625	3625	noun.person	woman
3626	3626	verb.cognition	thought
3628	3628	verb.stative	was
3631	3631	verb.change	get
3633	3633	noun.animal	cow
3636	3636	noun.artifact	ladder
3639	3639	verb.change	get
3641	3641	noun.plant	grass
3646	3646	verb.motion	pushed
3649	3649	verb.communication	coaxed
3652	3652	verb.contact	got
3657	3657	verb.contact	tied
3659	3659	noun.artifact	string
3662	3662	noun.body	neck
3665	3665	verb.possession	passed
3669	3669	noun.artifact	chimney
3672	3672	verb.contact	fastened
3677	3677	noun.body	wrist
3681	3681	noun.person	gentleman
3682	3683	verb.motion	went on
3691	3691	verb.motion	gone
3695	3695	noun.animal	cow
3696	3696	verb.motion	tumbled
3699	3699	noun.artifact	roof
3702	3702	verb.contact	hung
3705	3705	noun.artifact	string
3706	3706	verb.contact	tied
3709	3709	noun.body	neck
3713	3713	verb.contact	strangled
3718	3718	noun.attribute	weight
3721	3721	noun.animal	cow
3722	3722	verb.contact	tied
3725	3725	noun.body	wrist
3726	3726	verb.contact	pulled
3728	3728	noun.person	woman
3731	3731	noun.artifact	chimney
3735	3735	verb.contact	stuck
3742	3742	verb.contact	smothered
3745	3745	noun.substance	soot
3750	3750	verb.stative	was
3753	3753	noun.person	silly
3757	3757	noun.person	gentleman
3758	3759	verb.motion	went on
3765	3766	verb.motion	went to
3768	3768	noun.artifact	inn
3770	3770	verb.social	stop
3772	3772	noun.time	night
3776	3776	verb.stative	were
3781	3781	noun.artifact	inn
3786	3786	verb.contact	put
3793	3793	noun.artifact	room
3797	3797	noun.person	traveller
3800	3800	verb.body	sleep
3804	3804	noun.artifact	bed
3808	3808	noun.person	man
3809	3809	verb.stative	was
3813	3813	noun.person	fellow
3817	3817	verb.change	got
3825	3825	noun.time	morning
3831	3832	verb.body	getting up
3835	3835	noun.person	gentleman
3837	3837	verb.emotion	surprised
3839	3839	verb.perception	see
3842	3842	verb.contact	hang
3844	3844	noun.artifact	trousers
3847	3847	noun.artifact	knobs
3850	3850	noun.artifact	chest
3852	3852	noun.artifact	drawers
3854	3854	verb.motion	run
3857	3857	noun.artifact	room
3859	3859	verb.social	try
3861	3861	verb.motion	jump
3867	3867	verb.social	tried
3876	3876	verb.social	manage
3881	3881	noun.person	gentleman
3882	3882	verb.cognition	wondered
3886	3886	verb.social	doing
3893	3893	verb.motion	stopped
3895	3895	verb.contact	wiped
3897	3897	noun.body	face
3900	3900	noun.artifact	handkerchief
3908	3908	verb.communication	says
3913	3913	verb.cognition	think
3914	3914	noun.artifact	trousers
3915	3915	verb.stative	are
3919	3919	noun.cognition	kind
3921	3921	noun.artifact	clothes
3924	3924	verb.stative	were
3929	3929	verb.cognition	think
3933	3933	verb.creation	invented
3935	3935	noun.artifact	things
3938	3938	verb.possession	takes
3942	3942	noun.relation	part
3945	3945	noun.time	hour
3947	3948	verb.motion	get into
3951	3951	noun.time	morning
3955	3955	verb.change	get
3962	3962	verb.social	manage
3968	3968	noun.person	gentleman
