start_token	end_token	supersense_category	text
310	310	verb.communication	explained
317	317	noun.body	head
321	321	noun.communication	stories
323	323	verb.cognition	taken
326	326	verb.communication	told
328	328	noun.person	grannies
330	330	noun.person	grandchildren
333	333	noun.group	countries
337	337	noun.communication	languages
339	339	noun.communication	French
341	341	noun.communication	Italian
343	343	noun.communication	Spanish
345	345	noun.communication	Catalan
347	347	noun.communication	Gaelic
349	349	noun.communication	Icelandic
351	351	noun.communication	Cherokee
355	355	noun.communication	Indian
357	357	noun.communication	Australian
359	359	noun.communication	Slavonic
361	361	noun.communication	Eskimo
368	368	noun.communication	stories
369	369	verb.stative	are
374	374	noun.communication	word
376	376	noun.communication	word
377	377	noun.communication	translations
382	382	verb.change	altered
385	385	noun.attribute	ways
387	387	verb.change	make
391	391	noun.person	children
396	397	verb.cognition	left out
399	399	noun.location	places
403	403	noun.communication	narrative
406	407	verb.contact	broken up
409	409	noun.communication	conversations
412	412	noun.person	characters
413	413	verb.communication	telling
418	418	verb.stative	stand
421	421	verb.communication	speaking
426	426	noun.person	children
431	431	noun.group	people
433	433	verb.cognition	prefer
440	440	noun.communication	tales
446	446	noun.act	deeds
448	448	verb.social	done
454	454	verb.change	softened
463	463	verb.stative	is
469	469	verb.stative	were
473	473	verb.perception	conceal
475	475	noun.state	circumstance
478	478	noun.communication	stories
481	481	verb.cognition	intended
483	483	verb.stative	be
494	494	noun.cognition	side
496	496	noun.attribute	courage
498	498	noun.attribute	kindness
502	502	noun.attribute	virtues
508	508	noun.communication	story
510	510	noun.person	tellers
511	511	verb.cognition	admire
513	513	noun.cognition	cunning
517	517	noun.person	Homer
521	521	noun.communication	Odyssey
529	529	noun.person	hero
533	533	noun.animal	animal
535	535	verb.stative	is
540	540	noun.person	Odysseus
542	543	noun.person	Brer Rabbit
550	550	noun.communication	story
552	552	noun.person	teller
553	553	verb.perception	sees
556	556	noun.cognition	intellect
559	559	noun.attribute	cunning
564	564	noun.person	Jack
565	565	verb.possession	gets
570	570	noun.animal	giants
574	575	noun.communication	fairy tales
578	578	noun.group	country
579	579	verb.stative	are
583	583	noun.act	incidents
587	587	verb.stative	is
593	593	noun.attribute	nature
599	599	verb.creation	composed
602	602	noun.person	children
605	605	verb.stative	is
609	611	verb.possession	get rid of
613	613	noun.cognition	element
617	617	verb.change	occur
620	620	noun.communication	tales
624	624	noun.communication	puzzle
625	625	verb.stative	remains
627	627	noun.communication	puzzle
632	632	noun.communication	stories
636	636	noun.group	people
639	639	verb.stative	resemble
649	649	noun.time	past
654	655	verb.motion	carried about
657	657	verb.social	conquering
658	658	noun.group	races
661	661	verb.cognition	learned
663	663	verb.social	conquering
664	664	noun.group	races
667	667	noun.group	peoples
669	669	noun.person	Slaves
670	670	verb.contact	carried
673	673	noun.location	home
674	674	verb.contact	brought
676	676	noun.communication	stories
680	680	noun.state	captivity
682	682	noun.person	Wanderers
684	684	noun.person	travellers
687	687	noun.person	men
689	689	noun.person	merchants
692	692	noun.person	wives
693	693	verb.possession	stolen
696	696	noun.group	tribes
698	698	verb.motion	diffused
700	700	noun.communication	stories
702	702	noun.person	gipsies
704	704	noun.person	Jews
706	706	verb.communication	passed
711	711	noun.person	soldiers
715	715	noun.group	races
717	717	verb.motion	moved
723	723	noun.location	Empire
726	726	verb.motion	trafficked
733	733	noun.time	days
734	734	noun.person	men
736	736	verb.stative	been
737	737	noun.person	wanderers
742	742	verb.motion	went
744	744	noun.communication	stories
745	745	verb.stative	accompanied
749	749	noun.person	slave
750	750	noun.act	trade
752	752	verb.possession	take
754	754	noun.person	Greek
756	756	noun.location	Persia
759	759	noun.person	Persian
761	761	noun.location	Greece
765	765	noun.person	woman
767	767	noun.location	Phoenicia
770	770	noun.person	Babylonian
772	772	noun.location	Egypt
776	776	noun.person	child
779	779	verb.contact	carried
782	782	noun.substance	amber
785	785	noun.location	Baltic
788	788	noun.location	Adriatic
792	792	noun.person	Sidonian
794	794	noun.person	Ophir
797	797	noun.person	Ophir
800	800	verb.stative	been
804	804	noun.person	Portuguese
807	807	verb.possession	borne
809	809	noun.communication	tales
811	812	noun.location	South Africa
816	816	noun.location	Asia
820	821	verb.motion	brought back
823	823	noun.communication	tales
825	825	noun.location	Egypt
828	828	noun.communication	stories
829	829	verb.motion	wandered
833	833	noun.person	missionaries
834	834	verb.motion	went
840	840	noun.person	voyageurs
841	841	verb.communication	told
845	846	noun.person	Red Indians
849	849	noun.communication	facts
850	850	verb.stative	help
852	853	verb.communication	account for
855	855	noun.attribute	sameness
858	858	noun.communication	stories
863	863	noun.attribute	uniformity
866	866	noun.cognition	fancy
869	869	noun.group	societies
871	871	verb.stative	be
873	873	noun.act	cause
877	877	noun.act	resemblances
881	881	noun.communication	volume
883	883	verb.stative	are
884	884	noun.communication	stories
887	887	noun.person	natives
889	889	noun.location	Rhodesia
891	891	verb.possession	collected
893	894	noun.person	Mr. Fairbridge
897	897	verb.communication	speaks
900	900	noun.communication	language
905	905	verb.motion	brought
907	908	noun.person	Mr. Cripps
911	911	noun.location	part
913	913	noun.object	Africa
915	915	noun.location	Uganda
918	918	noun.communication	tales
923	923	verb.possession	collected
925	925	verb.communication	translated
927	928	noun.person	Major Campbell
932	932	noun.communication	tales
935	935	verb.consumption	needed
937	938	noun.quantity	good deal
940	940	noun.act	editing
943	943	verb.cognition	derived
947	947	noun.communication	pages
960	960	noun.cognition	exceptions
969	969	verb.communication	translated
971	972	noun.person	Mrs. Pedersen
978	978	noun.location	Jylland
982	985	noun.person	Mr. Ewald Tang Kristensen
987	987	noun.communication	Stories
989	989	noun.location	Jutland
994	994	noun.communication	tales
997	997	verb.social	done
1001	1001	noun.communication	sources
1004	1005	noun.person	Mrs. Lang
1009	1009	verb.change	modified
1013	1013	verb.perception	seemed
1018	1018	noun.communication	narratives
