COREF	start_token	end_token	prop	cat	text
19	1484	1485	NOM	PER	the Queen
86	1495	1497	NOM	PER	the Lord Chamberlain
90	1501	1504	NOM	PER	that dear old woman
91	1507	1509	NOM	PER	the little Princess
91	1515	1515	PRON	PER	you
90	1518	1518	PRON	PER	I
90	1525	1525	PRON	PER	myself
16	1529	1529	PROP	PER	Illustration
92	1538	1540	NOM	PER	the good Queen
19	1548	1548	PRON	PER	She
10	1559	1561	PROP	PER	The Princess Alicia
93	1563	1566	NOM	PER	the seventeen young Princes
94	1568	1568	NOM	PER	Princesses
35	1577	1578	NOM	PER	the baby
19	1604	1605	NOM	PER	the Queen
84	1612	1612	PRON	PER	she
97	1630	1635	NOM	PER	not many servants at that Palace
98	1634	1635	NOM	GPE	that Palace
26	1642	1643	NOM	PER	the King
26	1653	1653	PRON	PER	his
100	1653	1654	NOM	FAC	his office
19	1689	1690	NOM	PER	the Queen
10	1708	1710	PROP	PER	the Princess Alicia
10	1714	1714	PRON	PER	She
19	1722	1723	NOM	PER	the Queen
10	1729	1729	PRON	PER	she
19	1743	1744	NOM	PER	the Queen
19	1749	1749	PRON	PER	her
104	1758	1760	NOM	PER	the Princess Alicia
105	1764	1764	NOM	FAC	stairs
106	1772	1778	NOM	PER	a most particularly confidential friend of hers
104	1778	1778	PRON	PER	hers
107	1782	1783	NOM	PER	a Duchess
260	1785	1785	NOM	PER	People
107	1788	1788	PRON	PER	her
109	1791	1792	NOM	PER	a Doll
107	1795	1795	PRON	PER	she
107	1798	1799	NOM	PER	a Duchess
111	1802	1802	NOM	PER	nobody
112	1806	1807	NOM	PER	the Princess
16	1810	1810	PROP	PER	Illustration
113	1834	1835	NOM	PER	the Duchess
112	1838	1839	NOM	PER	the Princess
113	1841	1841	PRON	PER	her
112	1844	1845	NOM	PER	The Princess
113	1853	1854	NOM	PER	the Duchess
113	1870	1870	PRON	PER	her
113	1872	1873	NOM	PER	The Duchess
260	1878	1878	NOM	PER	People
113	1883	1883	PRON	PER	she
113	1890	1890	PRON	PER	she
111	1895	1895	NOM	PER	nobody
112	1899	1900	NOM	PER	the Princess
10	1903	1905	PROP	PER	the Princess Alicia
121	1907	1907	NOM	FAC	downstairs
19	1914	1915	NOM	PER	the Queen
123	1914	1917	NOM	FAC	the Queen 's room
10	1919	1919	PRON	PER	She
10	1924	1924	PRON	PER	herself
19	1926	1927	NOM	PER	the Queen
123	1926	1929	NOM	FAC	the Queen 's room
10	1940	1940	PRON	PER	she
26	1945	1946	NOM	PER	the King
26	1951	1952	NOM	PER	the King
10	1956	1956	PRON	PER	her
10	1964	1964	PRON	PER	she
10	1977	1977	PRON	PER	she
10	1981	1981	PRON	PER	she
105	1985	1985	NOM	FAC	stairs
113	1991	1992	NOM	PER	the Duchess
113	1999	2000	NOM	PER	the Duchess
113	2004	2004	PRON	PER	They
264	2006	2006	PRON	PER	we
265	2007	2007	NOM	PER	children
113	2018	2019	NOM	PER	the Duchess
132	2022	2030	NOM	PER	the most fashionable Duchess that ever was heard of
113	2033	2033	PRON	PER	her
10	2037	2037	PROP	PER	Alicia
26	2041	2042	NOM	PER	the King
10	2047	2047	PRON	PER	she
26	2049	2049	PRON	PER	him
13	2056	2056	PROP	PER	Papa
10	2073	2073	PRON	PER	my
13	2076	2076	PROP	PER	Papa
10	2080	2080	PRON	PER	I
13	2082	2082	PRON	PER	you
13	2093	2093	PROP	PER	Papa
13	2107	2107	PROP	PER	Papa
134	2114	2122	NOM	PER	the dreadful little snapping pug - dog next door
135	2129	2131	NOM	PER	the young Princes
134	2133	2133	PRON	PER	he
43	2139	2139	NOM	FAC	home
137	2141	2141	NOM	FAC	school
134	2145	2145	PRON	PER	him
134	2148	2148	PRON	PER	his
134	2151	2151	PRON	PER	he
134	2153	2153	PRON	PER	his
138	2167	2171	NOM	PER	the seventeen other young Princes
94	2173	2173	NOM	PER	Princesses
134	2175	2175	PRON	PER	him
138	2180	2180	PRON	PER	they
138	2185	2185	PRON	PER	their
138	2191	2191	PRON	PER	themselves
138	2194	2194	PRON	PER	their
10	2202	2204	PROP	PER	the Princess Alicia
10	2206	2206	PRON	PER	her
138	2210	2210	PRON	PER	their
138	2220	2220	PRON	PER	them
140	2226	2228	NOM	PER	the sick Queen
10	2232	2232	PRON	PER	she
141	2234	2236	NOM	PER	the wounded Prince
138	2248	2248	PRON	PER	they
138	2251	2251	PRON	PER	their
10	2268	2268	PRON	PER	she
10	2290	2290	PRON	PER	she
142	2293	2302	NOM	PER	two chubby - legged Princes who were sturdy though small
10	2306	2306	PRON	PER	me
10	2314	2314	PRON	PER	I
143	2326	2329	NOM	PER	those two young Princes
10	2343	2345	PROP	PER	the Princess Alicia
10	2393	2393	PRON	PER	she
26	2395	2396	NOM	PER	the King
10	2397	2397	PRON	PER	her
10	2409	2409	PROP	PER	Alicia
13	2415	2415	PROP	PER	Papa
13	2421	2421	PRON	PER	you
13	2433	2433	PROP	PER	Papa
10	2448	2448	PRON	PER	my
13	2451	2451	PROP	PER	Papa
10	2455	2455	PRON	PER	I
13	2457	2457	PRON	PER	you
13	2468	2468	PROP	PER	Papa
13	2482	2482	PROP	PER	Papa
10	2488	2488	PRON	PER	she
113	2494	2495	NOM	PER	the Duchess
113	2498	2498	PRON	PER	her
113	2505	2505	PRON	PER	her
113	2512	2513	NOM	PER	the Duchess
113	2515	2515	PRON	PER	her
113	2521	2521	PRON	PER	her
35	2534	2535	NOM	PER	the baby
93	2541	2544	NOM	PER	The seventeen young Princes
94	2546	2546	NOM	PER	Princesses
93	2553	2553	PRON	PER	they
150	2563	2564	NOM	FAC	the stairs
35	2567	2568	NOM	PER	the baby
35	2579	2579	PRON	PER	him
152	2590	2593	NOM	PER	the poor little darling
35	2600	2600	PRON	PER	he
10	2604	2606	PROP	PER	the Princess Alicia
10	2611	2611	PRON	PER	she
10	2622	2622	PRON	PER	her
10	2646	2646	PRON	PER	she
26	2655	2656	NOM	PER	the King
154	2655	2658	NOM	PER	the King 's cook
154	2665	2665	PRON	PER	her
155	2671	2677	NOM	PER	a very tall but very tipsy soldier
93	2681	2684	NOM	PER	the seventeen young Princes
157	2686	2693	NOM	PER	Princesses , who cried at everything that happened
10	2700	2702	PROP	PER	the Princess Alicia
10	2711	2711	PRON	PER	herself
93	2716	2716	PRON	PER	them
19	2727	2728	NOM	PER	the Queen
267	2744	2744	PRON	PER	your
267	2747	2747	PRON	PER	you
266	2747	2750	NOM	PER	you wicked little monkeys
267	2755	2755	PRON	PER	you
10	2758	2758	PRON	PER	I
267	2760	2760	NOM	PER	baby
10	2764	2764	PRON	PER	she
267	2766	2766	NOM	PER	baby
267	2771	2771	PRON	PER	he
10	2778	2778	PRON	PER	she
267	2783	2783	PRON	PER	his
267	2790	2790	PRON	PER	his
267	2796	2796	PRON	PER	he
10	2801	2801	PRON	PER	her
10	2806	2806	PRON	PER	she
160	2809	2811	NOM	PER	the seventeen Princes
94	2813	2813	NOM	PER	Princesses
10	2816	2816	PRON	PER	I
267	2821	2821	PRON	PER	him
267	2826	2826	PRON	PER	he
160	2837	2837	PRON	PER	you
268	2841	2841	NOM	PER	cooks
160	2844	2844	PRON	PER	They
160	2849	2849	PRON	PER	they
160	2856	2856	PRON	PER	themselves
268	2857	2857	NOM	PER	cooks
10	2868	2868	PRON	PER	she
10	2878	2878	PRON	PER	she
10	2886	2886	PRON	PER	she
10	2894	2894	PRON	PER	she
10	2902	2902	PRON	PER	she
10	2910	2910	PRON	PER	she
10	2918	2918	PRON	PER	she
160	2926	2926	PRON	PER	they
268	2929	2929	NOM	PER	cooks
10	2938	2938	PRON	PER	she
164	2950	2951	NOM	PER	nursing baby
35	2962	2963	NOM	PER	the baby
166	2968	2969	NOM	PER	an angel
167	2975	2977	NOM	PER	the sedatest Princess
168	2982	2984	NOM	PER	the other Princes
94	2986	2986	NOM	PER	Princesses
10	2998	3000	PROP	PER	the Princess Alicia
160	3014	3014	PRON	PER	they
160	3021	3021	PRON	PER	they
160	3047	3047	PRON	PER	they
160	3049	3049	PRON	PER	their
35	3054	3055	NOM	PER	the baby
35	3057	3057	PRON	PER	his
35	3064	3064	PRON	PER	his
35	3068	3068	PRON	PER	he
171	3075	3079	NOM	PER	all the Princes and Princesses
10	3083	3085	PROP	PER	the Princess Alicia
160	3097	3097	PRON	PER	we
35	3100	3100	PRON	PER	him
35	3111	3111	PRON	PER	he
35	3115	3115	PRON	PER	his
269	3122	3123	NOM	PER	eighteen cooks
135	3128	3130	NOM	PER	the young Princes
94	3132	3132	NOM	PER	Princesses
160	3135	3135	PRON	PER	they
160	3165	3165	PRON	PER	they
160	3167	3167	PRON	PER	their
174	3167	3168	NOM	PER	their cooks
10	3173	3175	PROP	PER	the Princess Alicia
175	3184	3203	NOM	PER	the cook that had run away with her own true love that was the very tall but very tipsy soldier
10	3191	3191	PRON	PER	her
176	3197	3203	NOM	PER	the very tall but very tipsy soldier
269	3209	3210	NOM	PER	eighteen cooks
178	3212	3214	NOM	PER	the angelic baby
35	3218	3218	PRON	PER	his
35	3222	3222	PRON	PER	his
179	3237	3239	NOM	PER	the Eighteen Cooks
10	3247	3249	PROP	PER	the Princess Alicia
12	3251	3254	PROP	PER	King Watkins the First
10	3256	3256	PRON	PER	her
180	3256	3257	NOM	PER	her father
180	3267	3267	PRON	PER	he
10	3273	3273	PRON	PER	you
10	3277	3277	PROP	PER	Alicia
13	3285	3285	PROP	PER	Papa
10	3292	3292	PRON	PER	you
10	3296	3296	PROP	PER	Alicia
270	3301	3302	NOM	PER	the children
13	3307	3307	PROP	PER	Papa
10	3319	3319	PROP	PER	Alicia
180	3324	3324	PRON	PER	my
13	3327	3327	PROP	PER	Papa
180	3331	3331	PRON	PER	I
10	3333	3333	PRON	PER	you
13	3344	3344	PROP	PER	Papa
13	3358	3358	PROP	PER	Papa
26	3361	3362	NOM	PER	The King
26	3382	3382	PRON	PER	his
26	3385	3385	PRON	PER	his
26	3389	3389	PRON	PER	his
160	3402	3404	NOM	PER	the seventeen Princes
94	3406	3406	NOM	PER	Princesses
184	3411	3412	NOM	FAC	the kitchen
26	3416	3416	PRON	PER	him
10	3421	3421	PROP	PER	Alicia
178	3423	3425	NOM	PER	the angelic baby
13	3433	3433	PROP	PER	Papa
16	3437	3437	PRON	PER	I
16	3442	3442	PRON	PER	my
271	3442	3443	NOM	PER	my child
10	3448	3448	PRON	PER	you
13	3454	3454	PROP	PER	Papa
16	3458	3458	PROP	PER	Illustration
13	3466	3466	PROP	PER	Papa
16	3472	3472	PRON	PER	my
271	3472	3473	NOM	PER	my child
13	3486	3486	PROP	PER	Papa
26	3495	3496	NOM	PER	the King
26	3499	3499	PRON	PER	I
26	3506	3506	PRON	PER	I
10	3514	3514	PRON	PER	she
10	3520	3522	PROP	PER	the Princess Alicia
10	3526	3526	PRON	PER	her
10	3532	3532	PRON	PER	she
13	3541	3541	PROP	PER	Papa
10	3545	3545	PRON	PER	she
273	3549	3549	PRON	PER	we
273	3560	3560	PRON	PER	we
273	3564	3564	PRON	PER	our
10	3574	3574	PROP	PER	Alicia
273	3579	3579	PRON	PER	we
273	3582	3582	PRON	PER	our
13	3587	3587	PROP	PER	Papa
10	3596	3596	PRON	PER	I
274	3608	3608	NOM	PER	others
10	3625	3625	PRON	PER	she
10	3630	3630	PRON	PER	herself
187	3632	3635	NOM	PER	the good fairy Grandmarina
10	3641	3641	PRON	PER	she
10	3647	3647	PRON	PER	her
188	3647	3653	NOM	PER	her beautiful and fashionable friend the Duchess
113	3652	3653	NOM	PER	the Duchess
10	3656	3656	PRON	PER	she
10	3660	3660	PRON	PER	her
10	3686	3686	PRON	PER	she
190	3688	3688	PRON	PER	it
12	3709	3710	PROP	PER	the King
191	3747	3749	NOM	PER	the good fairy
14	3750	3750	PROP	PER	Grandmarina
192	3756	3757	NOM	VEH	a carriage
11	3765	3766	PROP	PER	Mr Pickles
54	3765	3768	NOM	PER	Mr Pickles 's boy
11	3800	3801	PROP	PER	Mr Pickles
54	3800	3803	NOM	PER	Mr Pickles 's boy
54	3805	3805	PRON	PER	his
54	3809	3809	PRON	PER	his
14	3824	3824	PROP	PER	Grandmarina
14	3829	3829	PRON	PER	she
14	3832	3832	PRON	PER	her
14	3842	3842	PRON	PER	herself
10	3849	3849	PROP	PER	Alicia
195	3851	3851	PRON	PER	my
275	3851	3852	NOM	PER	my dear
195	3856	3859	NOM	PER	this charming old Fairy
10	3864	3864	PRON	PER	you
195	3867	3867	PRON	PER	I
195	3869	3869	PRON	PER	I
10	3871	3871	PRON	PER	you
195	3876	3876	PRON	PER	me
10	3881	3883	PROP	PER	The Princess Alicia
10	3885	3885	PRON	PER	her
14	3889	3889	PROP	PER	Grandmarina
26	3892	3893	NOM	PER	the King
26	3899	3899	PRON	PER	you
16	3904	3904	PROP	PER	Illustration
10	3907	3907	PROP	PER	Alicia
16	3909	3909	PRON	PER	my
275	3909	3910	NOM	PER	my dear
10	3914	3914	PRON	PER	you
26	3919	3920	NOM	PER	The King
26	3922	3922	PRON	PER	he
112	3927	3927	PRON	PER	I
26	3929	3929	PRON	PER	you
112	3939	3939	PRON	PER	my
277	3939	3942	NOM	PER	my god - Daughter
112	3947	3948	NOM	PER	the Princess
80	3964	3965	NOM	PER	the Fairy
12	3967	3968	PROP	PER	The King
80	3970	3970	PRON	PER	her
26	3979	3979	PRON	PER	you
80	3988	3989	NOM	PER	the Fairy
26	3991	3992	NOM	PER	The King
80	3994	3994	PRON	PER	her
80	4009	4010	NOM	PER	the Fairy
26	4012	4013	NOM	PER	The King
26	4018	4018	PRON	PER	he
80	4030	4031	NOM	PER	the Fairy
14	4043	4043	PROP	PER	Grandmarina
14	4045	4045	PRON	PER	her
19	4049	4050	NOM	PER	the Queen
93	4058	4061	NOM	PER	the seventeen young Princes
94	4063	4063	NOM	PER	Princesses
93	4070	4070	PRON	PER	their
80	4098	4099	NOM	PER	the Fairy
10	4101	4103	PROP	PER	the Princess Alicia
80	4105	4105	PRON	PER	her
10	4117	4117	PRON	PER	she
209	4123	4125	NOM	PER	a little Bride
10	4173	4173	PRON	PER	her
10	4178	4178	PRON	PER	her
178	4183	4185	NOM	PER	the angelic baby
178	4193	4193	PRON	PER	his
14	4209	4209	PROP	PER	Grandmarina
113	4215	4216	NOM	PER	the Duchess
113	4221	4222	NOM	PER	the Duchess
213	4230	4230	PRON	PER	them
80	4238	4239	NOM	PER	the Fairy
113	4241	4242	NOM	PER	the Duchess
80	4246	4247	NOM	PER	the Fairy
80	4255	4255	PRON	PER	I
113	4257	4257	PRON	PER	she
14	4261	4261	PRON	PER	you
14	4264	4264	PROP	PER	Grandmarina
26	4268	4269	NOM	PER	the King
218	4271	4271	NOM	PER	Queen
278	4277	4277	PRON	PER	We
17	4283	4284	PROP	PER	Prince Certainpersonio
17	4289	4289	PRON	PER	your
279	4294	4294	NOM	FAC	church
14	4303	4303	PRON	PER	she
10	4305	4307	PROP	PER	the Princess Alicia
219	4310	4311	NOM	VEH	the carriage
11	4314	4315	PROP	PER	Mr Pickles
54	4314	4317	NOM	PER	Mr Pickles 's boy
221	4320	4329	NOM	PER	the Duchess who sat by herself on the opposite seat
221	4325	4325	PRON	PER	herself
11	4333	4334	PROP	PER	Mr Pickles
54	4333	4336	NOM	PER	Mr Pickles 's boy
10	4359	4359	PRON	PER	She
209	4365	4367	NOM	PER	a little Bride
17	4369	4370	PROP	PER	Prince Certainpersonio
17	4374	4374	PRON	PER	himself
17	4387	4387	PRON	PER	he
18	4389	4390	PROP	PER	the Peacocks
219	4393	4394	NOM	VEH	the carriage
17	4406	4406	PRON	PER	him
280	4416	4416	NOM	PER	Prince
14	4420	4420	PROP	PER	Grandmarina
14	4423	4423	PRON	PER	I
280	4425	4425	PRON	PER	you
280	4426	4426	PRON	PER	your
281	4426	4427	NOM	PER	your Bride
80	4432	4433	NOM	PER	the Fairy
17	4438	4439	PROP	PER	Prince Certainpersonio
17	4448	4448	PRON	PER	his
17	4460	4460	PRON	PER	his
17	4477	4477	PRON	PER	his
17	4480	4480	PRON	PER	He
219	4483	4484	NOM	VEH	the carriage
80	4486	4487	NOM	PER	the Fairy
17	4493	4493	PRON	PER	he
17	4495	4495	PRON	PER	his
113	4498	4499	NOM	PER	the Duchess
17	4502	4502	PRON	PER	he
229	4508	4509	NOM	FAC	the church
230	4511	4512	NOM	PER	the Prince
231	4511	4514	NOM	PER	the Prince 's relations
232	4516	4516	NOM	PER	friends
10	4519	4521	PROP	PER	the Princess Alicia
233	4519	4523	NOM	PER	the Princess Alicia 's relations
232	4525	4525	NOM	PER	friends
94	4532	4532	NOM	PER	Princesses
35	4535	4536	NOM	PER	the baby
237	4539	4543	NOM	PER	a crowd of the neighbours
238	4542	4543	NOM	PER	the neighbours
113	4552	4553	NOM	PER	The Duchess
113	4565	4565	PRON	PER	she
14	4575	4575	PROP	PER	Grandmarina
14	4626	4626	PROP	PER	Grandmarina
14	4629	4629	PRON	PER	her
240	4632	4634	NOM	PER	the young couple
17	4637	4638	PROP	PER	Prince Certainpersonio
241	4645	4645	NOM	PER	everybody
14	4653	4653	PROP	PER	Grandmarina
26	4656	4657	NOM	PER	the King
218	4659	4659	NOM	PER	Queen
14	4684	4684	PRON	PER	She
17	4688	4688	PROP	PER	Certainpersonio
10	4690	4690	PROP	PER	Alicia
14	4696	4696	PRON	PER	My
282	4696	4697	NOM	PER	My dears
282	4699	4699	PRON	PER	you
283	4702	4705	NOM	PER	thirty - five children
283	4708	4708	PRON	PER	they
284	4716	4719	NOM	PER	Seventeen of your children
282	4718	4718	PRON	PER	your
285	4718	4719	NOM	PER	your children
286	4722	4722	NOM	PER	boys
287	4728	4728	NOM	PER	girls
288	4733	4737	NOM	PER	the whole of your children
282	4736	4736	PRON	PER	your
285	4736	4737	NOM	PER	your children
285	4742	4742	PRON	PER	They
241	4769	4769	NOM	PER	everybody
14	4788	4788	PROP	PER	Grandmarina
14	4805	4805	PRON	PER	she
10	4812	4814	PROP	PER	the Princess Alicia
245	4835	4835	PRON	PER	him
245	4838	4838	PRON	PER	he
246	4843	4844	NOM	ORG	THE END
246	4843	4844	NOM	PER	THE END
